oxygen_umol_kg;salinity;temperature;day;month;year;hour
247.10342;38.1632;14.0066;18;Feb;2023;06:30:52
247.08059;38.1649;14.0106;18;Feb;2023;07:00:52
247.09841;38.1651;14.0070;18;Feb;2023;07:30:52
247.11250;38.1650;14.0041;18;Feb;2023;08:00:52
247.12341;38.1654;14.0018;18;Feb;2023;08:30:52
247.10636;38.1650;14.0054;18;Feb;2023;09:00:52
247.12683;38.1651;14.0012;18;Feb;2023;09:30:52
247.10080;38.1656;14.0063;18;Feb;2023;10:00:52
247.05397;38.1653;14.0158;18;Feb;2023;10:30:52
247.03968;38.1654;14.0186;18;Feb;2023;11:00:52
246.94999;38.1657;14.0366;18;Feb;2023;11:30:52
246.75127;38.1651;14.0769;18;Feb;2023;12:00:52
246.87624;38.1632;14.0523;18;Feb;2023;12:30:52
246.81493;38.1653;14.0640;18;Feb;2023;13:00:52
246.76937;38.1677;14.0724;18;Feb;2023;13:30:52
246.88106;38.1651;14.0507;18;Feb;2023;14:00:52
246.85955;38.1656;14.0549;18;Feb;2023;14:30:52
246.78103;38.1663;14.0705;18;Feb;2023;15:00:52
246.91330;38.1660;14.0439;18;Feb;2023;15:30:52
246.95449;38.1657;14.0357;18;Feb;2023;16:00:52
246.99264;38.1646;14.0284;18;Feb;2023;16:30:52
246.99550;38.1651;14.0277;18;Feb;2023;17:00:52
246.98402;38.1655;14.0298;18;Feb;2023;17:30:52
246.93251;38.1662;14.0400;18;Feb;2023;18:00:52
247.36756;38.1383;13.9620;18;Feb;2023;18:30:52
247.48588;38.1258;13.9426;18;Feb;2023;19:00:53
247.52337;38.1145;13.9389;18;Feb;2023;19:30:53
247.72489;38.0908;13.9067;18;Feb;2023;20:00:53
247.91387;38.0654;13.8776;18;Feb;2023;20:30:53
247.85915;38.0650;13.8887;18;Feb;2023;21:00:53
248.03753;38.0552;13.8564;18;Feb;2023;21:30:53
248.29761;38.0186;13.8170;18;Feb;2023;22:00:53
248.58572;37.9795;13.7730;18;Feb;2023;22:30:53
248.95724;37.9114;13.7225;18;Feb;2023;23:00:53
249.42243;37.8121;13.6642;18;Feb;2023;23:30:53
249.74574;37.7442;13.6235;19;Feb;2023;00:00:53
249.31340;37.8071;13.6875;19;Feb;2023;00:30:53
249.69667;37.7616;13.6273;19;Feb;2023;01:00:53
249.30366;37.8190;13.6854;19;Feb;2023;01:30:53
249.13959;37.8353;13.7123;19;Feb;2023;02:00:53
249.36478;37.8031;13.6787;19;Feb;2023;02:30:53
249.72160;37.7660;13.6208;19;Feb;2023;03:00:53
249.91156;37.7433;13.5911;19;Feb;2023;03:30:53
249.93834;37.7298;13.5905;19;Feb;2023;04:00:54
250.25867;37.7313;13.5268;19;Feb;2023;04:30:54
249.31025;37.8303;13.6802;19;Feb;2023;05:00:54
250.30390;37.7678;13.5055;19;Feb;2023;05:30:53
249.52879;37.8513;13.6298;19;Feb;2023;06:00:54
249.05631;37.9030;13.7057;19;Feb;2023;06:30:53
248.63866;37.9511;13.7722;19;Feb;2023;07:00:53
250.10055;37.7789;13.5417;19;Feb;2023;07:30:53
249.30281;37.8843;13.6632;19;Feb;2023;08:00:54
248.68897;37.9427;13.7650;19;Feb;2023;08:30:53
248.79720;37.9606;13.7374;19;Feb;2023;09:00:53
248.13342;38.0405;13.8422;19;Feb;2023;09:30:53
248.22928;38.0248;13.8285;19;Feb;2023;10:00:53
248.12963;37.9997;13.8570;19;Feb;2023;10:30:53
247.85444;38.0688;13.8883;19;Feb;2023;11:00:53
247.64598;38.0788;13.9266;19;Feb;2023;11:30:53
247.79536;38.0679;13.9005;19;Feb;2023;12:00:53
247.64454;38.0672;13.9309;19;Feb;2023;12:30:53
247.31533;38.1109;13.9820;19;Feb;2023;13:00:53
247.19576;38.1317;13.9988;19;Feb;2023;13:30:52
247.21503;38.1393;13.9924;19;Feb;2023;14:00:52
246.52898;38.1102;14.1407;19;Feb;2023;14:30:52
246.91946;38.1110;14.0616;19;Feb;2023;15:00:52
246.81519;38.1046;14.0848;19;Feb;2023;15:30:52
246.97005;38.1027;14.0543;19;Feb;2023;16:00:52
246.85268;38.1022;14.0781;19;Feb;2023;16:30:52
246.95866;38.1043;14.0560;19;Feb;2023;17:00:52
246.82346;38.0453;14.1036;19;Feb;2023;17:30:52
247.15537;38.0317;14.0414;19;Feb;2023;18:00:52
247.23513;38.0252;14.0276;19;Feb;2023;18:30:52
246.96668;38.0517;14.0725;19;Feb;2023;19:00:52
247.11838;38.0495;14.0427;19;Feb;2023;19:30:52
247.11560;38.0569;14.0407;19;Feb;2023;20:00:52
246.85969;38.0723;14.0870;19;Feb;2023;20:30:52
246.89582;38.0720;14.0798;19;Feb;2023;21:00:52
246.77533;38.1087;14.0915;19;Feb;2023;21:30:52
246.51749;38.1345;14.1347;19;Feb;2023;22:00:52
246.54596;38.1356;14.1285;19;Feb;2023;22:30:52
246.56946;38.1353;14.1239;19;Feb;2023;23:00:52
246.60852;38.1396;14.1145;19;Feb;2023;23:30:52
247.06157;38.0875;14.0411;20;Feb;2023;00:00:52
246.88766;38.1088;14.0688;20;Feb;2023;00:30:52
246.95034;38.1070;14.0568;20;Feb;2023;01:00:52
246.87509;38.1151;14.0691;20;Feb;2023;01:30:52
247.07685;38.1013;14.0333;20;Feb;2023;02:00:52
247.05662;38.0958;14.0392;20;Feb;2023;02:30:52
246.99066;38.1084;14.0482;20;Feb;2023;03:00:52
246.91999;38.1196;14.0585;20;Feb;2023;03:30:52
246.76394;38.1327;14.0855;20;Feb;2023;04:00:52
246.78725;38.1360;14.0797;20;Feb;2023;04:30:52
246.86218;38.1378;14.0639;20;Feb;2023;05:00:52
246.71943;38.1453;14.0901;20;Feb;2023;05:30:52
246.74914;38.1442;14.0845;20;Feb;2023;06:00:52
246.97236;38.1342;14.0429;20;Feb;2023;06:30:52
247.13437;38.1211;14.0148;20;Feb;2023;07:00:52
247.09855;38.1260;14.0204;20;Feb;2023;07:30:52
247.04742;38.1313;14.0289;20;Feb;2023;08:00:52
246.86512;38.1402;14.0625;20;Feb;2023;08:30:52
246.74825;38.1471;14.0837;20;Feb;2023;09:00:52
246.69084;38.1504;14.0942;20;Feb;2023;09:30:52
246.58449;38.1530;14.1147;20;Feb;2023;10:00:52
246.53538;38.1527;14.1248;20;Feb;2023;10:30:52
246.37421;38.1571;14.1559;20;Feb;2023;11:00:52
246.32029;38.1515;14.1687;20;Feb;2023;11:30:52
246.31061;38.1589;14.1681;20;Feb;2023;12:00:52
246.36089;38.1501;14.1610;20;Feb;2023;12:30:52
246.49677;38.1584;14.1306;20;Feb;2023;13:00:52
246.37290;38.1428;14.1611;20;Feb;2023;13:30:52
246.14883;38.1344;14.2093;20;Feb;2023;14:00:52
246.39689;38.1414;14.1567;20;Feb;2023;14:30:52
245.86258;38.1335;14.2678;20;Feb;2023;15:00:52
246.31768;38.1352;14.1749;20;Feb;2023;15:30:52
246.35610;38.1318;14.1683;20;Feb;2023;16:00:52
246.78873;38.1626;14.0702;20;Feb;2023;16:30:52
246.89783;38.1653;14.0473;20;Feb;2023;17:00:52
246.93741;38.1707;14.0374;20;Feb;2023;17:30:52
247.08707;38.1678;14.0083;20;Feb;2023;18:00:52
247.06590;38.1683;14.0124;20;Feb;2023;18:30:52
247.19646;38.1713;13.9851;20;Feb;2023;19:00:52
247.11666;38.1721;14.0009;20;Feb;2023;19:30:52
247.13652;38.1728;13.9966;20;Feb;2023;20:00:52
247.11363;38.1741;14.0008;20;Feb;2023;20:30:52
247.15085;38.1735;13.9935;20;Feb;2023;21:00:52
247.13187;38.1740;13.9971;20;Feb;2023;21:30:52
247.17581;38.1737;13.9884;20;Feb;2023;22:00:52
247.10249;38.1724;14.0036;20;Feb;2023;22:30:52
247.08652;38.1729;14.0067;20;Feb;2023;23:00:52
247.07050;38.1738;14.0096;20;Feb;2023;23:30:52
247.06038;38.1741;14.0115;21;Feb;2023;00:00:52
247.06511;38.1726;14.0111;21;Feb;2023;00:30:52
247.08604;38.1721;14.0070;21;Feb;2023;01:00:52
247.27623;38.1517;13.9758;21;Feb;2023;01:30:52
247.24998;38.1431;13.9840;21;Feb;2023;02:00:52
247.17148;38.1429;13.9999;21;Feb;2023;02:30:52
247.29908;38.1373;13.9762;21;Feb;2023;03:00:52
247.36902;38.1317;13.9640;21;Feb;2023;03:30:52
247.44859;38.1269;13.9497;21;Feb;2023;04:00:53
247.30588;38.1344;13.9758;21;Feb;2023;04:30:53
247.17866;38.1486;13.9965;21;Feb;2023;05:00:52
247.23839;38.1436;13.9862;21;Feb;2023;05:30:52
247.22865;38.1434;13.9882;21;Feb;2023;06:00:52
247.26225;38.1439;13.9813;21;Feb;2023;06:30:52
247.22388;38.1453;13.9885;21;Feb;2023;07:00:52
247.19693;38.1473;13.9933;21;Feb;2023;07:30:52
247.23952;38.1498;13.9838;21;Feb;2023;08:00:52
247.19109;38.1511;13.9931;21;Feb;2023;08:30:52
247.13999;38.1531;14.0027;21;Feb;2023;09:00:52
247.11315;38.1549;14.0075;21;Feb;2023;09:30:52
247.05438;38.1579;14.0183;21;Feb;2023;10:00:52
247.00318;38.1612;14.0274;21;Feb;2023;10:30:52
246.96139;38.1621;14.0356;21;Feb;2023;11:00:52
246.92744;38.1649;14.0415;21;Feb;2023;11:30:52
246.73109;38.1652;14.0809;21;Feb;2023;12:00:52
246.71285;38.1659;14.0844;21;Feb;2023;12:30:52
246.49683;38.1655;14.1281;21;Feb;2023;13:00:52
246.59765;38.1659;14.1076;21;Feb;2023;13:30:52
246.30418;38.1658;14.1671;21;Feb;2023;14:00:52
246.34472;38.1674;14.1583;21;Feb;2023;14:30:52
246.29007;38.1643;14.1704;21;Feb;2023;15:00:52
246.35747;38.1597;14.1584;21;Feb;2023;15:30:52
246.43472;38.1266;14.1542;21;Feb;2023;16:00:52
246.54011;38.1278;14.1324;21;Feb;2023;16:30:52
246.74719;38.1063;14.0980;21;Feb;2023;17:00:52
246.82385;38.1141;14.0798;21;Feb;2023;17:30:52
246.88742;38.1135;14.0672;21;Feb;2023;18:00:52
246.86339;38.1176;14.0706;21;Feb;2023;18:30:52
246.84390;38.1206;14.0736;21;Feb;2023;19:00:52
246.70711;38.1252;14.0996;21;Feb;2023;19:30:52
246.68017;38.1351;14.1016;21;Feb;2023;20:00:52
246.41100;38.1596;14.1476;21;Feb;2023;20:30:52
246.56892;38.1578;14.1162;21;Feb;2023;21:00:52
246.52884;38.1631;14.1225;21;Feb;2023;21:30:52
246.59628;38.1633;14.1088;21;Feb;2023;22:00:52
246.67598;38.1649;14.0922;21;Feb;2023;22:30:52
246.76270;38.1616;14.0758;21;Feb;2023;23:00:52
246.81748;38.1640;14.0639;21;Feb;2023;23:30:52
246.88169;38.1648;14.0507;22;Feb;2023;00:00:52
247.02211;38.1703;14.0205;22;Feb;2023;00:30:52
247.00639;38.1702;14.0237;22;Feb;2023;01:00:52
247.04262;38.1700;14.0165;22;Feb;2023;01:30:52
247.09128;38.1716;14.0061;22;Feb;2023;02:00:52
247.10147;38.1711;14.0043;22;Feb;2023;02:30:52
247.17099;38.1717;13.9901;22;Feb;2023;03:00:52
247.10467;38.1716;14.0035;22;Feb;2023;03:30:52
247.14996;38.1723;13.9941;22;Feb;2023;04:00:52
247.23716;38.1715;13.9768;22;Feb;2023;04:30:52
247.16505;38.1728;13.9909;22;Feb;2023;05:00:52
247.12359;38.1722;13.9994;22;Feb;2023;05:30:52
247.15623;38.1726;13.9927;22;Feb;2023;06:00:52
247.13934;38.1731;13.9959;22;Feb;2023;06:30:52
247.13306;38.1736;13.9971;22;Feb;2023;07:00:52
247.18191;38.1714;13.9880;22;Feb;2023;07:30:52
247.18282;38.1691;13.9886;22;Feb;2023;08:00:52
247.12701;38.1697;13.9996;22;Feb;2023;08:30:52
247.08005;38.1687;14.0094;22;Feb;2023;09:00:52
246.98984;38.1693;14.0274;22;Feb;2023;09:30:52
246.91134;38.1702;14.0429;22;Feb;2023;10:00:52
246.84584;38.1693;14.0564;22;Feb;2023;10:30:52
246.78420;38.1701;14.0685;22;Feb;2023;11:00:52
246.83993;38.1712;14.0569;22;Feb;2023;11:30:52
246.68616;38.1692;14.0886;22;Feb;2023;12:00:52
246.68630;38.1734;14.0871;22;Feb;2023;12:30:52
245.47454;38.1762;14.3320;22;Feb;2023;13:00:52
245.67052;38.1735;14.2930;22;Feb;2023;13:30:52
246.61730;38.1763;14.1001;22;Feb;2023;14:00:52
246.07292;38.1758;14.2105;22;Feb;2023;14:30:52
246.10315;38.1759;14.2043;22;Feb;2023;15:00:52
246.31504;38.1666;14.1646;22;Feb;2023;15:30:52
246.29122;38.1749;14.1665;22;Feb;2023;16:00:52
246.23461;38.1744;14.1782;22;Feb;2023;16:30:52
246.14551;38.1734;14.1966;22;Feb;2023;17:00:52
246.16704;38.1732;14.1923;22;Feb;2023;17:30:52
246.18059;38.1735;14.1894;22;Feb;2023;18:00:52
246.15404;38.1741;14.1946;22;Feb;2023;18:30:52
246.12130;38.1748;14.2010;22;Feb;2023;19:00:52
246.22454;38.1756;14.1798;22;Feb;2023;19:30:52
246.27003;38.1758;14.1705;22;Feb;2023;20:00:52
246.32845;38.1754;14.1588;22;Feb;2023;20:30:52
246.38503;38.1757;14.1473;22;Feb;2023;21:00:52
246.38966;38.1758;14.1463;22;Feb;2023;21:30:52
246.36956;38.1763;14.1502;22;Feb;2023;22:00:52
246.35681;38.1766;14.1527;22;Feb;2023;22:30:52
246.23307;38.1755;14.1781;22;Feb;2023;23:00:52
246.19928;38.1756;14.1849;22;Feb;2023;23:30:52
246.28046;38.1734;14.1692;23;Feb;2023;00:00:52
246.66702;38.1563;14.0969;23;Feb;2023;00:30:52
246.67188;38.1543;14.0966;23;Feb;2023;01:00:52
246.58108;38.1635;14.1118;23;Feb;2023;01:30:52
246.37740;38.1689;14.1512;23;Feb;2023;02:00:52
246.39710;38.1728;14.1458;23;Feb;2023;02:30:52
246.36254;38.1717;14.1532;23;Feb;2023;03:00:52
246.34549;38.1746;14.1557;23;Feb;2023;03:30:52
246.33418;38.1725;14.1587;23;Feb;2023;04:00:52
246.51236;38.1679;14.1242;23;Feb;2023;04:30:52
246.51963;38.1706;14.1218;23;Feb;2023;05:00:52
246.62634;38.1697;14.1005;23;Feb;2023;05:30:52
246.68835;38.1733;14.0868;23;Feb;2023;06:00:52
246.70997;38.1728;14.0826;23;Feb;2023;06:30:52
246.69641;38.1725;14.0854;23;Feb;2023;07:00:52
246.70788;38.1721;14.0833;23;Feb;2023;07:30:52
246.74911;38.1728;14.0747;23;Feb;2023;08:00:52
246.70665;38.1730;14.0832;23;Feb;2023;08:30:52
246.74674;38.1725;14.0753;23;Feb;2023;09:00:52
246.72940;38.1709;14.0793;23;Feb;2023;09:30:52
246.71348;38.1696;14.0830;23;Feb;2023;10:00:52
246.70532;38.1699;14.0845;23;Feb;2023;10:30:52
246.64347;38.1686;14.0975;23;Feb;2023;11:00:52
246.38601;38.1680;14.1497;23;Feb;2023;11:30:52
246.52147;38.1652;14.1233;23;Feb;2023;12:00:52
246.25251;38.1652;14.1777;23;Feb;2023;12:30:52
246.60646;38.1681;14.1051;23;Feb;2023;13:00:52
246.62486;38.1684;14.1013;23;Feb;2023;13:30:52
246.39120;38.1673;14.1489;23;Feb;2023;14:00:52
246.73011;38.1649;14.0812;23;Feb;2023;14:30:52
246.44595;38.1663;14.1382;23;Feb;2023;15:00:52
246.33451;38.1691;14.1598;23;Feb;2023;15:30:52
246.37837;38.1692;14.1509;23;Feb;2023;16:00:52
246.47848;38.1696;14.1305;23;Feb;2023;16:30:52
246.52327;38.1676;14.1221;23;Feb;2023;17:00:52
246.59948;38.1692;14.1061;23;Feb;2023;17:30:52
246.65500;38.1685;14.0951;23;Feb;2023;18:00:52
246.75533;38.1707;14.0741;23;Feb;2023;18:30:52
246.80786;38.1714;14.0633;23;Feb;2023;19:00:52
246.82393;38.1743;14.0591;23;Feb;2023;19:30:52
246.94352;38.1790;14.0333;23;Feb;2023;20:00:52
246.95793;38.1782;14.0307;23;Feb;2023;20:30:52
246.98477;38.1785;14.0252;23;Feb;2023;21:00:52
246.97737;38.1798;14.0262;23;Feb;2023;21:30:52
247.00114;38.1798;14.0215;23;Feb;2023;22:00:52
246.99505;38.1792;14.0229;23;Feb;2023;22:30:52
247.00116;38.1784;14.0219;23;Feb;2023;23:00:52
247.03219;38.1783;14.0157;23;Feb;2023;23:30:52
247.03826;38.1786;14.0144;24;Feb;2023;00:00:52
247.06033;38.1780;14.0102;24;Feb;2023;00:30:52
247.10532;38.1777;14.0012;24;Feb;2023;01:00:52
247.05794;38.1768;14.0111;24;Feb;2023;01:30:52
247.09524;38.1775;14.0033;24;Feb;2023;02:00:52
247.02164;38.1773;14.0182;24;Feb;2023;02:30:52
247.06146;38.1771;14.0102;24;Feb;2023;03:00:52
247.06281;38.1755;14.0105;24;Feb;2023;03:30:52
247.07953;38.1767;14.0067;24;Feb;2023;04:00:52
247.11326;38.1761;14.0002;24;Feb;2023;04:30:52
247.17507;38.1769;13.9875;24;Feb;2023;05:00:52
247.11663;38.1769;13.9992;24;Feb;2023;05:30:52
247.08831;38.1768;14.0049;24;Feb;2023;06:00:52
247.08857;38.1756;14.0053;24;Feb;2023;06:30:52
247.12477;38.1758;13.9979;24;Feb;2023;07:00:52
247.09550;38.1763;14.0037;24;Feb;2023;07:30:52
247.07689;38.1755;14.0077;24;Feb;2023;08:00:52
247.09585;38.1763;14.0036;24;Feb;2023;08:30:52
247.09188;38.1760;14.0045;24;Feb;2023;09:00:52
247.09174;38.1759;14.0046;24;Feb;2023;09:30:52
246.96943;38.1758;14.0292;24;Feb;2023;10:00:52
246.92261;38.1755;14.0388;24;Feb;2023;10:30:52
246.72722;38.1772;14.0776;24;Feb;2023;11:00:52
246.40986;38.1779;14.1415;24;Feb;2023;11:30:52
246.47071;38.1754;14.1300;24;Feb;2023;12:00:52
246.31602;38.1749;14.1615;24;Feb;2023;12:30:52
245.99540;38.1756;14.2263;24;Feb;2023;13:00:52
246.05791;38.1757;14.2135;24;Feb;2023;13:30:52
246.24360;38.1744;14.1764;24;Feb;2023;14:00:52
246.36096;38.1746;14.1525;24;Feb;2023;14:30:52
246.48651;38.1733;14.1275;24;Feb;2023;15:00:52
246.53047;38.1747;14.1182;24;Feb;2023;15:30:52
246.55187;38.1750;14.1138;24;Feb;2023;16:00:52
246.68056;38.1764;14.0873;24;Feb;2023;16:30:52
246.43468;38.1753;14.1374;24;Feb;2023;17:00:52
246.47339;38.1749;14.1296;24;Feb;2023;17:30:52
246.45378;38.1749;14.1336;24;Feb;2023;18:00:52
246.51351;38.1740;14.1219;24;Feb;2023;18:30:52
246.60549;38.1754;14.1028;24;Feb;2023;19:00:52
246.64695;38.1776;14.0937;24;Feb;2023;19:30:52
246.66499;38.1792;14.0895;24;Feb;2023;20:00:52
246.74174;38.1785;14.0742;24;Feb;2023;20:30:52
246.72607;38.1807;14.0766;24;Feb;2023;21:00:52
246.71432;38.1815;14.0787;24;Feb;2023;21:30:52
246.74367;38.1810;14.0730;24;Feb;2023;22:00:52
246.77827;38.1816;14.0658;24;Feb;2023;22:30:52
246.76688;38.1804;14.0685;24;Feb;2023;23:00:52
246.76263;38.1805;14.0693;24;Feb;2023;23:30:52
246.77405;38.1819;14.0665;25;Feb;2023;00:00:52
246.82508;38.1819;14.0562;25;Feb;2023;00:30:52
246.80089;38.1815;14.0612;25;Feb;2023;01:00:52
246.80622;38.1817;14.0601;25;Feb;2023;01:30:52
246.80271;38.1813;14.0609;25;Feb;2023;02:00:52
246.80528;38.1822;14.0601;25;Feb;2023;02:30:52
246.80256;38.1819;14.0608;25;Feb;2023;03:00:52
246.82225;38.1822;14.0567;25;Feb;2023;03:30:52
246.82831;38.1826;14.0553;25;Feb;2023;04:00:52
246.81976;38.1833;14.0568;25;Feb;2023;04:30:52
246.76588;38.1834;14.0677;25;Feb;2023;05:00:52
246.77170;38.1830;14.0666;25;Feb;2023;05:30:52
246.79805;38.1832;14.0612;25;Feb;2023;06:00:52
246.82001;38.1827;14.0570;25;Feb;2023;06:30:52
246.84238;38.1839;14.0521;25;Feb;2023;07:00:52
246.81823;38.1837;14.0570;25;Feb;2023;07:30:52
246.80038;38.1840;14.0605;25;Feb;2023;08:00:52
246.77779;38.1842;14.0650;25;Feb;2023;08:30:52
246.77922;38.1845;14.0646;25;Feb;2023;09:00:52
246.75587;38.1843;14.0694;25;Feb;2023;09:30:52
246.73876;38.1841;14.0729;25;Feb;2023;10:00:52
246.71826;38.1844;14.0769;25;Feb;2023;10:30:52
246.67404;38.1843;14.0859;25;Feb;2023;11:00:52
246.65111;38.1845;14.0904;25;Feb;2023;11:30:52
246.66087;38.1842;14.0886;25;Feb;2023;12:00:52
246.64351;38.1846;14.0919;25;Feb;2023;12:30:52
246.58187;38.1845;14.1044;25;Feb;2023;13:00:52
246.54535;38.1849;14.1117;25;Feb;2023;13:30:52
246.54740;38.1847;14.1113;25;Feb;2023;14:00:52
246.40880;38.1866;14.1387;25;Feb;2023;14:30:52
246.37424;38.1868;14.1456;25;Feb;2023;15:00:52
246.35466;38.1870;14.1495;25;Feb;2023;15:30:52
246.39629;38.1869;14.1411;25;Feb;2023;16:00:52
246.43674;38.1867;14.1330;25;Feb;2023;16:30:52
246.48656;38.1859;14.1232;25;Feb;2023;17:00:52
246.52903;38.1860;14.1146;25;Feb;2023;17:30:52
246.55782;38.1856;14.1089;25;Feb;2023;18:00:52
246.61054;38.1848;14.0985;25;Feb;2023;18:30:52
246.65480;38.1845;14.0897;25;Feb;2023;19:00:52
246.70021;38.1848;14.0804;25;Feb;2023;19:30:52
246.71279;38.1848;14.0779;25;Feb;2023;20:00:52
246.71666;38.1838;14.0774;25;Feb;2023;20:30:52
246.71962;38.1843;14.0767;25;Feb;2023;21:00:52
246.77163;38.1833;14.0665;25;Feb;2023;21:30:52
246.75664;38.1834;14.0695;25;Feb;2023;22:00:52
246.75072;38.1832;14.0708;25;Feb;2023;22:30:52
246.77640;38.1835;14.0655;25;Feb;2023;23:00:52
246.81259;38.1831;14.0583;25;Feb;2023;23:30:52
246.78229;38.1835;14.0643;26;Feb;2023;00:00:52
246.78996;38.1838;14.0626;26;Feb;2023;00:30:52
246.84945;38.1841;14.0506;26;Feb;2023;01:00:52
246.79916;38.1836;14.0609;26;Feb;2023;01:30:52
246.88357;38.1845;14.0435;26;Feb;2023;02:00:52
246.78114;38.1842;14.0643;26;Feb;2023;02:30:52
246.83547;38.1847;14.0532;26;Feb;2023;03:00:52
246.86132;38.1854;14.0477;26;Feb;2023;03:30:52
246.82756;38.1843;14.0549;26;Feb;2023;04:00:52
246.86963;38.1846;14.0463;26;Feb;2023;04:30:52
246.80194;38.1844;14.0600;26;Feb;2023;05:00:52
246.86851;38.1848;14.0465;26;Feb;2023;05:30:52
246.81964;38.1846;14.0564;26;Feb;2023;06:00:52
246.83969;38.1844;14.0524;26;Feb;2023;06:30:52
246.92571;38.1851;14.0348;26;Feb;2023;07:00:52
246.84310;38.1848;14.0516;26;Feb;2023;07:30:52
246.85359;38.1847;14.0495;26;Feb;2023;08:00:52
246.84718;38.1843;14.0509;26;Feb;2023;08:30:52
246.85391;38.1845;14.0495;26;Feb;2023;09:00:52
246.84060;38.1843;14.0523;26;Feb;2023;09:30:52
246.83718;38.1846;14.0529;26;Feb;2023;10:00:52
246.82693;38.1847;14.0549;26;Feb;2023;10:30:52
246.84557;38.1822;14.0520;26;Feb;2023;11:00:52
247.08796;38.1214;14.0241;26;Feb;2023;11:30:52
247.05385;38.1429;14.0236;26;Feb;2023;12:00:52
247.05652;38.1478;14.0213;26;Feb;2023;12:30:52
247.00807;38.1601;14.0268;26;Feb;2023;13:00:52
246.95007;38.1711;14.0347;26;Feb;2023;13:30:52
247.00480;38.1661;14.0254;26;Feb;2023;14:00:52
247.00409;38.1668;14.0254;26;Feb;2023;14:30:52
246.97364;38.1705;14.0302;26;Feb;2023;15:00:52
247.01462;38.1697;14.0222;26;Feb;2023;15:30:52
247.76294;38.1372;13.8831;26;Feb;2023;16:00:52
247.79998;38.1337;13.8769;26;Feb;2023;16:30:53
247.59149;38.1397;13.9166;26;Feb;2023;17:00:53
247.49110;38.1489;13.9336;26;Feb;2023;17:30:53
247.43297;38.1576;13.9423;26;Feb;2023;18:00:53
247.15277;38.1683;13.9949;26;Feb;2023;18:30:53
247.24258;38.1701;13.9762;26;Feb;2023;19:00:52
247.12376;38.1732;13.9991;26;Feb;2023;19:30:52
247.16524;38.1740;13.9904;26;Feb;2023;20:00:52
247.10645;38.1740;14.0023;26;Feb;2023;20:30:52
247.09980;38.1757;14.0030;26;Feb;2023;21:00:52
247.11491;38.1777;13.9993;26;Feb;2023;21:30:52
247.16799;38.1767;13.9889;26;Feb;2023;22:00:52
247.27658;38.1774;13.9669;26;Feb;2023;22:30:52
247.20574;38.1780;13.9809;26;Feb;2023;23:00:53
247.13192;38.1779;13.9958;26;Feb;2023;23:30:52
247.19506;38.1790;13.9827;27;Feb;2023;00:00:52
247.12950;38.1787;13.9960;27;Feb;2023;00:30:52
247.13338;38.1805;13.9946;27;Feb;2023;01:00:52
247.15986;38.1800;13.9895;27;Feb;2023;01:30:52
247.16738;38.1807;13.9877;27;Feb;2023;02:00:52
247.28574;38.1805;13.9640;27;Feb;2023;02:30:52
247.30620;38.1813;13.9596;27;Feb;2023;03:00:53
247.39182;38.1814;13.9424;27;Feb;2023;03:30:53
247.26394;38.1786;13.9690;27;Feb;2023;04:00:53
247.26454;38.1780;13.9691;27;Feb;2023;04:30:53
247.24405;38.1792;13.9728;27;Feb;2023;05:00:53
247.31209;38.1792;13.9591;27;Feb;2023;05:30:53
247.32315;38.1811;13.9562;27;Feb;2023;06:00:53
247.36992;38.1817;13.9467;27;Feb;2023;06:30:53
247.25184;38.1830;13.9699;27;Feb;2023;07:00:53
247.31106;38.1828;13.9581;27;Feb;2023;07:30:53
247.38404;38.1840;13.9430;27;Feb;2023;08:00:53
247.28958;38.1828;13.9624;27;Feb;2023;08:30:53
247.24687;38.1838;13.9707;27;Feb;2023;09:00:53
247.22114;38.1839;13.9758;27;Feb;2023;09:30:53
247.26827;38.1847;13.9660;27;Feb;2023;10:00:52
247.22664;38.1844;13.9745;27;Feb;2023;10:30:53
247.19237;38.1860;13.9808;27;Feb;2023;11:00:52
247.24580;38.1857;13.9702;27;Feb;2023;11:30:52
247.22209;38.1855;13.9750;27;Feb;2023;12:00:53
247.23307;38.1856;13.9728;27;Feb;2023;12:30:52
247.28032;38.1856;13.9633;27;Feb;2023;13:00:53
247.28159;38.1849;13.9633;27;Feb;2023;13:30:53
247.37711;38.1854;13.9439;27;Feb;2023;14:00:53
247.34814;38.1842;13.9501;27;Feb;2023;14:30:53
247.36456;38.1850;13.9466;27;Feb;2023;15:00:53
247.35122;38.1861;13.9489;27;Feb;2023;15:30:53
247.39373;38.1861;13.9403;27;Feb;2023;16:00:53
247.37569;38.1845;13.9445;27;Feb;2023;16:30:53
247.42475;38.1872;13.9337;27;Feb;2023;17:00:53
247.40079;38.1876;13.9384;27;Feb;2023;17:30:53
247.51400;38.1897;13.9150;27;Feb;2023;18:00:53
247.50992;38.1931;13.9146;27;Feb;2023;18:30:53
247.54991;38.1924;13.9068;27;Feb;2023;19:00:53
247.59610;38.1922;13.8976;27;Feb;2023;19:30:53
247.75942;38.1946;13.8641;27;Feb;2023;20:00:53
247.73405;38.1949;13.8691;27;Feb;2023;20:30:53
247.67379;38.1924;13.8820;27;Feb;2023;21:00:53
247.59587;38.1930;13.8974;27;Feb;2023;21:30:53
247.79033;38.1948;13.8578;27;Feb;2023;22:00:53
247.77125;38.1948;13.8617;27;Feb;2023;22:30:53
