"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;
"// hydro 480087e0f2ecc126";2023-04-14;07:15:48;;;;;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;
12;1998-07-22;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.907;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.02;0
12;1998-07-29;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.034;2;999999;9;999999;9;999999;9;0.00;0;0.05;2;0.02;0
12;1998-07-29;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.903;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.01;0
12;1998-08-05;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.016;2;999999;9;999999;9;999999;9;0.45;2;0.05;2;0.02;0
12;1998-08-05;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.945;2;999999;9;999999;9;999999;9;0.06;2;0.01;0;0.02;0
12;1998-08-12;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.082;2;999999;9;999999;9;999999;9;0.26;2;0.04;2;0.02;0
12;1998-08-12;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.936;2;999999;9;999999;9;999999;9;0.21;2;0.00;0;0.01;0
12;1998-08-19;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.146;2;999999;9;999999;9;999999;9;0.21;2;0.00;0;0.01;0
12;1998-08-19;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.920;2;999999;9;999999;9;999999;9;0.21;2;0.00;0;0.01;0
12;1998-08-26;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.074;2;999999;9;999999;9;999999;9;0.18;2;0.01;0;0.01;0
12;1998-08-26;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.918;2;999999;9;999999;9;999999;9;0.08;2;0.02;0;0.07;2
12;1998-09-02;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.151;2;999999;9;999999;9;999999;9;0.45;2;0.02;0;0.01;0
12;1998-09-02;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.912;2;999999;9;999999;9;999999;9;0.43;2;0.00;0;0.02;0
12;1998-09-09;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.039;2;999999;9;999999;9;999999;9;0.27;2;0.03;0;0.03;2
12;1998-09-09;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.908;2;999999;9;999999;9;999999;9;0.12;2;0.01;0;0.02;0
12;1998-09-17;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.052;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1998-09-17;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.934;2;999999;9;999999;9;999999;9;0.00;0;0.02;0;0.01;0
12;1998-09-23;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.112;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1998-09-23;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.910;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.03;2
12;1998-10-01;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.590;2;999999;9;999999;9;999999;9;0.68;2;0.02;0;0.00;0
12;1998-10-01;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.092;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.01;0
12;1998-10-07;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.843;2;999999;9;999999;9;999999;9;0.15;2;0.02;0;0.00;0
12;1998-10-07;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.966;2;999999;9;999999;9;999999;9;0.01;0;0.01;0;0.00;0
12;1998-10-14;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.784;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.01;0
12;1998-10-14;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.936;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.00;0
12;1998-10-21;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.812;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;999999;9
12;1998-10-21;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.935;2;999999;9;999999;9;999999;9;0.00;0;0.05;2;999999;9
12;1998-10-30;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.980;2;999999;9;999999;9;999999;9;0.00;0;0.02;0;0.03;2
12;1998-10-30;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.964;2;999999;9;999999;9;999999;9;0.26;2;0.14;2;0.04;2
12;1998-11-06;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.951;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.02;0
12;1998-11-06;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.951;2;999999;9;999999;9;999999;9;0.33;2;0.22;2;0.02;0
12;1998-11-12;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.020;2;999999;9;999999;9;999999;9;0.33;2;0.00;0;999999;9
12;1998-11-12;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.056;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;999999;9
12;1998-11-18;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.047;2;999999;9;999999;9;999999;9;0.47;2;0.00;0;0.00;0
12;1998-11-18;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.045;2;999999;9;999999;9;999999;9;0.29;2;0.00;0;0.02;0
12;1998-11-25;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.126;2;999999;9;999999;9;999999;9;0.55;2;0.00;0;0.00;0
12;1998-11-25;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.126;2;999999;9;999999;9;999999;9;0.85;2;0.03;0;0.04;2
12;1998-12-02;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.106;2;999999;9;999999;9;999999;9;0.58;2;0.08;2;0.02;0
12;1998-12-02;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.123;2;999999;9;999999;9;999999;9;0.70;2;0.07;2;0.03;2
12;1998-12-09;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.145;2;999999;9;999999;9;999999;9;0.77;2;0.08;2;0.02;0
12;1998-12-09;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.145;2;999999;9;999999;9;999999;9;0.65;2;0.09;2;0.03;2
12;1998-12-16;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.142;2;999999;9;999999;9;999999;9;0.42;2;0.16;2;0.01;0
12;1998-12-16;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.144;2;999999;9;999999;9;999999;9;0.38;2;0.14;2;0.01;0
12;1998-12-23;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.125;2;999999;9;999999;9;999999;9;1.26;2;0.25;2;0.04;2
12;1998-12-23;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.128;2;999999;9;999999;9;999999;9;0.72;2;0.23;2;0.04;2
12;1999-01-06;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.098;2;999999;9;999999;9;999999;9;1.15;2;0.21;2;0.05;2
12;1999-01-06;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.097;2;999999;9;999999;9;999999;9;1.15;2;0.24;2;0.04;2
12;1999-01-13;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.067;2;999999;9;999999;9;999999;9;1.01;2;0.16;2;0.03;2
12;1999-01-13;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.066;2;999999;9;999999;9;999999;9;1.02;2;0.18;2;0.02;0
12;1999-01-20;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.070;2;999999;9;999999;9;999999;9;0.98;2;0.14;2;0.03;2
12;1999-01-20;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.062;2;999999;9;999999;9;999999;9;1.06;2;0.17;2;0.03;2
12;1999-01-27;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.036;2;999999;9;999999;9;999999;9;0.70;2;0.17;2;0.02;0
12;1999-01-27;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.036;2;999999;9;999999;9;999999;9;0.68;2;0.18;2;0.01;0
12;1999-02-03;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.041;2;999999;9;999999;9;999999;9;0.90;2;0.20;2;0.02;0
12;1999-02-03;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.024;2;999999;9;999999;9;999999;9;0.94;2;0.19;2;0.02;0
12;1999-02-10;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.101;2;999999;9;999999;9;999999;9;1.45;2;0.14;2;0.05;2
12;1999-02-10;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.101;2;999999;9;999999;9;999999;9;1.48;2;0.15;2;0.05;2
12;1999-02-11;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.101;2;999999;9;999999;9;999999;9;1.45;2;0.14;2;0.05;2
12;1999-02-11;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.101;2;999999;9;999999;9;999999;9;1.48;2;0.15;2;0.05;2
12;1999-02-16;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.116;2;999999;9;999999;9;999999;9;1.82;2;0.19;2;0.05;2
12;1999-02-16;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.115;2;999999;9;999999;9;999999;9;1.78;2;0.17;2;0.05;2
12;1999-02-19;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.116;2;999999;9;999999;9;999999;9;1.82;2;0.19;2;0.05;2
12;1999-02-19;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.115;2;999999;9;999999;9;999999;9;1.78;2;0.17;2;0.05;2
12;1999-02-24;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.160;2;999999;9;999999;9;999999;9;1.83;2;0.16;2;0.00;0
12;1999-02-24;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.159;2;999999;9;999999;9;999999;9;1.87;2;0.18;2;0.04;2
12;1999-03-03;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.149;2;999999;9;999999;9;999999;9;0.94;2;0.11;2;0.01;0
12;1999-03-03;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.154;2;999999;9;999999;9;999999;9;0.95;2;0.06;2;0.00;0
12;1999-03-10;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.146;2;999999;9;999999;9;999999;9;2.30;2;0.14;2;0.06;2
12;1999-03-10;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.165;2;999999;9;999999;9;999999;9;2.36;2;0.14;2;0.04;2
12;1999-03-29;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.065;2;999999;9;999999;9;999999;9;0.92;2;0.33;2;0.00;0
12;1999-03-29;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.014;2;999999;9;999999;9;999999;9;0.97;2;0.21;2;0.00;0
12;1999-04-01;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.051;2;999999;9;999999;9;999999;9;0.84;2;0.39;2;0.03;2
12;1999-04-01;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.867;2;999999;9;999999;9;999999;9;1.17;2;0.18;2;0.00;0
12;1999-04-07;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.092;2;999999;9;999999;9;999999;9;0.39;2;0.40;2;0.00;0
12;1999-04-07;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.965;2;999999;9;999999;9;999999;9;0.49;2;0.15;2;0.00;0
12;1999-04-14;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.104;2;999999;9;999999;9;999999;9;0.76;2;0.41;2;0.12;2
12;1999-04-14;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.098;2;999999;9;999999;9;999999;9;0.66;2;0.30;2;0.04;2
12;1999-04-21;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.125;2;999999;9;999999;9;999999;9;0.68;2;0.21;2;0.28;2
12;1999-04-21;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.068;2;999999;9;999999;9;999999;9;0.44;2;0.15;2;0.06;2
12;1999-04-28;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.955;2;999999;9;999999;9;999999;9;0.02;0;0.06;2;0.18;2
12;1999-04-28;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.910;2;999999;9;999999;9;999999;9;0.00;0;0.05;2;0.05;2
12;1999-05-05;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.019;2;999999;9;999999;9;999999;9;0.07;2;0.11;2;0.05;2
12;1999-05-05;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.538;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.03;2
12;1999-05-11;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.136;2;999999;9;999999;9;999999;9;0.79;2;0.28;2;0.05;2
12;1999-05-11;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.537;2;999999;9;999999;9;999999;9;0.03;0;0.01;0;0.05;2
12;1999-05-18;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.008;2;999999;9;999999;9;999999;9;0.05;0;0.02;0;0.04;2
12;1999-05-18;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.732;2;999999;9;999999;9;999999;9;0.04;0;0.03;0;0.04;2
12;1999-05-26;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.112;2;999999;9;999999;9;999999;9;0.37;2;0.32;2;0.10;2
12;1999-05-26;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.738;2;999999;9;999999;9;999999;9;0.21;2;0.00;0;0.00;0
12;1999-06-02;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.099;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-06-02;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.863;2;999999;9;999999;9;999999;9;0.20;2;0.00;0;0.00;0
12;1999-06-09;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.133;2;999999;9;999999;9;999999;9;0.05;0;0.01;0;0.00;0
12;1999-06-09;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.928;2;999999;9;999999;9;999999;9;0.22;2;0.00;0;0.00;0
12;1999-06-16;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.065;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-06-16;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.400;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-06-23;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.101;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-06-23;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.711;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-07-01;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.119;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.05;2
12;1999-07-01;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.120;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-07-07;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.130;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.12;2
12;1999-07-07;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.181;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.13;2
12;1999-07-15;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.115;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.04;2
12;1999-07-15;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.111;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.06;2
12;1999-07-21;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.113;2;999999;9;999999;9;999999;9;0.29;2;0.03;0;0.00;0
12;1999-07-21;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.096;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-07-28;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.137;2;999999;9;999999;9;999999;9;0.18;2;0.10;2;0.00;0
12;1999-07-28;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.199;2;999999;9;999999;9;999999;9;0.36;2;0.01;0;0.00;0
12;1999-08-04;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.114;2;999999;9;999999;9;999999;9;0.00;0;0.06;2;0.00;0
12;1999-08-04;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.236;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.00;0
12;1999-08-11;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.074;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-08-11;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.216;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-08-18;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.105;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-08-18;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.250;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.05;2
12;1999-08-25;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.097;2;999999;9;999999;9;999999;9;0.39;2;0.02;0;0.03;2
12;1999-08-25;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.316;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.14;2
12;1999-09-01;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.098;2;999999;9;999999;9;999999;9;0.20;2;0.06;2;0.00;0
12;1999-09-01;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.329;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.02;0
12;1999-09-08;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.084;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-09-08;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.332;2;999999;9;999999;9;999999;9;0.06;2;0.00;0;0.00;0
12;1999-09-16;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.059;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-09-16;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.327;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-09-22;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.089;2;999999;9;999999;9;999999;9;0.00;0;0.05;2;0.00;0
12;1999-09-22;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.109;2;999999;9;999999;9;999999;9;0.05;0;0.01;0;0.08;2
12;1999-09-29;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.095;2;999999;9;999999;9;999999;9;0.00;0;0.08;2;0.02;0
12;1999-09-29;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.230;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0
12;1999-10-06;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.264;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.01;0
12;1999-10-06;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.272;2;999999;9;999999;9;999999;9;0.04;0;0.00;0;0.02;0
12;1999-10-13;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.114;2;999999;9;999999;9;999999;9;0.04;0;0.12;2;0.01;0
12;1999-10-13;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.231;2;999999;9;999999;9;999999;9;0.04;0;0.00;0;0.01;0
12;1999-10-20;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.237;2;999999;9;999999;9;999999;9;0.02;0;0.02;0;0.02;0
12;1999-10-20;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.244;2;999999;9;999999;9;999999;9;0.04;0;0.09;2;0.01;0
12;1999-10-27;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.180;2;999999;9;999999;9;999999;9;0.01;0;0.03;0;0.00;0
12;1999-10-27;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.247;2;999999;9;999999;9;999999;9;1.42;2;0.13;2;0.00;0
12;1999-11-03;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;37.943;2;999999;9;999999;9;999999;9;0.19;2;0.02;0;0.00;0
12;1999-11-03;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;37.507;2;999999;9;999999;9;999999;9;1.28;2;0.04;2;0.00;0
12;1999-11-10;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.109;2;999999;9;999999;9;999999;9;0.00;0;0.28;2;0.00;0
12;1999-11-10;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.056;2;999999;9;999999;9;999999;9;0.04;0;0.09;2;0.00;0
12;1999-11-18;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.055;2;999999;9;999999;9;999999;9;0.04;0;0.09;2;0.00;0
12;1999-11-18;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.037;2;999999;9;999999;9;999999;9;0.03;0;0.11;2;0.00;0
12;1999-11-24;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.098;2;999999;9;999999;9;999999;9;0.00;0;0.18;2;0.00;0
12;1999-11-24;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.061;2;999999;9;999999;9;999999;9;0.02;0;0.13;2;0.00;0
12;1999-12-01;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.105;2;999999;9;999999;9;999999;9;0.00;0;0.10;2;0.00;0
12;1999-12-01;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.104;2;999999;9;999999;9;999999;9;0.00;0;0.08;2;0.04;2
12;1999-12-08;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.087;2;999999;9;999999;9;999999;9;0.00;0;0.18;2;0.08;2
12;1999-12-08;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.086;2;999999;9;999999;9;999999;9;0.00;0;0.17;2;0.00;0
12;1999-12-17;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.081;2;999999;9;999999;9;999999;9;0.00;0;0.21;2;0.02;0
12;1999-12-17;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.079;2;999999;9;999999;9;999999;9;0.00;0;0.23;2;0.12;2
12;1999-12-22;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.083;2;999999;9;999999;9;999999;9;0.00;0;0.27;2;0.11;2
12;1999-12-22;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.079;2;999999;9;999999;9;999999;9;0.00;0;0.30;2;0.07;2
12;1999-12-30;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.200;2;999999;9;999999;9;999999;9;1.08;2;0.13;2;0.12;2
12;1999-12-30;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.194;2;999999;9;999999;9;999999;9;0.83;2;0.16;2;0.16;2
12;2000-01-05;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.150;2;999999;9;999999;9;999999;9;0.39;2;0.20;2;0.07;2
12;2000-01-05;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.149;2;999999;9;999999;9;999999;9;0.28;2;0.20;2;0.06;2
12;2000-01-12;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.112;2;999999;9;999999;9;999999;9;0.23;2;0.32;2;0.07;2
12;2000-01-12;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.111;2;999999;9;999999;9;999999;9;0.11;2;0.34;2;0.15;2
12;2000-01-19;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.135;2;999999;9;999999;9;999999;9;1.38;2;0.30;2;0.07;2
12;2000-01-19;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.136;2;999999;9;999999;9;999999;9;1.28;2;0.32;2;0.05;2
12;2000-01-26;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.155;2;999999;9;999999;9;999999;9;1.54;2;0.23;2;0.01;0
12;2000-01-26;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.168;2;999999;9;999999;9;999999;9;1.51;2;0.22;2;0.01;0
12;2000-02-02;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.173;2;999999;9;999999;9;999999;9;1.43;2;0.21;2;0.06;2
12;2000-02-02;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.172;2;999999;9;999999;9;999999;9;1.40;2;0.24;2;0.24;2
12;2000-02-09;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.155;2;999999;9;999999;9;999999;9;0.99;2;0.21;2;0.35;2
12;2000-02-09;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.154;2;999999;9;999999;9;999999;9;0.90;2;0.30;2;0.21;2
12;2000-02-18;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.154;2;999999;9;999999;9;999999;9;1.38;2;0.23;2;0.13;2
12;2000-02-18;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.155;2;999999;9;999999;9;999999;9;1.42;2;0.22;2;0.32;2
12;2000-02-23;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;38.150;2;999999;9;999999;9;999999;9;1.44;2;0.23;2;0.05;2
12;2000-02-23;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;38.149;2;999999;9;999999;9;999999;9;1.09;2;0.24;2;0.21;2
