"datetime";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2_w";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month";"speed_ms";"impute_temp";"impute_sal";"CO2_CORSE";"CO2_PR";"CO2_LAMP";"impute_pCO2_w";"impute_ta";"impute_dic";"pCO2_atmos_dry";"pCO2_atmos";"impute_pCO2_atmos";"delta_pCO2"
2014-04-15;0;16.65;37.32;2566.0131;2258.65164;0.009;0.35;0.4;NA;NA;NA;NA;0.0330938772126493;1.60018629816457;2;4;15;1;0;8.11262519000708;1.28864592836671e-05;366.047180463701;367.346870521494;366.047180463701;367.346870521494;366.047180463701;367.346872408335;0.0020268116204101;0.00021895356030623;3.32047734414055;5.13746115489748;8.09182473816036;2612.76789389068;2299.80606430868;"2014-04";2014;"04";1.9087821;16.65;37.32;399.781;402.594;402.365;367.346870521494;2566.0131;2258.65164;399.781;387.508176553384;387.508176553384;-20.1613060318901
2014-04-22;0;15.66;37.61;2556.41118;2265.85308;0.019;0.219;0.18;NA;NA;NA;NA;0.0301604563530433;0.99140338786294;2;4;16;1;0;8.0982408796529;1.37222285781575e-05;379.148312826917;380.511510430661;379.148312826917;380.511510430661;379.148312826917;380.511512497846;0.00204504214349986;0.00020708870792197;3.12677784495021;4.84769572172599;8.06223591037739;2582.92009678277;2289.34903057697;"2014-04";2014;"04";2.7154286;15.66;37.61;NA;402.163;402.049;380.511510430661;2556.41118;2265.85308;402.049;389.706551524739;389.706551524739;-9.19504109407757
2014-04-29;0;16.31;37.38;2552.0103;2248.89969;0.003;0.244;0.37;NA;NA;NA;NA;0.0145984378588653;0.944032314873292;2;4;17;1;0;8.11222013934352;1.29526064195695e-05;364.386117965385;365.685478468857;364.386117965385;365.685478468857;364.386117965385;365.685480352107;0.00202041731082621;0.00021552977275421;3.26440728575473;5.05445104658013;8.08618485755429;2594.33898876404;2286.20086195827;"2014-04";2014;"04";2.003301;16.31;37.38;NA;NA;406.427;365.685478468857;2552.0103;2248.89969;406.427;393.950151888315;393.950151888315;-28.2646734194575
2014-05-06;0;17.55;37.7;2547.60942;2244.09873;NA;0.233;0.15;NA;NA;NA;NA;0.0116793572433224;0.56158242744975;2;5;18;1;0;8.09066982298061;1.31714100934243e-05;384.869970411189;386.221108491328;384.869970411189;386.221108491328;384.869970411189;386.22111053793;0.00201500516508871;0.00021592215481786;3.27384604556377;5.05311825315924;8.08375284231049;2567.8821740053;2261.9562795756;"2014-05";2014;"05";1.1765924;17.55;37.7;NA;403.038;399.022;386.221108491328;2547.60942;2244.09873;399.022;386.772476992865;386.772476992865;-0.551368501536672
2014-05-13;0;16.9;37.77;2555.26095;2244.04872;NA;0.255;0.19;NA;NA;NA;NA;0.0116769407906932;0.666558703468735;2;5;19;1;0;8.11122732645436;1.27138864891679e-05;364.702416726702;365.993250872135;364.702416726702;365.993250872135;364.702416726702;365.993252735266;0.00201062055433625;0.00022071427917457;3.33909735704374;5.1615963357176;8.09428571644598;2570.82118347895;2257.71383002383;"2014-05";2014;"05";2.1266193;16.9;37.77;NA;402.081;402.539;365.993250872135;2555.26095;2244.04872;402.539;390.181509080278;390.181509080278;-24.1882582081432
2014-05-20;0;17.7;37.74;2540.45799;2244.14874;0.011;0.284;0.25;NA;NA;NA;NA;0.0681300122200246;0.511948377539042;2;5;20;1;0;8.07698782372235;1.35741801760873e-05;398.443875801848;399.840052151213;398.443875801848;399.840052151213;398.443875801848;399.840054337794;0.00201950311047455;0.00021107144934936;3.20071654263486;4.93831896777567;8.0723816678217;2557.95982034976;2259.60922416534;"2014-05";2014;"05";4.463453;17.7;37.74;NA;NA;400.968;399.840052151213;2540.45799;2244.14874;400.968;388.65873699915;388.65873699915;11.1813151520627
2014-05-27;0;18.25;37.8;2550.40998;2254.15074;0.021;0.228;0.24;NA;NA;NA;NA;0.0262810708824883;0.498366973771631;2;5;21;1;0;8.06654683457995;1.37931797367874e-05;411.430735942192;412.862518013822;411.430735942192;412.862518013822;411.430735942192;412.862520318381;0.00202872741940687;0.00021163014085633;3.21277678768301;4.95004518728366;8.07036902767897;2563.90421269841;2266.07746349206;"2014-05";2014;"05";1.3219993;18.25;37.8;NA;NA;404.153;412.862518013822;2550.40998;2254.15074;404.153;391.745961110157;391.745961110157;21.1165569036646
2014-06-03;0;19.62;37.73;2549.05971;2248.89969;NA;0.058;0.18;NA;NA;NA;NA;0.0428454440148322;0.375871395221028;2;6;22;1;0;8.05302354276019;1.37602198280321e-05;426.408481496726;427.867203855387;426.408481496726;427.867203855387;426.408481496726;427.867206260425;0.00202033487404359;0.00021480459612837;3.27605039601708;5.03021358719751;8.0777792441893;2567.30105963424;2264.99306175457;"2014-06";2014;"06";1.369092;19.62;37.73;NA;395.466;398.498;427.867203855387;2549.05971;2248.89969;398.498;386.264563198777;386.264563198777;41.6026406566095
2014-06-10;0;20.32;37.69;2551.11012;2235.74706;NA;0.053;0.21;NA;NA;NA;NA;0.0428545341788015;0.603859345246748;2;6;23;1;0;8.0669673552667;1.29845199610585e-05;410.13134774259;411.522185275909;410.13134774259;411.522185275909;410.13134774259;411.522187468349;0.0019977790099094;0.00022498353012953;3.44003445797388;5.27241359585239;8.10247232702295;2572.09298381534;2254.13606473866;"2014-06";2014;"06";0.47007123;20.32;37.69;NA;398.014;396.017;411.522185275909;2551.11012;2235.74706;396.017;383.859727085933;383.859727085933;27.6624581899757
2014-06-17;0;21.55;37.84;2553.71064;2243.84868;0.031;0.098;0.14;NA;NA;NA;NA;0.0340962893955102;0.447148480929691;2;6;24;1;0;8.03750583086773;1.35996572935226e-05;444.48604032948;445.970620755356;444.48604032948;445.970620755356;444.48604032948;445.970623264906;0.00200826127000889;0.00022198775269758;3.4046614236338;5.20022476222925;8.09164950393703;2564.50857082452;2253.33641226216;"2014-06";2014;"06";2.068272;21.55;37.84;NA;396.937;397.913;445.970620755356;2553.71064;2243.84868;397.913;385.697522035531;385.697522035531;60.2730987198247
2014-06-24;0;23.14;37.75;2553.41058;2242.39839;NA;0.113;0.21;NA;NA;NA;NA;0.041911147912442;0.759274051716101;2;6;25;1;0;8.01640874463305;1.38067226706884e-05;470.382544310939;471.923164344128;470.382544310939;471.923164344128;470.382544310939;471.923167062668;0.00200505686830443;0.00022353479902487;3.4509506912699;5.24745017792045;8.09460410162575;2570.32058384106;2257.24871046358;"2014-06";2014;"06";3.629872;23.14;37.75;NA;NA;395.067;471.923164344128;2553.41058;2242.39839;395.067;382.938891008867;382.938891008867;88.9842733352612
2014-07-01;0;23.14;37.9;2551.21014;2247.9495;0.017;0.141;0.25;NA;NA;NA;NA;0.072118153537835;0.421988655160575;3;7;26;1;0;8.00256394100051;1.43127760568127e-05;488.009786283529;489.60817219614;488.009786283529;489.60817219614;488.009786283529;489.608175122255;0.0020153068631002;0.00021832986084298;3.36665511504522;5.11873773579942;8.08063194634593;2557.9415651715;2253.8807651715;"2014-07";2014;"07";4.0583754;23.14;37.9;396.126;NA;398.545;489.60817219614;2551.21014;2247.9495;396.126;383.965380909513;383.965380909513;105.642791286627
2014-07-08;0;23.1;37.89;2552.36037;2234.19675;NA;0.038;0.16;NA;NA;NA;NA;0.0389826286927529;0.341098001061587;3;7;27;1;0;8.02683803918478;1.33957380689951e-05;456.24300983576;457.738029995586;456.24300983576;457.738029995586;456.24300983576;457.738032555279;0.00199287678031249;0.00022792423161851;3.51433673031624;5.34393537931587;8.10451480376578;2559.77023119557;2240.68293745051;"2014-07";2014;"07";3.0147223;23.1;37.89;396.018;NA;400.189;457.738029995586;2552.36037;2234.19675;396.018;383.860696387067;383.860696387067;73.8773336085189
2014-07-15;0;23.37;37.91;2550.91008;2238.9477;NA;0.157;0.21;NA;NA;NA;NA;0.0380104420370897;0.568207377118546;3;7;28;1;0;8.01296650673578;1.38110268079979e-05;473.747258627815;475.294527169027;473.747258627815;475.294527169027;473.747258627815;475.294529913381;0.00200114087966908;0.00022399579352292;3.45682238039802;5.25225661917247;8.09462490458797;2556.96605222896;2244.26305987866;"2014-07";2014;"07";2.0695918;23.37;37.91;392.966;NA;393.98;475.294527169027;2550.91008;2238.9477;392.966;380.902389326849;380.902389326849;94.3921378421777
2014-07-22;0;23.7;37.92;2559.0117;2235.9471;NA;0.067;0.2;NA;NA;NA;NA;0.0350896484045945;0.30021143635042;3;7;29;1;0;8.02419162505413;1.33022623152335e-05;460.224948694307;461.721955834128;460.224948694307;461.721955834128;460.224948694307;461.721958406262;0.00199108441312029;0.00023156042456447;3.5779055834994;5.43089868238973;8.11098360359554;2564.41045886076;2240.66428797468;"2014-07";2014;"07";1.0072255;23.7;37.92;395.719;399.639;395.211;461.721955834128;2559.0117;2235.9471;395.719;383.570875348075;383.570875348075;78.1510804860534
2014-07-30;0;23.45;38.06;2558.46159;2233.59663;0.021748586;0.120262923;0.12;NA;NA;NA;8.03736700558585;0.281642353520144;0.555488378915162;3;7;31;1;0;8.02879719648348;1.31963957458178e-05;453.961078729673;455.442236173434;453.961078729673;455.442236173434;453.961078729673;455.442238689124;0.00198816771862714;0.00023223251562703;3.58079193933111;5.43880538994254;8.11182923094435;2554.42828218602;2230.07545822386;"2014-07";2014;"07";1.3044362;23.45;38.06;394.693;393.083;NA;455.442236173434;2558.46159;2233.59663;394.693;382.576372384843;382.576372384843;72.8658637885912
2014-08-05;0;25.17;38;2562.36237;2236.99731;0.043497173;0.240525846;0.25;NA;NA;NA;NA;0.238894332546308;1.1359669282304;3;8;31;1;0;8.00392839605986;1.35268018257281e-05;485.991890012549;487.544600086517;485.991890012549;487.544600086517;485.991890012549;487.544602868163;0.00198992077020848;0.00023354973796578;3.62811172825267;5.4823301559374;8.11285975179899;2562.36237;2236.99731;"2014-08";2014;"08";1.8231137;25.17;38;395.449;391.426;NA;487.544600086517;2562.36237;2236.99731;395.449;383.309164041961;383.309164041961;104.235436044556
2014-08-12;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2014-08";2014;"08";1.2083217;24.855;38;394.759;NA;393.52;485.345734938385;2559.386775;2236.472205;394.759;382.640346259671;382.640346259671;102.705388678715
2014-08-19;0;24.54;38;2556.41118;2235.9471;0.016528926;0.038613841;0.15;NA;NA;NA;NA;0.116987418763059;0.626857585538727;3;8;33;1;0;8.00682577025025;1.36188261243402e-05;481.596333964651;483.146869790254;481.596333964651;483.146869790254;481.596333964651;483.146872557902;0.00199231576922189;0.00023001250465376;3.56376630640024;5.39551688914986;8.10620949221233;2556.41118;2235.9471;"2014-08";2014;"08";0.5094941;24.54;38;388.452;389.675;390.85;483.146869790254;2556.41118;2235.9471;388.452;376.526964009083;376.526964009083;106.619905781171
2014-08-26;0;24.23;38.02;2558.31156;NA;0.015658982;0.039483785;0.12;NA;NA;NA;NA;0.0380168654613129;0.323630752132202;3;8;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2556.96578853235;NA;"2014-08";2014;"08";1.0427352;24.23;38.02;391.233;NA;392.336;480.100116430599;2558.31156;2236.122135;391.233;379.222590462053;379.222590462053;100.877525968545
2014-09-02;0;24.08;38.03;2555.36097;2236.29717;0.014789039;0.072835084;0.12;NA;NA;NA;NA;0.0321664612991544;0.392820724350279;3;9;35;1;0;8.01149281777878;1.36030001876144e-05;475.513782706702;477.053363070943;475.513782706702;477.053363070943;475.513782706702;477.053365795128;0.00199378523675731;0.00022890893305506;3.53918630561993;5.36564926953156;8.10393345444367;2553.34517118065;2234.53306494872;"2014-09";2014;"09";0.88238055;24.08;38.03;395.022;392.115;390.015;477.053363070943;2555.36097;2236.29717;395.022;382.895272457848;382.895272457848;94.1580906130951
2014-09-09;0;24.01;38.01;2564.26275;2239.14774;0.02522836;0.088834075;0.18;NA;NA;NA;NA;0.0272925987454643;0.614083471772947;3;9;36;1;0;8.02093304167816;1.33234671260135e-05;464.860560895913;466.366921317234;464.860560895913;466.366921317234;464.860560895913;466.366923924523;0.001992712984705;0.00023311128816898;3.60372643440726;5.46471407002027;8.11241580958649;2563.58812154696;2238.55864561957;"2014-09";2014;"09";1.9594538;24.01;38.01;394.177;NA;396.191;466.366921317234;2564.26275;2239.14774;394.177;382.076212999826;382.076212999826;84.2907083174084
2014-09-15;0;23.69;38.18;2564.86287;2240.74806;0.015658982;0.047037588;0.1;NA;NA;NA;8.02684584952916;0.0555477662751814;0.292356664606218;3;9;37;1;0;8.02213597511223;1.33735121295349e-05;463.203728995631;464.710615349941;463.203728995631;464.710615349941;463.203728995631;464.710617956024;0.0019952281878978;0.00023214635997266;3.57936923115058;5.43238987354555;8.10876108810182;2552.7707977999;2230.1840303824;"2014-09";2014;"09";1.5014075;23.69;38.18;394.046;394.897;396.255;464.710615349941;2564.86287;2240.74806;394.046;381.949234551304;381.949234551304;82.7613807986372
2014-09-23;0;22.9493;38.196;2566.31316;2241.74826;0.017398869;0.114792695;0.19;NA;NA;NA;NA;0.0272804865372165;0.339057475533977;3;9;38;1;0;8.03364501759126;1.32246909925454e-05;449.377751697852;450.852995194102;449.377751697852;450.852995194102;449.377751697852;450.852997685172;0.00199637144536168;0.00023215212364577;3.56883959492501;5.42815938647134;8.10909515752314;2553.144310399;2230.24489161169;"2014-09";2014;"09";8.636119;22.9493;38.196;396.713;394.19;398.738;450.852995194102;2566.31316;2241.74826;396.713;384.534360675026;384.534360675026;66.3186345190757
2014-09-30;0;NA;38.196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;9;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2014-09";2014;"09";4.1178865;22.9265;38.196;394.153;395.91;394.33;447.506819294027;2565.64636;2240.13127;394.153;382.052949772616;382.052949772616;65.4538695214111
2014-10-07;0;22.9037;38.183;NA;NA;NA;0.059675049;0.19;NA;NA;NA;NA;0.0214345961595368;0.278649750073978;4;10;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2014-10";2014;"10";4.2032433;22.9037;38.183;397.797;396.968;403.032;444.160643393951;2564.97956;2238.51428;397.797;385.585083104016;385.585083104016;58.5755602899355
2014-10-14;0;22.7449;38.185;2564.31276;2236.89729;NA;0.148809933;0.19;NA;NA;NA;8.03371000531686;0.0253306164122727;0.297147615605507;4;10;41;1;0;8.04153308602086;1.30001783816375e-05;439.368467372803;440.814467493876;439.368467372803;440.814467493876;439.368467372803;440.814469885404;0.00199006914277159;0.00023382796884676;3.59216926004236;5.46691403548144;8.11392947573877;2551.88908943302;2226.05989315176;"2014-10";2014;"10";1.7178907;22.7449;38.185;399.032;395.962;397.029;440.814467493876;2564.31276;2236.89729;399.032;386.782170004202;386.782170004202;54.0322974896738
2014-10-21;0;22.5526;38.092;2570.76405;2240.09793;0.013919095;0.032914488;0.22;NA;NA;NA;NA;0.0272795234124839;0.426729687666713;4;10;42;1;0;8.04959523774295;1.28252213944353e-05;431.060497499702;432.482505351364;431.060497499702;432.482505351364;431.060497499702;432.482507662578;0.00199110199084742;0.00023617071775813;3.62823959052416;5.52516770513367;8.11912540382032;2564.5551270608;2234.68763362386;"2014-10";2014;"10";2.4017596;22.5526;38.092;399.989;401.432;397.588;432.482505351364;2570.76405;2240.09793;399.989;387.709791189205;387.709791189205;44.772714162159
2014-10-29;0;21.4225;38.174;2567.36337;2233.14654;0.013049152;0.0927041;0.18;NA;NA;NA;8.07494026988957;0.0253215130111283;0.341840425650232;4;10;44;1;0;8.07167355436222;1.24188729951904e-05;405.231192336531;406.586738194443;405.231192336531;406.586738194443;405.231192336531;406.586740285872;0.00198302204482294;0.00023770562218186;3.63477821201346;5.55253243750398;8.12407357328246;2555.66113218421;2222.96768795515;"2014-10";2014;"10";0.74553066;21.4225;38.174;403.944;396.236;401.752;406.586738194443;2567.36337;2233.14654;403.944;391.543377173203;391.543377173203;15.0433610212402
2014-11-06;0;20.0428;37.397;2531.40618;NA;0.019;0.66;0.21;NA;NA;NA;NA;0.0886438471937637;2.27649088892116;4;11;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2572.22330240394;NA;"2014-11";2014;"11";3.262333;20.0428;37.397;400.073;397.609;398.508;400.998120106964;2531.40618;2235.14694;400.073;387.79121248444;387.79121248444;13.2069076225237
2014-11-12;0;19.6266;37.588;2548.80966;NA;NA;0.304;0.22;NA;NA;NA;NA;0.0311636703731918;1.34880260833971;4;11;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2576.74702245398;NA;"2014-11";2014;"11";3.9639263;19.6266;37.588;398.515;402.821;NA;395.409502019485;2548.80966;2237.14734;398.515;386.281041318051;386.281041318051;9.12846070143371
2014-11-18;0;19.4709;37.883;2562.0123;2239.14774;0.025;0.218;0.15;NA;NA;NA;NA;0.0350500257179872;0.951218753513153;4;11;46;1;0;8.08794425833505;1.2578216273231e-05;388.489463677313;389.820883932006;388.489463677313;389.820883932006;388.489463677313;389.820885934578;0.00199700192078228;0.00022956760294448;3.4956656241684;5.36896656169263;8.11051079031146;2569.92496370404;2246.06325053454;"2014-11";2014;"11";3.005278;19.4709;37.883;402.416;401.086;NA;389.820883932006;2562.0123;2239.14774;402.416;390.062285040826;390.062285040826;-0.241401108820412
2014-11-25;0;18.9621;37.603;2533.10652;NA;0.039;0.465;0.37;NA;NA;NA;NA;0.0389475558135029;1.51116516556391;4;11;47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2559.85021833364;NA;"2014-11";2014;"11";1.0562359;18.9621;37.603;402.389;398.369;401.759;392.089626100579;2533.10652;2235.04692;402.389;390.036113910215;390.036113910215;2.05351219036447
2014-12-02;0;17.9784;37.281;2528.05551;2230.9461;0.09308395;0.700820818;0.24;NA;NA;NA;8.12211453516608;0.0438158437665279;1.50823871098559;4;12;48;1;0;8.08106052034617;1.33152274961708e-05;392.986132815818;394.358368269153;392.986132815818;394.358368269153;392.986132815818;394.358370383785;0.00200587564590444;0.00021175522659938;3.22383774127791;4.97227994679528;8.08072305673143;2576.81149593627;2273.97204474129;"2014-12";2014;"12";0.7401015;17.9784;37.281;403.241;NA;402.443;394.358368269153;2528.05551;2230.9461;403.241;390.861958476174;390.861958476174;3.49640979297942
2014-12-09;0;17.7086;37.695;2544.85887;2235.89709;0.099173554;0.440168029;0.18;NA;NA;NA;NA;0.036012863510218;0.935361130630257;4;12;49;1;0;8.09742259895173;1.28501595051952e-05;377.191639221546;378.513171798738;377.191639221546;378.513171798738;377.191639221546;378.513173757922;0.00200368088815867;0.00021936604233612;3.32762745373292;5.13417266664604;8.09293869561272;2565.44998169519;2253.98831197772;"2014-12";2014;"12";10.38318;17.7086;37.695;409.246;405.6;400.2;378.513171798738;2544.85887;2235.89709;409.246;396.682611784368;396.682611784368;-18.1694399856295
2014-12-16;0;17.6898;37.84;2550.35997;2238.9477;0.090474119;0.37937247;0.27;NA;NA;NA;NA;0.0291963232648541;0.563489039011684;4;12;50;1;0;8.09923427219625;1.27993525926776e-05;375.796625015497;377.113579157786;375.796625015497;377.113579157786;375.796625015497;377.113581103276;0.0020051709921656;0.00022097735524171;3.3484715266018;5.16608571575663;8.09446037110698;2561.14373308668;2248.41470930233;"2014-12";2014;"12";1.8362893;17.6898;37.84;402.269;401.063;401.23;377.113579157786;2550.35997;2238.9477;402.269;389.919797774165;389.919797774165;-12.8062186163785
2014-12-22;0;17.4553;37.842;2548.95969;2237.4474;0.150500217;0.262692844;0.31;NA;NA;NA;NA;0.0291946303569992;0.701644282913213;4;12;51;1;0;8.10315478585685;1.27423310713309e-05;371.606248636367;372.912358521763;371.606248636367;372.912358521763;371.606248636367;372.912360433546;0.00200383731173714;0.00022086775719152;3.34463355989128;5.16308593954345;8.09477232306769;2559.60224671;2246.78931346123;"2014-12";2014;"12";2.5133078;17.4553;37.842;403.376;399.527;403.339;372.912358521763;2548.95969;2237.4474;403.376;390.99281412923;390.99281412923;-18.0804556074674
2014-12-30;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2014-12";2014;"12";1.800245;16.7865;37.8925;410.325;402.36;405.674;361.500167970706;2550.20994;2237.34738;410.325;397.728487707688;397.728487707688;-36.2283197369818
2015-01-06;0;16.1177;37.943;2551.46019;2237.24736;0.097;0.298;0.4;NA;NA;NA;8.12495099706483;0.0359927072421424;0.452340780205303;1;1;1;1;0;8.12656084740759;1.24317681971181e-05;348.841040678384;350.08797741965;348.841040678384;350.08797741965;348.841040678384;350.087979152678;0.00200291960213937;0.00022189598966351;3.34639388431288;5.18173151710886;8.09752132422726;2555.29312969454;2240.60827240861;"2015-01";2015;"01";1.2835164;16.1177;37.943;404.013;400.427;402.708;350.08797741965;2551.46019;2237.24736;404.013;391.610258951432;391.610258951432;-41.5222815317819
2015-01-12;0;15.7757;37.963;2547.60942;2248.09953;0.105;0.211;0.32;NA;NA;NA;8.14067535625395;0.0272351998291986;0.362811769153253;1;1;2;1;0;8.10836353745181;1.31936874409833e-05;366.523468455976;367.839324412534;366.523468455976;367.839324412534;366.523468455976;367.839326339614;0.00202271398149831;0.0002121918610607;3.19700617398737;4.95419797047303;8.0741089589595;2550.09240470985;2250.29060242868;"2015-01";2015;"01";1.7412773;15.7757;37.963;NA;402.221;403.366;367.839324412534;2547.60942;2248.09953;403.366;390.983121117893;390.983121117893;-23.1437967053589
2015-01-20;0;15.3806;37.974;2551.06011;2252.50041;0.231;0.417;0.21;NA;NA;NA;8.13446594787295;0.0379310722574422;0.752785895570775;1;1;3;1;0;8.11228106984957;1.32277738786842e-05;363.181592817685;364.491997475852;363.181592817685;364.491997475852;363.181592817685;364.491999383856;0.00202779493007599;0.00021147770604531;3.1831122777949;4.93699330486562;8.07191667620297;2552.80676726181;2254.0426497077;"2015-01";2015;"01";4.299318;15.3806;37.974;NA;403.931;401.877;364.491997475852;2551.06011;2252.50041;401.877;389.539831729733;389.539831729733;-25.0478342538809
2015-01-27;0;14.899;37.986;2552.11032;2243.24856;0.176;0.48;0.33;NA;NA;NA;8.1405889922865;0.0427891067357638;0.771176400942288;1;1;4;1;0;8.13622606375917;1.25657887721152e-05;340.063412994325;341.297905723445;340.063412994325;341.297905723445;340.063412994325;341.297907413442;0.00201286976746209;0.00021781300376578;3.27471304465938;5.08439892330373;8.08831162664652;2553.05091770652;2244.07532459327;"2015-01";2015;"01";1.447728;14.899;37.986;NA;404.573;404.762;341.297905723445;2552.11032;2243.24856;404.762;392.336265500614;392.336265500614;-51.0383597771687
2015-02-03;0;14.4336;38.044;2555.21094;2262.15234;0.185;0.776;0.22;NA;NA;NA;8.12991341465784;0.0466722968228729;0.828433268605994;1;2;5;1;0;8.11647548135345;1.34771005281264e-05;359.726539563732;361.040204270578;359.726539563732;361.040204270578;359.726539563732;361.040206180441;0.00204111363443469;0.00020756160503717;3.11629302896378;4.84311968907964;8.0614671422342;2552.25569656188;2259.53603511723;"2015-02";2015;"02";1.3618476;14.4336;38.044;NA;406.094;402.153;361.040204270578;2555.21094;2262.15234;402.153;389.807358842649;389.807358842649;-28.7671545720711
2015-02-10;0;13.9688;38.06;2555.91108;2263.50261;0.191;1.078;0.26;NA;NA;NA;8.13851884463911;0.0563894561625789;0.955704058755432;1;2;6;1;0;8.122309492591;1.34570456384486e-05;354.149808441922;355.450793017394;354.149808441922;355.450793017394;354.149808441922;355.450794886869;0.00204313766819971;0.00020690789616183;3.10323453158933;4.8275033805907;8.06007857950191;2551.88179295849;2259.93429269574;"2015-02";2015;"02";0.91655;13.9688;38.06;NA;402.191;403.78;355.450793017394;2555.91108;2263.50261;403.78;391.384411787267;391.384411787267;-35.9336187698731
2015-02-17;0;13.8895;37.988;2553.81066;2261.40219;0.234;0.75;0.33;NA;NA;NA;NA;0.125422642720212;0.909071092584479;1;2;7;1;0;8.12453743625951;1.34069229225665e-05;351.828690263045;353.122454794921;351.828690263045;353.122454794921;351.828690263045;353.122456643084;0.00204117628033999;0.00020681898673744;3.10291824624895;4.82799347028233;8.06106550709392;2554.6173812783;2262.1165425924;"2015-02";2015;"02";2.218799;13.8895;37.988;410.001;404.175;402.941;353.122454794921;2553.81066;2261.40219;410.001;397.414434140352;397.414434140352;-44.2919793454309
2015-02-24;0;13.7401;37.907;2555.96109;2261.50221;0.275;0.683;0.39;NA;NA;NA;8.13910513851468;0.0554209623718374;0.904236754487873;1;2;8;1;0;8.13104499368637;1.32541693302016e-05;346.06441519208;347.339407214833;346.06441519208;347.339407214833;346.06441519208;347.33940900862;0.00203999664296791;0.00020825139770188;3.12518387069868;4.86436061615038;8.06521450188345;2562.23181523202;2267.05051784631;"2015-02";2015;"02";1.3249213;13.7401;37.907;404.739;NA;402.939;347.339407214833;2555.96109;2261.50221;404.739;392.313971574537;392.313971574537;-44.9745643597044
2015-03-03;0;13.9555;38.005;2562.41238;2262.85248;0.198;0.683;0.17;NA;NA;NA;8.14138005868263;0.0447243989912627;0.879903936675929;1;3;9;1;0;8.13414027700094;1.30715471781342e-05;343.75759569021;345.02060407657;343.75759569021;345.02060407657;343.75759569021;345.020605838435;0.00203804662521537;0.00021173430760648;3.17671351302961;4.94209192665124;8.07162145155807;2562.07526483357;2262.55477542429;"2015-03";2015;"03";0.6500685;13.9555;38.005;404.812;402.837;404.356;345.02060407657;2562.41238;2262.85248;404.812;392.384730557301;392.384730557301;-47.3641264807314
2015-03-10;0;13.7431;37.9105;2560.0119;2267.35338;0.257;0.528;0.47;NA;NA;NA;NA;0.046670190149351;0.672828574653143;1;3;10;1;0;8.12745995202182;1.34066130885907e-05;350.084012030985;351.373769552242;350.084012030985;351.373769552242;350.084012030985;351.373771387825;0.00204669013809168;0.00020725662881972;3.11020152265939;4.84100090094748;8.06169744368268;2566.05563630129;2272.70620118437;"2015-03";2015;"03";0.8880326;13.7431;37.9105;407.582;402.854;406.658;351.373769552242;2560.0119;2267.35338;407.582;395.069694697801;395.069694697801;-43.6959251455586
2015-03-17;0;13.7793;38.0073;2558.31156;2265.70305;0.281;0.491;0.24;NA;NA;NA;8.13958026222382;0.0437504429398986;0.695145926711723;1;3;11;1;0;8.12591806788705;1.34243648330704e-05;351.130704896713;352.423721539571;351.130704896713;352.423721539571;351.130704896713;352.423723384726;0.00204519060743884;0.00020708807772808;3.10588710174529;4.83366391816025;8.06072872656605;2557.82018927943;2265.26788011777;"2015-03";2015;"03";6.6011324;13.7793;38.0073;407.625;406.898;404.369;352.423721539571;2558.31156;2265.70305;407.625;395.111374646552;395.111374646552;-42.687653106981
2015-03-24;0;13.9757;37.917;2554.06071;2265.90309;0.163;0.524;0.35;NA;NA;NA;8.13528084022247;0.0408381990748629;0.728281216835055;1;3;12;1;0;8.11702919318216;1.36639223089739e-05;359.381073532545;360.70116666732;359.381073532545;360.70116666732;359.381073532545;360.701168592152;0.00204792390944661;0.0002043152582444;3.06733033526667;4.77195531087979;8.05494076617157;2559.65152781074;2270.86313315927;"2015-03";2015;"03";7.7697444;13.9757;37.917;405.21;405.161;403.673;360.70116666732;2554.06071;2265.90309;405.21;392.770512408536;392.770512408536;-32.0693457412156
