"datetime";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2_w";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month";"speed_ms";"impute_temp";"impute_sal";"CO2_CORSE";"CO2_PR";"CO2_LAMP";"impute_pCO2_w";"impute_ta";"impute_dic";"pCO2_atmos_dry";"pCO2_atmos";"impute_pCO2_atmos";"delta_pCO2";"Tmean";"pCO2_w_mean";"NpCO2";"TpCO2";"delta_pCO2_T";"delta_pCO2_bio";"Flux_CO2_2014";"SC";"K600";"k";"rho";"K0";"Flux_wan_92";"K600_M3";"Flux_HO"
2019-08-13;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-08";2019;"08";1.2253625;27.1702249673808;37.6664;NA;407.385;408.914;542.684415288243;2547.19347;2232.44744344102;408.914;396.360803807961;396.360803807961;146.323611480282;18.8369699466636;411.319858003375;381.469643560407;585.149776411129;161.214771727836;-42.4653611228857;1.93121311209382e-05;471.076406445321;0.399402526204062;0.353900241468161;1.02467270461015;2.71992224645303e-08;1.40848348717516e-05;0.214716395666094;7.57192250624238e-06
2019-08-20;0;26.8849;37.7954;2552.87074;2234.34338;0.038;0.176;NA;7.99321790690326;7.96431184868439;NA;7.96431184868439;0.0409811207827602;1.49776239051278;3;8;34;1;0;7.971701897841;1.41232974897426e-05;528.757243716832;530.41183515635;528.757243716832;530.41183515635;528.757243716832;530.411838333731;0.00199031774213485;0.00022990234037539;3.60479281309708;5.41841016772907;8.10617995097879;2566.69034115263;2246.43867878102;"2019-08";2019;"08";1.8082471;26.8849;37.7954;NA;407.62;401.291;530.41183515635;2552.87074;2234.34338;401.291;388.971821265353;388.971821265353;141.440013890997;18.8369699466636;411.319858003375;377.37006509289;578.129907220164;153.04177006346;-47.7180720638138;4.06513023653546e-05;477.993693108414;0.869755514859137;0.776305475083195;1.02486216086282;2.7374439510464e-08;3.00573144816735e-05;0.467575333176153;1.61586314694711e-05
2019-08-27;0;26.6151;37.2852;2547.41856;2234.8936;0.023;0.087;0.255150766;8.00002051514633;7.97522094577591;NA;7.97522094577591;0.0400170364424225;1.32251425315811;3;8;35;1;0;7.97298584080355;1.42302999690787e-05;527.899259455;529.556572727463;527.899259455;529.556572727463;527.899259455;529.556575912343;0.00199437773672659;0.00022628556330432;3.55840922829315;5.35567717267524;8.10338536952451;2596.25549225966;2277.73907073048;"2019-08";2019;"08";2.8431468;26.6151;37.2852;NA;401.435;404.539;529.556572727463;2547.41856;2234.8936;404.539;392.120111347787;392.120111347787;137.436461379677;18.8369699466636;411.319858003375;381.08601083327;571.569483284739;148.470561894193;-42.0129105572757;9.7653351279307e-05;484.55573459552;2.15020667120916;1.93230843028867;1.024563627019;2.76186175463474e-08;7.33466612445255e-05;1.15593817286808;3.94307239021321e-05
2019-09-03;0;26.764;37.5748;2559.42336;2242.6467;0.029;0.141;0.23814686;8.00071647609318;7.97363315838741;NA;7.97363315838741;0.0361069122694426;1.47389597555758;3;9;36;1;0;7.97243365594081;1.42153572556999e-05;530.045850930446;531.706907642487;530.045850930446;531.706907642487;530.045850930446;531.706910843403;0.00199921881966302;0.00022921252308127;3.59849537092622;5.41202340286426;8.10509879311659;2588.38603745063;2268.02470272629;"2019-09";2019;"09";0.99842507;26.764;37.5748;NA;406.585;407.881;531.706907642487;2559.42336;2242.6467;407.881;395.359515736793;395.359515736793;136.347391905694;18.8369699466636;411.319858003375;380.231029666441;575.180857655879;151.475877976046;-43.473950013392;1.19471525431522e-05;480.931351239856;0.265162797027598;0.237398795314078;1.02473453625425;2.74824668460985e-08;8.89571905508169e-06;0.142549924717844;4.78228505592737e-06
2019-09-10;0;24.9636;38.21;2561.92436;2230.3918;0.018;0.082;0.172100026;7.99992395971277;8.00048579687895;NA;8.00048579687895;0.0380198223750426;1.36820215407714;3;9;37;1;0;8.0144148249627;1.3172531927696e-05;471.334626604352;472.844277447584;471.334626604352;472.844277447584;471.334626604352;472.844280075241;0.0019799019401169;0.0002373173279554;3.67709184987188;5.55913997798335;8.12033076898784;2547.84416854227;2218.13369275059;"2019-09";2019;"09";9.937158;24.9636;38.21;NA;403.121;406.787;472.844277447584;2561.92436;2230.3918;406.787;394.299100296466;394.299100296466;78.545177151118;18.8369699466636;411.319858003375;364.895006900326;533.003295138471;107.949270547258;-60.159017690887;0.000681758455209999;525.473671500818;26.2667310251124;24.5813585807613;1.02578069974364;2.86678046880051e-08;0.00055350282609249;14.1208366037259;0.000297559789967015
2019-09-17;0;24.611;38.0469;2551.5202;2240.29576;0.021;0.208;0.240882803;7.99467343051609;8.00067877119178;NA;8.00067877119178;0.0399701597830728;1.59842581398421;3;9;38;1;0;7.99147482745736;1.41549233504464e-05;501.577422520575;503.19092572044;501.577422520575;503.19092572044;501.577422520575;503.190928718077;0.00200220677767819;0.00022393405897135;3.4692843954574;5.2511754210623;8.0917548039351;2548.37496878852;2237.53417177221;"2019-09";2019;"09";4.0489173;24.611;38.0469;NA;408.861;405.849;503.19092572044;2551.5202;2240.29576;405.849;393.389895833005;393.389895833005;109.801029887436;18.8369699466636;411.319858003375;394.14868090616;525.112553060136;109.04224481428;-21.9216273396959;0.000158223448302112;534.446323549729;4.36073252639565;4.11562570463526;1.02576522642182;2.89479300774519e-08;0.000130815678940771;2.34430357622022;7.03257221373318e-05
2019-09-24;0;23.5478;38.2332;2547.06842;2223.58908;0.019;0.838;0.231872627;8.01371215180739;8.03625193671679;NA;8.03625193671679;0.0272844233697254;1.18946613915631;3;9;39;1;0;8.02512859523768;1.32094427596942e-05;455.975069102892;457.461016594166;455.975069102892;457.461016594166;455.975069102892;457.461019127049;0.00197943206902653;0.00023094756821376;3.55738552893879;5.40113553212369;8.10960163945286;2531.53280290428;2210.02649634349;"2019-09";2019;"09";1.4157472;23.5478;38.2332;NA;406.855;409.12;457.461016594166;2547.06842;2223.58908;409.12;396.560479841515;396.560479841515;60.9005367526515;18.8369699466636;411.319858003375;374.811622666139;502.019652029833;82.6493939280268;-44.5586354356666;1.07294920446297e-05;562.205145390809;0.533154475725885;0.516089284778297;1.02622656233478;2.97294346822723e-08;9.34399534754896e-06;0.286620639206021;5.02327569435903e-06
2019-10-01;0;22.449;38.2666;2560.62384;2245.09768;0.011;3.259;0.278126402;8.00846981164364;8.04815928865165;NA;8.04815928865165;0.0311716570356986;2.21937424641956;4;10;40;1;0;8.02695981889034;1.3623963747758e-05;457.083132011332;458.592955853341;457.083132011332;458.592955853341;457.083132011332;458.592958457676;0.00200568429592504;0.00022578942032719;3.46265306322774;5.27405023692443;8.09473414330698;2542.7842013662;2229.45628407018;"2019-10";2019;"10";2.4304519;22.449;38.2666;NA;NA;NA;458.592955853341;2560.62384;2245.09768;NA;NA;398.50009872008;60.092857133261;18.8369699466636;411.319858003375;393.615340371321;479.220117043711;64.97761548202;-20.6271611903696;3.1202079086433e-05;592.261791062611;1.57128765256482;1.56112231042836;1.02657359419016;3.05983757705275e-08;2.8705040063219e-05;0.844714790664546;1.54316568760914e-05
2019-10-08;0;22.0813;38.225;2553.82112;2235.54386;0.015;1.415;NA;8.00772582404733;8.05317639206707;NA;8.05317639206707;0.029221326355064;1.21147288857147;4;10;41;1;0;8.0382896953515;1.33058207725558e-05;441.993997221704;443.460590077104;441.993997221704;443.460590077104;441.993997221704;443.460592531135;0.00199503952188309;0.00022719851734434;3.48078055827098;5.30733299496314;8.10053761165949;2538.7888177894;2222.38500143885;"2019-10";2019;"10";0.12819348;22.0813;38.225;NA;NA;NA;443.460590077104;2553.82112;2235.54386;NA;NA;398.117303957765;45.3432861193389;18.8369699466636;411.319858003375;386.593508504834;471.824132914344;56.86708157227;-28.3635428372404;6.54985196730412e-08;602.689433745866;0.00437132917165977;0.00438111521786027;1.02664744356483;3.09062724076411e-08;6.13965960999397e-08;0.00235000026897499;3.30064407604939e-08
2019-10-16;0;21.0667;38.2002;2549.56942;2241.24614;0.009;0.781;0.299470108;8.00628795453195;8.06769677639512;NA;8.06769677639512;0.0146068706288037;1.18569863545331;4;10;42;1;0;8.03876470406511;1.3659509841967e-05;441.523523226384;443.007055515557;441.523523226384;443.007055515557;441.523523226384;443.007058016977;0.00200734492386152;0.00022024170629651;3.36296604828396;5.1422736517197;8.08554437208849;2536.20761043136;2229.50019423982;"2019-10";2019;"10";0.36799857;21.0667;38.2002;NA;410.122;NA;443.007055515557;2549.56942;2241.24614;410.122;397.531719577536;397.531719577536;45.4753359380208;18.8369699466636;411.319858003375;403.133638167904;452.00296357621;39.8734173476528;-8.99590806065339;5.41320902380948e-07;632.574136426271;0.036022504040864;0.0369874157722971;1.0269140037717;3.17698632201325e-08;5.34373914950958e-07;0.0193654814956524;2.87276202398447e-07
2019-10-22;0;20.831;37.9526;2539.5154;2223.03886;0.012;0.216;0.40085418;8.00477339664058;8.06988180139254;NA;8.06988180139254;0.0477215292242764;1.75819387551674;4;10;43;1;0;8.05943383539656;1.2963235721959e-05;415.796861514399;417.198000035947;415.796861514399;417.198000035947;415.796861514399;417.198002265341;0.00198487956705589;0.00022519605722214;3.44239487978444;5.26786980809694;8.10271411033918;2542.68706755268;2225.81527168099;"2019-10";2019;"10";11.218312;20.831;37.9526;NA;410.696;NA;417.198000035947;2539.5154;2223.03886;410.696;398.088098428311;398.088098428311;19.1099016076359;18.8369699466636;411.319858003375;383.451619646541;447.518835080832;33.7463803894064;-30.3208350448845;0.000211397622454738;639.770773441341;33.4762394184055;34.5679192042609;1.02679023066749;3.20120833732804e-08;0.000211468472627061;17.9966249504962;0.000113684178893495
2019-10-29;0;20.3755;38.077;2550.91996;2241.29616;0.031;0.195;NA;8.00179496587377;8.07408791264684;NA;8.07408791264684;0.0486850359842744;1.7319408506437;4;10;44;1;0;8.05246775529338;1.3437425874666e-05;425.971443010227;427.415027032219;425.971443010227;427.415027032219;425.971443010227;427.415029394533;0.00200698058350665;0.00022087815061867;3.36813999408019;5.16018816411903;8.08876405807502;2545.76144339102;2236.76377025501;"2019-10";2019;"10";1.1712356;20.3755;38.077;NA;413.646;409.619;427.415027032219;2550.91996;2241.29616;409.619;397.044161107258;397.044161107258;30.3708659249611;18.8369699466636;411.319858003375;400.484746719058;438.978736812488;26.9302803131611;-11.5637097802689;3.66211790256185e-06;653.973331462993;0.364896892968158;0.380955773208947;1.02700961371684;3.23973960774597e-08;3.74836470180517e-06;0.196166374791152;2.01509831713586e-06
2019-11-05;0;NA;NA;2550.96998;2239.74554;0.047;0.157;NA;NA;NA;NA;NA;NA;NA;4;11;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-11";2019;"11";5.3971553;19.694303939169;38.05475;NA;411.881;413.103;421.602060846151;2550.96998;2239.74554;413.103;400.421206257257;400.421206257257;21.1808545888935;18.8369699466636;411.319858003375;406.586483333403;426.510242985548;15.0155775127479;-4.9081821393973;5.42325377642359e-05;675.983976636937;7.74838989839661;8.22439654366641;1.02717558636453;3.30205192915832e-08;5.75216611541029e-05;4.16548780252149;3.09232990414914e-05
2019-11-12;0;19.0086;38.0325;2543.517;2234.84358;0.038;0.052;0.372022873;7.99819051260223;8.09216146719414;NA;8.09216146719414;0.0126540528706073;1.32209877972406;4;11;46;1;0;8.07334522054289;1.31610015542803e-05;401.595034849362;402.979360638793;401.595034849362;402.979360638793;401.595034849362;402.979362799676;0.00200226060642183;0.00021942197202388;3.33282378706115;5.12449138792178;8.08879166361596;2541.34348254782;2232.9338339578;"2019-11";2019;"11";3.3445976;19.0086;38.0325;NA;413.086;413.293;402.979360638793;2543.517;2234.84358;413.293;400.605373472671;400.605373472671;2.37398716612228;18.8369699466636;411.319858003375;400.064344364803;414.316886098441;2.91501627399037;-11.3375254596478;2.33427884094362e-06;699.147199628404;2.97556460617625;3.21201873863519;1.02733884020639;3.36677670275491e-08;2.56726529755318e-06;1.59964563414738;1.38014638176731e-06
2019-11-19;0;17.8079;38.0569;2545.0176;2238.6451;0.083;0.128;0.279796458;7.98407716137952;8.09706670188995;NA;8.09706670188995;0.0428155628393164;1.78171126269974;4;11;47;1;0;8.08743940999545;1.3118390301535e-05;386.933702691834;388.287691633637;386.933702691834;388.287691633637;386.933702691834;388.28769369102;0.00200817445999326;0.0002173522497052;3.2894954112339;5.07299106614514;8.08448460425061;2541.21246869819;2235.29803531029;"2019-11";2019;"11";5.3693905;17.8079;38.0569;NA;416.448;410.126;388.287691633637;2545.0176;2238.6451;410.126;397.535596782071;397.535596782071;-9.2479051484342;18.8369699466636;411.319858003375;405.562988505525;393.799342429469;-17.2752968718882;-5.51165079583166;-2.34358098637334e-05;742.391716738853;7.66887425483641;8.53046195451952;1.02766370642209;3.48413526807821e-08;-2.74859609298892e-05;4.1227406708331;-1.47762872668202e-05
2019-11-26;0;16.5596;36.2898;2535.06362;2255.95202;0.105;2.201;0.686371399;7.97055258471769;8.10321412694742;NA;8.10321412694742;0.112993298654999;6.64030445630282;4;11;48;1;0;8.08296886360699;1.40261625002411e-05;395.104565431054;396.509075053022;395.104565431054;396.509075053022;395.104565431054;396.509077255527;0.00204127226685059;0.00020065359064916;3.06233012209005;4.7436861179644;8.06084986674344;2654.53150912929;2362.26644291233;"2019-11";2019;"11";1.5623661;16.5596;36.2898;NA;412.859;415.975;396.509075053022;2535.06362;2255.95202;415.975;403.205039113399;403.205039113399;-6.69596406037749;18.8369699466636;411.319858003375;436.606214321649;373.544972788015;-40.097139268627;22.9641022650067;-1.43669753698254e-06;791.388211243325;0.64930276289417;0.745703899213851;1.02660955455581;3.64445103811706e-08;-1.81974966445994e-06;0.349061259751377;-9.78286473751019e-07
2019-12-03;0;17.0109;37.3704;2546.71828;2250.69992;0.129;0.534;0.376459038;7.9760871940941;8.10169063506851;NA;8.10169063506851;0.049643133489875;2.52595943933776;4;12;49;1;0;8.0904762758063;1.34412720820858e-05;385.96349277413;387.327701969937;385.96349277413;387.327701969937;385.96349277413;387.327704051751;0.00202614989484377;0.00021110875307414;3.2034642456565;4.95202880219214;8.07527601706832;2589.62426519384;2288.618718558;"2019-12";2019;"12";1.4869685;17.0109;37.3704;NA;NA;411.071;387.327701969937;2546.71828;2250.69992;411.071;398.451586353469;398.451586353469;-11.123884383532;18.8369699466636;411.319858003375;418.431781125094;380.74444284962;-31.1040791551572;6.58325912031682;-2.16195486205634e-06;773.168320106167;0.588146035117939;0.667646495777399;1.02733241064249;3.57770999296861e-08;-2.65710168170097e-06;0.316183770758892;-1.42844188151594e-06
2019-12-10;0;16.8639;37.8511;2551.97038;2255.50184;0.373;0.321;0.426525536;7.97739929267231;8.10543141930129;NA;8.10543141930129;0.0389204437938823;1.99661876662616;4;12;50;1;0;8.08722130259018;1.35758338304108e-05;389.192009426976;390.570187661643;389.192009426976;390.570187661643;389.192009426976;390.570189785017;0.00203089729794534;0.00021102870822424;3.19046705269375;4.93201246532905;8.0697677605796;2562.00941161551;2264.37461315523;"2019-12";2019;"12";4.048728;16.8639;37.8511;NA;413.971;414.016;390.570187661643;2551.97038;2255.50184;414.016;401.306178192375;401.306178192375;-10.7359905307321;18.8369699466636;411.319858003375;424.566458151425;378.384281294407;-33.9962704897817;12.1859063672362;-1.54691318475896e-05;779.038240042116;4.36032477918374;4.96846919825397;1.02773751018449;3.58496405927951e-08;-1.91227139049185e-05;2.34408437377171;-1.02802559714412e-05
2019-12-17;0;16.2762;37.969;2545.0176;2248.54906;0.26;0.111;0.427476203;7.97171048762278;8.10913186286667;NA;8.10913186286667;0.0466940296097963;1.58370583759892;4;12;51;1;0;8.09582454945189;1.34376504586508e-05;378.890897753016;380.24258020954;378.890897753016;380.24258020954;378.890897753016;380.242582247163;0.0020247385712536;0.00021037283828773;3.1732589578429;4.91178242148087;8.06931755164752;2547.09549369222;2250.38490031341;"2019-12";2019;"12";12.027278;16.2762;37.969;NA;415.189;NA;380.24258020954;2545.0176;2248.54906;415.189;402.443168422269;402.443168422269;-22.2005882127287;18.8369699466636;411.319858003375;423.744206559825;369.093716627708;-43.5016263502851;11.1488635818318;-0.000282283698688484;803.136397326194;38.4783406797496;44.5179712176177;1.02796868038842;3.64576818588672e-08;-0.000360320437849393;20.6857245007676;-0.000193706100046854
2019-12-23;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-12";2019;"12";8.538341;15.8489365691429;37.935;NA;416.686;NA;376.11393097231;2547.63531333333;2257.10742948596;416.686;403.894212219499;403.894212219499;-27.780281247189;18.8369699466636;411.319858003375;426.787365984632;362.482915406152;-50.6734350123226;13.631015566158;-0.000178020594947109;821.310954833962;19.3922690305867;22.6885535858338;1.02804271068424;3.69315183844261e-08;-0.00023277729210357;10.4251671856162;-0.000125139672070716
2019-12-31;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-12";2019;"12";2.4274473;15.6380234596532;37.901;NA;413.448;NA;373.792508028574;2550.25302666667;2256.04093862844;413.448;400.755615148403;400.755615148403;-26.9631071198284;18.8369699466636;411.319858003375;427.954246212148;359.263362113766;-54.1617381835734;14.5291459148078;-1.39654899415054e-05;830.493015003759;1.56740510487776;1.84405395440411;1.02806536409115;3.71720897561066e-08;-1.84824924715395e-05;0.842627556381652;-9.93607677981257e-06
2020-01-07;0;15.4444;37.867;2552.87074;2261.05406;0.34;0.293;0.585703364;7.96356788301764;8.11427790755932;NA;8.11427790755932;0.0505795423351308;1.89381478704807;1;1;1;1;0;8.10106320339779;1.36451295976452e-05;375.133246946119;376.485696870883;375.133246946119;376.485696870883;375.133246946119;376.485698903783;0.00204004658957333;0.00020736234082901;3.12390814769841;4.84478176789784;8.06172735754516;2561.83717009533;2268.99554440542;"2020-01";2020;"01";3.565372;15.4444;37.867;NA;414.046;NA;376.485696870883;2552.87074;2261.05406;414.046;401.335257226388;401.335257226388;-24.8495603555047;18.8369699466636;411.319858003375;434.582484982537;356.332914299241;-58.0967881116541;20.1527825716423;-2.77661092110118e-05;839.047641246116;3.38135941457014;3.99860975237592;1.02808364012979;3.73956044178743e-08;-3.71576540852463e-05;1.81779848226891;-1.99757313315422e-05
2020-01-14;0;15.1853;37.925;2553.521;2263.85518;0.342;0.295;0.57829118;7.95919202104257;8.11402130833635;NA;8.11402130833635;0.0427937538909028;1.5396025547568;1;1;2;1;0;8.10075256241374;1.37607148356922e-05;375.502167604689;376.860409977935;375.502167604689;376.860409977935;375.502167604689;376.860412026055;0.00204425098048504;0.00020584348467926;3.09798949402629;4.8071729034576;8.05742576450685;2558.57081081081;2268.33215135135;"2020-01";2020;"01";2.4277081;15.1853;37.925;NA;414.037;NA;376.860409977935;2553.521;2263.85518;414.037;401.326533516184;401.326533516184;-24.4661235382488;18.8369699466636;411.319858003375;439.808978254857;352.448853896279;-62.9485682769225;24.4115560816559;-1.26749051478316e-05;850.686096831353;1.56774192060229;1.86673905472874;1.02818743389917;3.7679127568775e-08;-1.72087615298479e-05;0.842808626489202;-9.25132668709868e-06
2020-01-21;0;14.6593;38.0462;2552.82072;2274.80956;0.2;0.722;0.410200379;7.94379364846696;8.10684646142894;NA;8.10684646142894;0.0447297149767292;1.5587333284282;1;1;3;1;0;8.08786180085066;1.4466627702237e-05;388.803598680048;390.219416628123;388.803598680048;390.219416628123;388.803598680048;390.219418848558;0.00206227829871752;0.00019806463358023;2.97506176688952;4.62139312398985;8.03650066906918;2549.72079629503;2272.0472288954;"2020-01";2020;"01";7.9618425;14.6593;38.0462;NA;415.683;NA;390.219416628123;2552.82072;2274.80956;415.683;402.922003182343;402.922003182343;-12.7025865542203;18.8369699466636;411.319858003375;465.645505304725;344.693534478772;-75.426088676602;45.5258821493508;-7.07792483384519e-05;875.003127203701;16.8619889746185;20.3628226311685;1.02839913073293;3.82647367568743e-08;-9.89757659089642e-05;9.06490384725729;-5.32087764097063e-05
2020-01-28;0;14.4205;37.9923;2550.61984;2278.9112;0.254;0.449;0.640048492;7.94266231517896;8.10956179661256;NA;8.10956179661256;0.0252817395060025;1.30784383213744;1;1;4;1;0;8.08164009929334;1.48196931471985e-05;395.289940329568;396.733774884369;395.289940329568;396.733774884369;395.289940329568;396.733777191176;0.00207011869047604;0.00019397281637675;2.91321494015903;4.52776292371827;8.02664288950396;2551.13678087402;2279.37307296479;"2020-01";2020;"01";13.606207;14.4205;37.9923;NA;416.168;NA;396.733774884369;2550.61984;2278.9112;416.168;403.392114232214;403.392114232214;-6.65833934784507;18.8369699466636;411.319858003375;478.22538698652;341.229228709227;-81.4916121021507;55.5045461751419;-0.000108349445313496;886.356001690102;49.2442791345418;59.8527699456502;1.0284102481883;3.85558111974165e-08;-0.000153652639298197;26.4734282565394;-8.26027346603087e-05
2020-02-05;0;14.302;38.1102;2547.31852;2269.60748;0.174;0.34;0.572595977;7.94384596293664;8.11271466461069;NA;8.11271466461069;0.0223620670347449;2.00091886771761;1;2;6;1;0;8.09285820027613;1.43851292106811e-05;382.566802314096;383.966257725281;382.566802314096;383.966257725281;382.566802314096;383.966259891422;0.00205776642521512;0.00019745592557419;2.96243652120156;4.60513275164567;8.03596722752745;2539.95265729385;2263.04465051351;"2020-02";2020;"02";0.41394112;14.302;38.1102;418.235;418.019;417.013;383.966257725281;2547.31852;2269.60748;418.235;405.395659675684;405.395659675684;-21.4294019504029;18.8369699466636;411.319858003375;465.16115105791;339.523079789586;-81.1948933326285;44.4431779356955;-3.22755618210066e-07;892.063860360814;0.0455783687199433;0.0555752116028418;1.02852745966032;3.86742924750692e-08;-4.60588990933997e-07;0.0245026568682402;-2.47609871066021e-07
2020-02-12;0;14.0555;38.0792;2557.07242;2293.06686;0.15;1.819;0.39258099;7.92588137053613;8.09832592694704;NA;8.09832592694704;0.0631953194053823;1.9386379522205;1;2;7;1;0;8.07192120231704;1.54150091355128e-05;406.803027421091;408.295869013916;406.803027421091;408.295869013916;406.803027421091;408.295871476076;0.00208860142648714;0.00018905042437733;2.8355235464113;4.41020055079306;8.01136929562932;2551.75402739553;2288.29756612534;"2020-02";2020;"02";3.9848332;14.0555;38.0792;417.219;416.017;NA;408.295869013916;2557.07242;2293.06686;417.219;404.41084972379;404.41084972379;3.88501929012631;18.8369699466636;411.319858003375;499.820112901878;336.001282323622;-91.5242438879624;72.2945866902939;5.42250664307757e-06;904.097210816805;4.22378623806472;5.18482222840148;1.02855718764615;3.89751731801904e-08;7.85082150587916e-06;2.27068207535058;4.22055441857413e-06
2020-02-17;0;14.2534;38.0866;2555.47178;2271.45822;0.127;0.405;0.611345811;7.94842575723748;8.1181858536894;NA;8.1181858536894;0.0320849427091596;1.45160058984167;1;2;7;1;0;8.10357469405773;1.40388145626975e-05;372.753147085052;374.117534246955;372.753147085052;374.117534246955;372.753147085052;374.117536305511;0.00205571243108454;0.00020170697435275;3.026403152356;4.70510934526994;8.04586110933631;2549.66123623532;2266.29345649126;"2020-02";2020;"02";3.1508253;14.2534;38.0866;414.529;414.069;NA;374.117534246955;2555.47178;2271.45822;414.529;401.803429673991;401.803429673991;-27.6858954270359;18.8369699466636;411.319858003375;454.16248000111;338.825811992779;-80.044945754155;35.2917222541758;-2.41598281757998e-05;894.419181029572;2.64076821891794;3.22422403878244;1.02851983558566;3.87366259916472e-08;-3.4578454329407e-05;1.41966111017017;-1.85891690567865e-05
2020-02-25;0;14.2684;38.0974;2546.7683;2275.25974;0.176;0.276;0.560206723;7.95159034288348;8.12117850383908;NA;8.12117850383908;0.0262511871988462;1.32033748948271;1;2;8;1;0;8.0829247249919;1.47964141306895e-05;393.072683374339;394.511203111212;393.072683374339;394.511203111212;393.072683374339;394.511205399593;0.00206691789024636;0.00019354543562294;2.90382269559713;4.51436706889978;8.02558153135877;2540.25721965278;2269.44279977111;"2020-02";2020;"02";2.5819137;14.2684;38.0974;415.869;414.842;416.687;394.511203111212;2546.7683;2275.25974;415.869;403.102293193222;403.102293193222;-8.59109008200954;18.8369699466636;411.319858003375;478.615732513642;339.0408651889;-84.1045294024302;55.4703379223117;-5.03405940032888e-06;893.691334699595;1.77323004222989;2.1641294191033;1.02852491186329;3.87167085970383e-08;-7.1982998161279e-06;0.95327780465742;-3.86976268310635e-06
2020-03-03;0;13.7758;38.0823;2542.5166;2283.81316;0.24;1.072;0.552611025;7.92698698576382;8.10400969220929;NA;8.10400969220929;0.0524975280675806;2.31280776431064;1;3;9;1;0;8.06860964754616;1.55956943151094e-05;408.052885137234;409.555675742323;408.052885137234;409.555675742323;408.052885137234;409.555678234409;0.00208309516746915;0.00018512229821574;2.77503073946349;4.31861484648374;8.00379414809415;2537.02194457793;2278.87759090181;"2020-03";2020;"03";3.7576222;13.7758;38.0823;418.067;418.727;418.094;409.555675742323;2542.5166;2283.81316;418.067;405.232817085213;405.232817085213;4.32285865710975;18.8369699466636;411.319858003375;507.329322037233;332.049371233554;-97.7736462949102;77.5063045087685;5.36517485843815e-06;918.017178327829;3.75584674305014;4.64576931757722;1.0286198605482;3.9313631874371e-08;7.89535830646612e-06;2.0191206175044;4.24449713467915e-06
2020-03-10;0;13.9038;37.9361;2547.21848;2270.00764;0.117;0.517;0.996460568;7.94071698071446;8.11597250785028;NA;8.11597250785028;0.043753925185337;2.03309905694532;1;3;10;1;0;8.10014399145886;1.43026248630155e-05;375.389456901445;376.769644146339;375.389456901445;376.769644146339;375.389456901445;376.769646249686;0.00205862140978456;0.00019708360535242;2.95796602227201;4.60245117808831;8.03706374791588;2551.50904389223;2273.8312667881;"2020-03";2020;"03";2.1020522;13.9038;37.9361;419.639;416.724;418.053;376.769644146339;2547.21848;2270.00764;419.639;406.756558467475;406.756558467475;-29.9869143211359;18.8369699466636;411.319858003375;464.196087792783;333.852095279687;-87.4264436464443;42.9175488666516;-1.16467671005528e-05;911.611524548852;1.17535383810561;1.44876487511392;1.02847915494175;3.91858408970314e-08;-1.70238920881325e-05;0.631863153568052;-9.15194198722914e-06
2020-03-17;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-03";2020;"03";6.675792;13.8954162683682;37.94442;417.847;414.981;418.119;380.179125001887;2544.91756;2265.33934294502;417.847;405.019570835787;405.019570835787;-24.8404458339003;18.8369699466636;411.319858003375;468.562849813694;333.733721684936;-88.383724811807;46.4454033169513;-9.73086838987948e-05;912.029245489392;11.8546088880522;14.6155777421639;1.02848740064718;3.91944292579926e-08;-0.000142298302161431;6.37296643229875;-7.64987113123482e-05
