"// SOMLIT somlit.fr";;;;;;;
"// ctd b59ea68ef44fb90f";2023-03-17;09:49:29;;;;;
ID_SITE;DATE;HEURE;nomSite*;gpsLong*;gpsLat*;TEMPERATURE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);-;(wgs84);(wgs84);°C;m
12;2021-07-27;06:41:46;"Point B";7.31667;43.6833;15.2278;59.00
12;2021-07-27;06:41:48;"Point B";7.31667;43.6833;15.2158;60.00
12;2021-07-27;06:41:50;"Point B";7.31667;43.6833;15.1869;61.00
12;2021-07-27;06:41:52;"Point B";7.31667;43.6833;15.1372;62.00
12;2021-07-27;06:41:54;"Point B";7.31667;43.6833;15.1140;63.00
12;2021-07-27;06:41:55;"Point B";7.31667;43.6833;15.0584;64.00
12;2021-07-27;06:41:57;"Point B";7.31667;43.6833;14.9759;65.00
12;2021-07-27;06:41:59;"Point B";7.31667;43.6833;14.9588;66.00
12;2021-07-27;06:42:01;"Point B";7.31667;43.6833;14.9204;67.00
12;2021-07-27;06:42:03;"Point B";7.31667;43.6833;14.8118;68.00
12;2021-07-27;06:42:05;"Point B";7.31667;43.6833;14.7043;69.00
12;2021-07-27;06:42:07;"Point B";7.31667;43.6833;14.5967;70.00
12;2021-07-27;06:42:08;"Point B";7.31667;43.6833;14.5223;71.00
12;2021-07-27;06:42:10;"Point B";7.31667;43.6833;14.4768;72.00
12;2021-07-27;06:42:12;"Point B";7.31667;43.6833;14.4624;73.00
12;2021-07-27;06:42:14;"Point B";7.31667;43.6833;14.4394;74.00
12;2021-07-27;06:42:16;"Point B";7.31667;43.6833;14.3870;75.00
12;2021-07-27;06:42:18;"Point B";7.31667;43.6833;14.3258;76.00
12;2021-07-27;06:42:19;"Point B";7.31667;43.6833;14.2671;77.00
12;2021-07-27;06:42:21;"Point B";7.31667;43.6833;14.2464;78.00
12;2021-07-27;06:42:23;"Point B";7.31667;43.6833;14.2242;79.00
12;2021-07-27;06:42:25;"Point B";7.31667;43.6833;14.1954;80.00
12;2021-07-27;06:42:27;"Point B";7.31667;43.6833;14.1603;81.00
12;2021-07-27;06:42:29;"Point B";7.31667;43.6833;14.1393;82.00
12;2021-07-27;06:42:31;"Point B";7.31667;43.6833;14.1308;83.00
12;2021-07-27;06:42:33;"Point B";7.31667;43.6833;14.1275;84.00
12;2021-07-27;06:42:34;"Point B";7.31667;43.6833;14.0974;85.00
12;2021-07-27;06:42:36;"Point B";7.31667;43.6833;14.0928;86.00
12;2021-07-27;06:42:38;"Point B";7.31667;43.6833;14.0903;87.00
12;2021-07-27;06:42:40;"Point B";7.31667;43.6833;14.0861;88.00
12;2021-07-27;06:42:42;"Point B";7.31667;43.6833;14.0676;89.00
12;2021-07-27;06:42:43;"Point B";7.31667;43.6833;14.0575;90.00
12;2021-07-27;06:42:45;"Point B";7.31667;43.6833;14.0529;91.00
12;2021-07-27;06:42:47;"Point B";7.31667;43.6833;14.0445;92.00
12;2021-07-27;06:42:49;"Point B";7.31667;43.6833;14.0334;93.00
12;2021-07-27;06:42:51;"Point B";7.31667;43.6833;14.0205;94.00
12;2021-07-27;06:42:52;"Point B";7.31667;43.6833;14.0198;95.00
12;2021-07-27;06:42:55;"Point B";7.31667;43.6833;14.0110;96.00
12;2021-07-27;06:42:56;"Point B";7.31667;43.6833;13.9842;97.00
12;2021-07-27;06:42:58;"Point B";7.31667;43.6833;13.9754;98.00
12;2021-07-27;06:43:00;"Point B";7.31667;43.6833;13.9709;99.00
12;2021-07-27;06:43:01;"Point B";7.31667;43.6833;13.9632;100.00
12;2021-07-27;06:43:03;"Point B";7.31667;43.6833;13.9496;101.00
12;2021-07-27;06:43:05;"Point B";7.31667;43.6833;13.9433;102.00
12;2021-07-27;06:43:07;"Point B";7.31667;43.6833;13.9394;103.00
12;2021-07-27;06:43:09;"Point B";7.31667;43.6833;13.9181;104.00
12;2021-07-27;06:43:11;"Point B";7.31667;43.6833;13.9094;105.00
12;2021-07-27;06:43:13;"Point B";7.31667;43.6833;13.9052;106.00
12;2021-07-27;06:43:15;"Point B";7.31667;43.6833;13.9017;107.00
12;2021-07-27;06:43:16;"Point B";7.31667;43.6833;13.8998;108.00
12;2021-07-27;06:43:18;"Point B";7.31667;43.6833;13.9007;109.00
12;2021-07-27;06:43:20;"Point B";7.31667;43.6833;13.9027;110.00
12;2021-07-27;06:43:22;"Point B";7.31667;43.6833;13.9034;111.00
12;2021-07-27;06:43:24;"Point B";7.31667;43.6833;13.8990;112.00
12;2021-07-27;06:43:26;"Point B";7.31667;43.6833;13.8977;113.00
12;2021-07-27;06:43:27;"Point B";7.31667;43.6833;13.8983;114.00
12;2021-07-27;06:43:29;"Point B";7.31667;43.6833;13.8964;115.00
12;2021-07-27;06:43:31;"Point B";7.31667;43.6833;13.8981;116.00
12;2021-07-27;06:43:33;"Point B";7.31667;43.6833;13.9007;117.00
12;2021-07-27;06:43:35;"Point B";7.31667;43.6833;13.8973;118.00
12;2021-07-27;06:43:36;"Point B";7.31667;43.6833;13.8991;119.00
12;2021-07-27;06:43:38;"Point B";7.31667;43.6833;13.8982;120.00
12;2021-07-27;06:43:40;"Point B";7.31667;43.6833;13.8945;121.00
12;2021-07-27;06:43:42;"Point B";7.31667;43.6833;13.8935;122.00
12;2021-07-27;06:43:44;"Point B";7.31667;43.6833;13.8935;123.00
12;2021-07-27;06:43:45;"Point B";7.31667;43.6833;13.8933;124.00
12;2021-07-27;06:43:47;"Point B";7.31667;43.6833;13.8923;125.00
12;2021-07-27;06:43:49;"Point B";7.31667;43.6833;13.8907;126.00
12;2021-07-27;06:43:51;"Point B";7.31667;43.6833;13.8899;127.00
12;2021-07-27;06:43:53;"Point B";7.31667;43.6833;13.8874;128.00
12;2021-07-27;06:43:54;"Point B";7.31667;43.6833;13.8841;129.00
12;2021-07-27;06:43:56;"Point B";7.31667;43.6833;13.8834;130.00
12;2021-07-27;06:43:58;"Point B";7.31667;43.6833;13.8828;131.00
12;2021-07-27;06:44:00;"Point B";7.31667;43.6833;13.8817;132.00
12;2021-07-27;06:44:02;"Point B";7.31667;43.6833;13.8770;133.00
12;2021-07-27;06:44:04;"Point B";7.31667;43.6833;13.8703;134.00
12;2021-08-03;06:31:42;"Point B";7.31667;43.6833;23.1636;1.00
12;2021-08-03;06:32:33;"Point B";7.31667;43.6833;23.1660;2.00
12;2021-08-03;06:32:33;"Point B";7.31667;43.6833;23.0756;3.00
12;2021-08-03;06:32:35;"Point B";7.31667;43.6833;23.0319;4.00
12;2021-08-03;06:32:37;"Point B";7.31667;43.6833;22.9575;5.00
12;2021-08-03;06:32:39;"Point B";7.31667;43.6833;22.8969;6.00
12;2021-08-03;06:32:42;"Point B";7.31667;43.6833;22.8421;7.00
12;2021-08-03;06:32:43;"Point B";7.31667;43.6833;22.6076;8.00
12;2021-08-03;06:32:45;"Point B";7.31667;43.6833;22.5473;9.00
12;2021-08-03;06:32:47;"Point B";7.31667;43.6833;22.5232;10.00
12;2021-08-03;06:32:49;"Point B";7.31667;43.6833;22.5000;11.00
12;2021-08-03;06:32:51;"Point B";7.31667;43.6833;22.4937;12.00
12;2021-08-03;06:32:53;"Point B";7.31667;43.6833;22.4782;13.00
12;2021-08-03;06:32:55;"Point B";7.31667;43.6833;22.4459;14.00
12;2021-08-03;06:32:57;"Point B";7.31667;43.6833;22.3575;15.00
12;2021-08-03;06:32:59;"Point B";7.31667;43.6833;22.2697;16.00
12;2021-08-03;06:33:01;"Point B";7.31667;43.6833;22.1745;17.00
12;2021-08-03;06:33:03;"Point B";7.31667;43.6833;22.0012;18.00
12;2021-08-03;06:33:05;"Point B";7.31667;43.6833;21.6054;19.00
12;2021-08-03;06:33:07;"Point B";7.31667;43.6833;21.4810;20.00
12;2021-08-03;06:33:09;"Point B";7.31667;43.6833;21.4250;21.00
12;2021-08-03;06:33:11;"Point B";7.31667;43.6833;21.4110;22.00
12;2021-08-03;06:33:13;"Point B";7.31667;43.6833;21.4022;23.00
12;2021-08-03;06:33:15;"Point B";7.31667;43.6833;21.3396;24.00
12;2021-08-03;06:33:16;"Point B";7.31667;43.6833;21.0603;25.00
12;2021-08-03;06:33:18;"Point B";7.31667;43.6833;19.8831;26.00
12;2021-08-03;06:33:20;"Point B";7.31667;43.6833;19.7593;27.00
12;2021-08-03;06:33:22;"Point B";7.31667;43.6833;19.7240;28.00
12;2021-08-03;06:33:25;"Point B";7.31667;43.6833;19.6552;29.00
12;2021-08-03;06:33:27;"Point B";7.31667;43.6833;18.9538;30.00
12;2021-08-03;06:33:29;"Point B";7.31667;43.6833;18.2401;31.00
12;2021-08-03;06:33:32;"Point B";7.31667;43.6833;17.4656;32.00
12;2021-08-03;06:33:34;"Point B";7.31667;43.6833;17.1730;33.00
12;2021-08-03;06:33:36;"Point B";7.31667;43.6833;17.1158;34.00
12;2021-08-03;06:33:39;"Point B";7.31667;43.6833;17.0547;35.00
12;2021-08-03;06:33:41;"Point B";7.31667;43.6833;16.8822;36.00
12;2021-08-03;06:33:43;"Point B";7.31667;43.6833;16.5158;37.00
12;2021-08-03;06:33:46;"Point B";7.31667;43.6833;16.5161;38.00
12;2021-08-03;06:33:48;"Point B";7.31667;43.6833;16.5116;39.00
12;2021-08-03;06:33:50;"Point B";7.31667;43.6833;16.5043;40.00
12;2021-08-03;06:33:52;"Point B";7.31667;43.6833;16.4944;41.00
12;2021-08-03;06:33:55;"Point B";7.31667;43.6833;16.4868;42.00
12;2021-08-03;06:33:57;"Point B";7.31667;43.6833;16.4755;43.00
12;2021-08-03;06:33:59;"Point B";7.31667;43.6833;16.4730;44.00
12;2021-08-03;06:34:01;"Point B";7.31667;43.6833;16.4750;45.00
12;2021-08-03;06:34:04;"Point B";7.31667;43.6833;16.4709;46.00
12;2021-08-03;06:34:06;"Point B";7.31667;43.6833;16.4510;47.00
12;2021-08-03;06:34:08;"Point B";7.31667;43.6833;16.3793;48.00
12;2021-08-03;06:34:10;"Point B";7.31667;43.6833;16.2453;49.00
12;2021-08-03;06:34:12;"Point B";7.31667;43.6833;16.1565;50.00
12;2021-08-03;06:34:14;"Point B";7.31667;43.6833;16.0386;51.00
12;2021-08-03;06:34:16;"Point B";7.31667;43.6833;15.9151;52.00
12;2021-08-03;06:34:18;"Point B";7.31667;43.6833;15.7835;53.00
12;2021-08-03;06:34:20;"Point B";7.31667;43.6833;15.7275;54.00
12;2021-08-03;06:34:22;"Point B";7.31667;43.6833;15.6463;55.00
12;2021-08-03;06:34:24;"Point B";7.31667;43.6833;15.4883;56.00
12;2021-08-03;06:34:26;"Point B";7.31667;43.6833;15.1774;57.00
12;2021-08-03;06:34:28;"Point B";7.31667;43.6833;15.1283;58.00
12;2021-08-03;06:34:31;"Point B";7.31667;43.6833;15.1216;59.00
12;2021-08-03;06:34:33;"Point B";7.31667;43.6833;15.1105;60.00
12;2021-08-03;06:34:35;"Point B";7.31667;43.6833;15.0980;61.00
12;2021-08-03;06:34:37;"Point B";7.31667;43.6833;15.0744;62.00
12;2021-08-03;06:34:39;"Point B";7.31667;43.6833;15.0716;63.00
12;2021-08-03;06:34:41;"Point B";7.31667;43.6833;15.0548;64.00
12;2021-08-03;06:34:42;"Point B";7.31667;43.6833;15.0447;65.00
12;2021-08-03;06:34:44;"Point B";7.31667;43.6833;15.0300;66.00
12;2021-08-03;06:34:46;"Point B";7.31667;43.6833;15.0000;67.00
12;2021-08-03;06:34:48;"Point B";7.31667;43.6833;14.9655;68.00
12;2021-08-03;06:34:50;"Point B";7.31667;43.6833;14.9370;69.00
12;2021-08-03;06:34:51;"Point B";7.31667;43.6833;14.9148;70.00
12;2021-08-03;06:34:53;"Point B";7.31667;43.6833;14.9041;71.00
12;2021-08-03;06:34:54;"Point B";7.31667;43.6833;14.8983;72.00
12;2021-08-03;06:34:56;"Point B";7.31667;43.6833;14.8886;73.00
12;2021-08-03;06:34:57;"Point B";7.31667;43.6833;14.8312;74.00
12;2021-08-03;06:34:59;"Point B";7.31667;43.6833;14.8051;75.00
12;2021-08-03;06:35:00;"Point B";7.31667;43.6833;14.7964;76.00
12;2021-08-03;06:35:03;"Point B";7.31667;43.6833;14.7898;77.00
12;2021-09-07;06:34:25;"Point B";7.31667;43.6833;24.1717;1.00
12;2021-09-07;06:34:27;"Point B";7.31667;43.6833;24.1733;2.00
12;2021-09-07;06:34:29;"Point B";7.31667;43.6833;24.1719;3.00
12;2021-09-07;06:34:31;"Point B";7.31667;43.6833;24.1678;4.00
12;2021-09-07;06:34:33;"Point B";7.31667;43.6833;24.1317;5.00
12;2021-09-07;06:34:35;"Point B";7.31667;43.6833;24.0744;6.00
12;2021-09-07;06:34:37;"Point B";7.31667;43.6833;24.0604;7.00
12;2021-09-07;06:34:39;"Point B";7.31667;43.6833;24.0537;8.00
12;2021-09-07;06:34:41;"Point B";7.31667;43.6833;24.0114;9.00
12;2021-09-07;06:34:42;"Point B";7.31667;43.6833;23.9758;10.00
12;2021-09-07;06:34:44;"Point B";7.31667;43.6833;23.9048;11.00
12;2021-09-07;06:34:46;"Point B";7.31667;43.6833;23.8680;12.00
12;2021-09-07;06:34:48;"Point B";7.31667;43.6833;23.8343;13.00
12;2021-09-07;06:34:50;"Point B";7.31667;43.6833;23.8035;14.00
12;2021-09-07;06:34:52;"Point B";7.31667;43.6833;23.7567;15.00
12;2021-09-07;06:34:54;"Point B";7.31667;43.6833;23.7321;16.00
12;2021-09-07;06:34:56;"Point B";7.31667;43.6833;23.5911;17.00
12;2021-09-07;06:34:58;"Point B";7.31667;43.6833;23.5565;18.00
12;2021-09-07;06:35:00;"Point B";7.31667;43.6833;23.4277;19.00
12;2021-09-07;06:35:02;"Point B";7.31667;43.6833;23.2919;20.00
12;2021-09-07;06:35:04;"Point B";7.31667;43.6833;23.1501;21.00
12;2021-09-07;06:35:06;"Point B";7.31667;43.6833;22.7090;22.00
12;2021-09-07;06:35:08;"Point B";7.31667;43.6833;22.2713;23.00
12;2021-09-07;06:35:10;"Point B";7.31667;43.6833;21.3870;24.00
12;2021-09-07;06:35:12;"Point B";7.31667;43.6833;20.8128;25.00
12;2021-09-07;06:35:14;"Point B";7.31667;43.6833;20.7030;26.00
12;2021-09-07;06:35:16;"Point B";7.31667;43.6833;20.4923;27.00
12;2021-09-07;06:35:18;"Point B";7.31667;43.6833;20.3511;28.00
12;2021-09-07;06:35:20;"Point B";7.31667;43.6833;19.3331;29.00
12;2021-09-07;06:35:22;"Point B";7.31667;43.6833;18.2127;30.00
12;2021-09-07;06:35:24;"Point B";7.31667;43.6833;17.6928;31.00
12;2021-09-07;06:35:26;"Point B";7.31667;43.6833;17.2260;32.00
12;2021-09-07;06:35:28;"Point B";7.31667;43.6833;17.0730;33.00
12;2021-09-07;06:35:30;"Point B";7.31667;43.6833;16.9561;34.00
12;2021-09-07;06:35:31;"Point B";7.31667;43.6833;16.9188;35.00
12;2021-09-07;06:35:33;"Point B";7.31667;43.6833;16.8798;36.00
12;2021-09-07;06:35:35;"Point B";7.31667;43.6833;16.7885;37.00
12;2021-09-07;06:35:37;"Point B";7.31667;43.6833;16.6284;38.00
12;2021-09-07;06:35:39;"Point B";7.31667;43.6833;16.4829;39.00
12;2021-09-07;06:35:41;"Point B";7.31667;43.6833;16.3577;40.00
12;2021-09-07;06:35:43;"Point B";7.31667;43.6833;16.2367;41.00
12;2021-09-07;06:35:44;"Point B";7.31667;43.6833;16.1486;42.00
12;2021-09-07;06:35:46;"Point B";7.31667;43.6833;16.0731;43.00
12;2021-09-07;06:35:48;"Point B";7.31667;43.6833;15.9777;44.00
12;2021-09-07;06:35:50;"Point B";7.31667;43.6833;15.8606;45.00
12;2021-09-07;06:35:51;"Point B";7.31667;43.6833;15.7388;46.00
12;2021-09-07;06:35:53;"Point B";7.31667;43.6833;15.6934;47.00
12;2021-09-07;06:35:55;"Point B";7.31667;43.6833;15.6784;48.00
12;2021-09-07;06:35:57;"Point B";7.31667;43.6833;15.6576;49.00
12;2021-09-07;06:35:59;"Point B";7.31667;43.6833;15.5947;50.00
12;2021-09-07;06:36:01;"Point B";7.31667;43.6833;15.5329;51.00
12;2021-09-07;06:36:03;"Point B";7.31667;43.6833;15.4850;52.00
12;2021-09-07;06:36:05;"Point B";7.31667;43.6833;15.3983;53.00
12;2021-09-07;06:36:07;"Point B";7.31667;43.6833;15.3002;54.00
12;2021-09-07;06:36:09;"Point B";7.31667;43.6833;15.2403;55.00
12;2021-09-07;06:36:11;"Point B";7.31667;43.6833;15.1394;56.00
12;2021-09-07;06:36:12;"Point B";7.31667;43.6833;15.0808;57.00
12;2021-09-07;06:36:14;"Point B";7.31667;43.6833;15.0596;58.00
12;2021-09-07;06:36:16;"Point B";7.31667;43.6833;14.9872;59.00
12;2021-09-07;06:36:17;"Point B";7.31667;43.6833;14.9168;60.00
12;2021-09-07;06:36:19;"Point B";7.31667;43.6833;14.8861;61.00
12;2021-09-07;06:36:21;"Point B";7.31667;43.6833;14.8618;62.00
12;2021-09-07;06:36:23;"Point B";7.31667;43.6833;14.8411;63.00
12;2021-09-07;06:36:24;"Point B";7.31667;43.6833;14.8079;64.00
12;2021-09-07;06:36:26;"Point B";7.31667;43.6833;14.7410;65.00
12;2021-09-07;06:36:27;"Point B";7.31667;43.6833;14.7095;66.00
12;2021-09-07;06:36:29;"Point B";7.31667;43.6833;14.6885;67.00
12;2021-09-07;06:36:31;"Point B";7.31667;43.6833;14.6637;68.00
12;2021-09-07;06:36:33;"Point B";7.31667;43.6833;14.6551;69.00
12;2021-09-07;06:36:35;"Point B";7.31667;43.6833;14.6137;70.00
12;2021-09-07;06:36:37;"Point B";7.31667;43.6833;14.5916;71.00
12;2021-09-07;06:36:39;"Point B";7.31667;43.6833;14.5819;72.00
12;2021-09-07;06:36:40;"Point B";7.31667;43.6833;14.5790;73.00
12;2021-09-07;06:36:42;"Point B";7.31667;43.6833;14.5678;74.00
12;2021-09-07;06:36:44;"Point B";7.31667;43.6833;14.5461;75.00
12;2021-09-07;06:36:45;"Point B";7.31667;43.6833;14.4910;76.00
12;2021-09-07;06:36:47;"Point B";7.31667;43.6833;14.4690;77.00
12;2021-09-07;06:36:49;"Point B";7.31667;43.6833;14.4492;78.00
12;2021-09-07;06:36:50;"Point B";7.31667;43.6833;14.4358;79.00
12;2021-09-07;06:36:52;"Point B";7.31667;43.6833;14.4240;80.00
12;2021-09-07;06:36:54;"Point B";7.31667;43.6833;14.3959;81.00
12;2021-09-14;06:21:55;"Point B";7.31667;43.6833;24.3620;1.00
12;2021-09-14;06:21:57;"Point B";7.31667;43.6833;24.3668;2.00
12;2021-09-14;06:21:59;"Point B";7.31667;43.6833;24.3682;3.00
12;2021-09-14;06:22:01;"Point B";7.31667;43.6833;24.3685;4.00
12;2021-09-14;06:22:03;"Point B";7.31667;43.6833;24.3670;5.00
12;2021-09-14;06:22:04;"Point B";7.31667;43.6833;24.2852;6.00
12;2021-09-14;06:22:06;"Point B";7.31667;43.6833;24.1905;7.00
12;2021-09-14;06:22:08;"Point B";7.31667;43.6833;24.0895;8.00
12;2021-09-14;06:22:10;"Point B";7.31667;43.6833;24.0715;9.00
12;2021-09-14;06:22:12;"Point B";7.31667;43.6833;24.0628;10.00
12;2021-09-14;06:22:14;"Point B";7.31667;43.6833;24.0568;11.00
12;2021-09-14;06:22:16;"Point B";7.31667;43.6833;24.0324;12.00
12;2021-09-14;06:22:18;"Point B";7.31667;43.6833;24.0200;13.00
12;2021-09-14;06:22:20;"Point B";7.31667;43.6833;24.0153;14.00
12;2021-09-14;06:22:22;"Point B";7.31667;43.6833;24.0055;15.00
12;2021-09-14;06:22:24;"Point B";7.31667;43.6833;23.9882;16.00
12;2021-09-14;06:22:25;"Point B";7.31667;43.6833;23.9750;17.00
12;2021-09-14;06:22:27;"Point B";7.31667;43.6833;23.9569;18.00
12;2021-09-14;06:22:29;"Point B";7.31667;43.6833;23.8963;19.00
12;2021-09-14;06:22:31;"Point B";7.31667;43.6833;23.8120;20.00
12;2021-09-14;06:22:33;"Point B";7.31667;43.6833;23.3925;21.00
12;2021-09-14;06:22:34;"Point B";7.31667;43.6833;21.3617;22.00
12;2021-09-14;06:22:36;"Point B";7.31667;43.6833;19.5332;23.00
12;2021-09-14;06:22:38;"Point B";7.31667;43.6833;18.0920;24.00
12;2021-09-14;06:22:40;"Point B";7.31667;43.6833;17.6830;25.00
12;2021-09-14;06:22:42;"Point B";7.31667;43.6833;17.5742;26.00
12;2021-09-14;06:22:44;"Point B";7.31667;43.6833;17.4749;27.00
12;2021-09-14;06:22:45;"Point B";7.31667;43.6833;17.2945;28.00
12;2021-09-14;06:22:47;"Point B";7.31667;43.6833;16.9188;29.00
12;2021-09-14;06:22:49;"Point B";7.31667;43.6833;16.8220;30.00
12;2021-09-14;06:22:51;"Point B";7.31667;43.6833;16.7132;31.00
12;2021-09-14;06:22:53;"Point B";7.31667;43.6833;16.6727;32.00
12;2021-09-14;06:22:55;"Point B";7.31667;43.6833;16.6275;33.00
12;2021-09-14;06:22:57;"Point B";7.31667;43.6833;16.5155;34.00
12;2021-09-14;06:22:59;"Point B";7.31667;43.6833;16.4436;35.00
12;2021-09-14;06:23:00;"Point B";7.31667;43.6833;16.3466;36.00
12;2021-09-14;06:23:02;"Point B";7.31667;43.6833;16.2745;37.00
12;2021-09-14;06:23:04;"Point B";7.31667;43.6833;16.2112;38.00
12;2021-09-14;06:23:06;"Point B";7.31667;43.6833;16.1472;39.00
12;2021-09-14;06:23:08;"Point B";7.31667;43.6833;16.0581;40.00
12;2021-09-14;06:23:09;"Point B";7.31667;43.6833;16.0245;41.00
12;2021-09-14;06:23:11;"Point B";7.31667;43.6833;15.9860;42.00
12;2021-09-14;06:23:13;"Point B";7.31667;43.6833;15.9577;43.00
12;2021-09-14;06:23:15;"Point B";7.31667;43.6833;15.9459;44.00
12;2021-09-14;06:23:16;"Point B";7.31667;43.6833;15.9318;45.00
12;2021-09-14;06:23:18;"Point B";7.31667;43.6833;15.8759;46.00
12;2021-09-14;06:23:20;"Point B";7.31667;43.6833;15.7822;47.00
12;2021-09-14;06:23:22;"Point B";7.31667;43.6833;15.5848;48.00
12;2021-09-14;06:23:24;"Point B";7.31667;43.6833;15.3316;49.00
12;2021-09-14;06:23:26;"Point B";7.31667;43.6833;15.2628;50.00
12;2021-09-14;06:23:28;"Point B";7.31667;43.6833;15.2385;51.00
12;2021-09-14;06:23:30;"Point B";7.31667;43.6833;15.2271;52.00
12;2021-09-14;06:23:32;"Point B";7.31667;43.6833;15.2224;53.00
12;2021-09-14;06:23:34;"Point B";7.31667;43.6833;15.2165;54.00
12;2021-09-14;06:23:35;"Point B";7.31667;43.6833;15.2056;55.00
12;2021-09-14;06:23:37;"Point B";7.31667;43.6833;15.1766;56.00
12;2021-09-14;06:23:39;"Point B";7.31667;43.6833;15.1445;57.00
12;2021-09-14;06:23:42;"Point B";7.31667;43.6833;15.1056;58.00
12;2021-09-14;06:23:44;"Point B";7.31667;43.6833;15.0753;59.00
12;2021-09-14;06:23:45;"Point B";7.31667;43.6833;15.0701;60.00
12;2021-09-14;06:23:47;"Point B";7.31667;43.6833;15.0296;61.00
12;2021-09-14;06:23:49;"Point B";7.31667;43.6833;14.9963;62.00
12;2021-09-14;06:23:51;"Point B";7.31667;43.6833;14.9737;63.00
12;2021-09-14;06:23:52;"Point B";7.31667;43.6833;14.9595;64.00
12;2021-09-14;06:23:54;"Point B";7.31667;43.6833;14.8932;65.00
12;2021-09-14;06:23:56;"Point B";7.31667;43.6833;14.8283;66.00
12;2021-09-14;06:23:58;"Point B";7.31667;43.6833;14.8086;67.00
12;2021-09-14;06:24:00;"Point B";7.31667;43.6833;14.7998;68.00
12;2021-09-14;06:24:02;"Point B";7.31667;43.6833;14.7913;69.00
12;2021-09-14;06:24:03;"Point B";7.31667;43.6833;14.7762;70.00
12;2021-09-14;06:24:05;"Point B";7.31667;43.6833;14.7528;71.00
12;2021-09-14;06:24:07;"Point B";7.31667;43.6833;14.7404;72.00
12;2021-09-14;06:24:09;"Point B";7.31667;43.6833;14.7346;73.00
12;2021-09-14;06:24:10;"Point B";7.31667;43.6833;14.7260;74.00
12;2021-09-14;06:24:12;"Point B";7.31667;43.6833;14.6939;75.00
12;2021-09-14;06:24:14;"Point B";7.31667;43.6833;14.6522;76.00
12;2021-09-14;06:24:15;"Point B";7.31667;43.6833;14.6137;77.00
12;2021-09-14;06:24:17;"Point B";7.31667;43.6833;14.4530;78.00
12;2021-09-14;06:24:19;"Point B";7.31667;43.6833;14.3257;79.00
12;2021-09-14;06:24:21;"Point B";7.31667;43.6833;14.2803;80.00
12;2021-09-21;06:43:56;"Point B";7.31667;43.6833;23.1734;1.00
12;2021-09-21;06:43:58;"Point B";7.31667;43.6833;23.1710;2.00
12;2021-09-21;06:44:01;"Point B";7.31667;43.6833;23.1722;3.00
12;2021-09-21;06:44:03;"Point B";7.31667;43.6833;23.1745;4.00
12;2021-09-21;06:44:05;"Point B";7.31667;43.6833;23.1524;5.00
12;2021-09-21;06:44:07;"Point B";7.31667;43.6833;23.1255;6.00
12;2021-09-21;06:44:10;"Point B";7.31667;43.6833;23.1179;7.00
12;2021-09-21;06:44:12;"Point B";7.31667;43.6833;23.0697;8.00
12;2021-09-21;06:44:14;"Point B";7.31667;43.6833;23.0214;9.00
12;2021-09-21;06:44:16;"Point B";7.31667;43.6833;22.9968;10.00
12;2021-09-21;06:44:18;"Point B";7.31667;43.6833;22.9684;11.00
12;2021-09-21;06:44:21;"Point B";7.31667;43.6833;22.9522;12.00
12;2021-09-21;06:44:23;"Point B";7.31667;43.6833;22.9378;13.00
12;2021-09-21;06:44:25;"Point B";7.31667;43.6833;22.8904;14.00
12;2021-09-21;06:44:28;"Point B";7.31667;43.6833;22.8441;15.00
12;2021-09-21;06:44:30;"Point B";7.31667;43.6833;22.8198;16.00
12;2021-09-21;06:44:32;"Point B";7.31667;43.6833;22.8053;17.00
12;2021-09-21;06:44:34;"Point B";7.31667;43.6833;22.8042;18.00
12;2021-09-21;06:44:37;"Point B";7.31667;43.6833;22.8033;19.00
12;2021-09-21;06:44:39;"Point B";7.31667;43.6833;22.7964;20.00
12;2021-09-21;06:44:41;"Point B";7.31667;43.6833;22.7868;21.00
12;2021-09-21;06:44:43;"Point B";7.31667;43.6833;22.7291;22.00
12;2021-09-21;06:44:46;"Point B";7.31667;43.6833;22.4584;23.00
12;2021-09-21;06:44:48;"Point B";7.31667;43.6833;21.9600;24.00
12;2021-09-21;06:44:50;"Point B";7.31667;43.6833;20.8672;25.00
12;2021-09-21;06:44:52;"Point B";7.31667;43.6833;19.7903;26.00
12;2021-09-21;06:44:55;"Point B";7.31667;43.6833;19.6493;27.00
12;2021-09-21;06:44:56;"Point B";7.31667;43.6833;19.4367;28.00
12;2021-09-21;06:44:59;"Point B";7.31667;43.6833;19.2436;29.00
12;2021-09-21;06:45:01;"Point B";7.31667;43.6833;19.1244;30.00
12;2021-09-21;06:45:03;"Point B";7.31667;43.6833;18.9613;31.00
12;2021-09-21;06:45:05;"Point B";7.31667;43.6833;18.6740;32.00
12;2021-09-21;06:45:07;"Point B";7.31667;43.6833;18.5679;33.00
12;2021-09-21;06:45:10;"Point B";7.31667;43.6833;18.4875;34.00
12;2021-09-21;06:45:12;"Point B";7.31667;43.6833;18.2496;35.00
12;2021-09-21;06:45:14;"Point B";7.31667;43.6833;17.6443;36.00
12;2021-09-21;06:45:17;"Point B";7.31667;43.6833;17.2291;37.00
12;2021-09-21;06:45:19;"Point B";7.31667;43.6833;17.1306;38.00
12;2021-09-21;06:45:21;"Point B";7.31667;43.6833;16.9446;39.00
12;2021-09-21;06:45:23;"Point B";7.31667;43.6833;16.8661;40.00
12;2021-09-21;06:45:26;"Point B";7.31667;43.6833;16.7106;41.00
