"datetime";"Hour";"temp_eol_c";"sal_eol_psu";"oxy_eol_mll";"Year";"Month";"Year.Month";"Year.Month.Day";"dMonth";"NB_OBS_DAY"
"2020-01-12";"18:00:00";15.26705;37.8951686169989;5.75659817129667;"2020";"01";"2020-01";"2020-01-12";31;24
"2020-01-12";"19:00:00";15.23705;37.8869365193039;5.77060891476151;"2020";"01";"2020-01";"2020-01-12";31;24
"2020-01-12";"20:00:00";15.24945;37.8933044216089;5.77161965822635;"2020";"01";"2020-01";"2020-01-12";31;24
"2020-01-12";"21:00:00";15.2445;37.8953723239139;5.7686304016912;"2020";"01";"2020-01";"2020-01-12";31;24
"2020-01-12";"22:00:00";15.2412;37.8958402262189;5.76064114515604;"2020";"01";"2020-01";"2020-01-12";31;24
"2020-01-12";"23:00:00";15.22535;37.8965081285239;5.76165188862088;"2020";"01";"2020-01";"2020-01-12";31;24
"2020-01-13";"00:00:00";15.24465;37.8977260308289;5.75816263208573;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"01:00:00";15.22355;37.8971439331339;5.75817337555057;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"02:00:00";15.2362;37.8994118354389;5.75018411901541;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"03:00:00";15.2399;37.900729737744;5.74269486248025;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"04:00:00";15.2536;37.904747640049;5.7352056059451;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"05:00:00";15.2412;37.902465542354;5.73621634940994;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"06:00:00";15.25715;37.903833444659;5.73422709287478;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"07:00:00";15.2483;37.900451346964;5.72623783633962;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"08:00:00";15.24935;37.901869249269;5.71224857980447;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"09:00:00";15.2541;37.903437151574;5.73075932326931;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"10:00:00";15.25675;37.902955053879;5.74277006673415;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"11:00:00";15.2906;37.903922956184;5.750280810199;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"12:00:00";15.30695;37.905640858489;5.75629155366384;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"13:00:00";15.2735;37.900808760794;5.75730229712868;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"14:00:00";15.2591;37.9063766630991;5.75131304059352;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"15:00:00";15.25385;37.9088445654041;5.75282378405837;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"16:00:00";15.25735;37.9100124677091;5.74633452752321;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"17:00:00";15.24325;37.9098303700141;5.73934527098805;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"18:00:00";15.193;37.8931982723191;5.7563560144529;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"19:00:00";15.2022;37.8979161746241;5.75436675791774;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"20:00:00";15.2194;37.9036840769291;5.73737750138258;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"21:00:00";15.214;37.9020019792341;5.74688824484742;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"22:00:00";15.1935;37.9041698815391;5.72689898831227;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-13";"23:00:00";15.2098;37.9061377838441;5.72690973177711;"2020";"01";"2020-01";"2020-01-13";31;24
"2020-01-14";"00:00:00";15.2078;37.9069556861492;5.72842047524195;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"01:00:00";15.2196;37.9104735884542;5.72993121870679;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"02:00:00";15.21155;37.9123414907592;5.72994196217164;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"03:00:00";15.2342;37.9159093930642;5.72245270563648;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"04:00:00";15.2225;37.9160772953692;5.72746344910132;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"05:00:00";15.21765;37.9176951976742;5.72297419256617;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"06:00:00";15.1955;37.9119630999792;5.73948493603101;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"07:00:00";15.1846;37.9121810022842;5.74499567949585;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"08:00:00";15.18365;37.9105489045892;5.74600642296069;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"09:00:00";15.20785;37.9179168068942;5.75201716642554;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"10:00:00";15.1968;37.9151347091993;5.75752790989038;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"11:00:00";15.2075;37.9106526115043;5.75503865335522;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"12:00:00";15.217;37.9069705138093;5.75554939682006;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"13:00:00";15.239;37.9092384161143;5.76056014028491;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"14:00:00";15.2553;37.9133063184193;5.76107088374975;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"15:00:00";15.2239;37.9097742207243;5.76958162721459;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"16:00:00";15.19995;37.9012421230293;5.77709237067944;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"17:00:00";15.18915;37.9001600253343;5.77510311414428;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"18:00:00";15.1794;37.9041279276393;5.78161385760912;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"19:00:00";15.1903;37.9077458299443;5.78412460107396;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"20:00:00";15.19465;37.9073637322494;5.77563534453881;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"21:00:00";15.1904;37.9083316345544;5.77114608800365;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"22:00:00";15.1883;37.9087995368594;5.77515683146849;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-14";"23:00:00";15.1825;37.9099674391644;5.77216757493333;"2020";"01";"2020-01";"2020-01-14";31;24
"2020-01-15";"00:00:00";15.18195;37.9123353414694;5.76717831839818;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"01:00:00";15.1811;37.9125532437744;5.76318906186302;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"02:00:00";15.18055;37.9131211460794;5.76169980532786;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"03:00:00";15.1489;37.9143890483844;5.7677105487927;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"04:00:00";15.1595;37.9153069506894;5.76422129225755;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"05:00:00";15.1651;37.9163748529944;5.75923203572239;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"06:00:00";15.16705;37.9172427552994;5.76224277918723;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"07:00:00";15.13785;37.9125106576045;5.77525352265208;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"08:00:00";15.12075;37.9097785599095;5.78376426611692;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"09:00:00";15.1198;37.9041464622145;5.78927500958176;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"10:00:00";15.16415;37.8944643645195;5.7782857530466;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"11:00:00";15.18235;37.8958822668245;5.77729649651145;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"12:00:00";15.1791;37.8965001691295;5.77580723997629;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"13:00:00";15.15925;37.8919680714345;5.77881798344113;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"14:00:00";15.16825;37.8956359737395;5.77332872690598;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"15:00:00";15.18455;37.8996038760445;5.77333947037082;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"16:00:00";15.1821;37.9004217783495;5.77435021383566;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"17:00:00";15.16065;37.8975396806546;5.7778609573005;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"18:00:00";15.1707;37.8962075829596;5.78687170076535;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"19:00:00";15.14725;37.8861254852646;5.80488244423019;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"20:00:00";15.13945;37.8819433875696;5.80389318769503;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"21:00:00";15.1418;37.8851612898746;5.80040393115987;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"22:00:00";15.1349;37.8888291921796;5.78741467462472;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-15";"23:00:00";15.1345;37.8910470944846;5.78542541808956;"2020";"01";"2020-01";"2020-01-15";31;24
"2020-01-16";"00:00:00";15.1372;37.8916149967896;5.7809361615544;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"01:00:00";15.1317;37.8929328990946;5.78144690501925;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"02:00:00";15.1349;37.8919008013996;5.77995764848409;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"03:00:00";15.13145;37.8927687037047;5.78696839194893;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"04:00:00";15.11875;37.8909366060097;5.78697913541377;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"05:00:00";15.12675;37.8892045083147;5.78948987887862;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"06:00:00";15.1213;37.8893724106197;5.78500062234346;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"07:00:00";15.12465;37.8910403129247;5.7790113658083;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"08:00:00";15.11125;37.8897082152297;5.78302210927315;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"09:00:00";15.09645;37.8851261175347;5.78753285273799;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"10:00:00";15.09675;37.8853440198397;5.79004359620283;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"11:00:00";15.1213;37.8878119221447;5.79205433966767;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"12:00:00";15.127;37.8887798244497;5.79906508313252;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"13:00:00";15.13025;37.8878977267548;5.80557582659736;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"14:00:00";15.1501;37.8919156290598;5.8100865700622;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"15:00:00";15.1613;37.8937835313648;5.81659731352704;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"16:00:00";15.1449;37.8938514336698;5.82210805699189;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"17:00:00";15.1319;37.8950193359748;5.82011880045673;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"18:00:00";15.1121;37.8976872382798;5.80712954392157;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"19:00:00";15.1186;37.8973551405848;5.80614028738642;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"20:00:00";15.1015;37.8971730428898;5.80165103085126;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"21:00:00";15.1126;37.8975909451948;5.7896617743161;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"22:00:00";15.0811;37.8984588474998;5.78667251778094;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-16";"23:00:00";15.0967;37.8973767498048;5.78418326124579;"2020";"01";"2020-01";"2020-01-16";31;24
"2020-01-17";"00:00:00";15.0941;37.8987446521099;5.77719400471063;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"01:00:00";15.0845;37.8994625544149;5.78120474817547;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"02:00:00";15.0793;37.8993304567199;5.77921549164031;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"03:00:00";15.08085;37.9007483590249;5.77972623510516;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"04:00:00";15.0711;37.9007662613299;5.77923697857;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"05:00:00";15.06885;37.9019341636349;5.77474772203484;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"06:00:00";15.0718;37.9017520659399;5.77175846549969;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"07:00:00";15.0714;37.9020699682449;5.76776920896453;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"08:00:00";15.066;37.9036878705499;5.77077995242937;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"09:00:00";15.05865;37.9053057728549;5.77579069589421;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"10:00:00";15.06025;37.90367367516;5.78780143935906;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"11:00:00";15.06085;37.903791577465;5.7873121828239;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"12:00:00";15.0587;37.90445947977;5.78932292628874;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"13:00:00";15.0577;37.907327382075;5.79233366975359;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"14:00:00";15.06325;37.90739528438;5.79134441321843;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"15:00:00";15.0698;37.908363186685;5.79235515668327;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"16:00:00";14.96585;37.79073108899;5.79986590014811;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"17:00:00";14.9215;37.790798991295;5.80637664361296;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"18:00:00";14.91655;37.8040668936;5.8378873870778;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"19:00:00";14.9578;37.836634795905;5.83389813054264;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"20:00:00";14.93005;37.80415269821;5.83740887400748;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"21:00:00";14.7976;37.6878206005151;5.85891961747233;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"22:00:00";14.9624;37.8189885028201;5.83493036093717;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-17";"23:00:00";14.76535;37.7098564051251;5.85644110440201;"2020";"01";"2020-01";"2020-01-17";31;24
"2020-01-18";"00:00:00";14.8601;37.8082743074301;5.83895184786686;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"01:00:00";14.9323;37.8574422097351;5.8229625913317;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"02:00:00";14.9456;37.8747601120401;5.81297333479654;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"03:00:00";14.9923;37.9030280143451;5.79848407826138;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"04:00:00";14.95605;37.8885459166501;5.78949482172623;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"05:00:00";14.90385;37.8616638189551;5.79600556519107;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"06:00:00";14.94055;37.8779317212601;5.79051630865591;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"07:00:00";14.93115;37.8821496235652;5.78502705212075;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"08:00:00";14.93965;37.8919675258702;5.7885377955856;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"09:00:00";14.9566;37.9026854281752;5.78854853905044;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"10:00:00";14.984;37.9113033304802;5.79305928251528;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"11:00:00";15.02365;37.9201212327852;5.79457002598012;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"12:00:00";15.054;37.9221891350902;5.80558076944497;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"13:00:00";15.09385;37.9298070373952;5.80109151290981;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"14:00:00";15.06585;37.9189749397002;5.80510225637465;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"15:00:00";15.05265;37.9152428420052;5.8176129998395;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"16:00:00";15.0158;37.9078107443102;5.82212374330434;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"17:00:00";14.96;37.8928286466153;5.82363448676918;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"18:00:00";14.9537;37.8950965489203;5.82964523023402;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"19:00:00";14.9576;37.8962144512253;5.83665597369887;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"20:00:00";14.9565;37.9013323535303;5.83866671716371;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"21:00:00";14.9609;37.9081502558353;5.83517746062855;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"22:00:00";14.9823;37.9138181581403;5.8271882040934;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-18";"23:00:00";14.97065;37.9131360604453;5.81569894755824;"2020";"01";"2020-01";"2020-01-18";31;24
"2020-01-19";"00:00:00";14.97655;37.9153039627503;5.80570969102308;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"01:00:00";14.968;37.9126718650553;5.80372043448792;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"02:00:00";14.95175;37.9172897673604;5.79123117795277;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"03:00:00";14.93625;37.9228076696654;5.78124192141761;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"04:00:00";14.93295;37.9272255719704;5.76975266488245;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"05:00:00";14.90955;37.9235934742754;5.7782634083473;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"06:00:00";14.9126;37.9175113765804;5.77277415181214;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"07:00:00";14.9155;37.9221292788854;5.77028489527698;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"08:00:00";14.9248;37.9232471811904;5.76629563874182;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"09:00:00";14.92925;37.9222150834954;5.77530638220667;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"10:00:00";14.94565;37.9241329858004;5.77731712567151;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"11:00:00";14.9766;37.9272008881054;5.78482786913635;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"12:00:00";15.00015;37.9332187904104;5.79583861260119;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"13:00:00";14.9913;37.9315866927155;5.80034935606604;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"14:00:00";14.9514;37.9287045950205;5.81236009953088;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"15:00:00";14.93565;37.9291224973255;5.81237084299572;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"16:00:00";14.93425;37.9287403996305;5.79838158646057;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"17:00:00";14.92215;37.9310083019355;5.77589232992541;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"18:00:00";14.92105;37.9325762042405;5.77040307339025;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"19:00:00";14.9383;37.9334941065455;5.78041381685509;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"20:00:00";14.91915;37.9330120088505;5.77592456031994;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"21:00:00";14.9192;37.9342799111555;5.77743530378478;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"22:00:00";14.9121;37.9423478134605;5.73944604724962;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-19";"23:00:00";14.8988;37.9481657157656;5.76295679071446;"2020";"01";"2020-01";"2020-01-19";31;24
"2020-01-20";"00:00:00";14.89995;37.9485336180706;5.75896753417931;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"01:00:00";14.8909;37.9480015203756;5.75947827764415;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"02:00:00";14.8911;37.9466194226806;5.75648902110899;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"03:00:00";14.89355;37.9501873249856;5.74099976457383;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"04:00:00";14.8888;37.9439552272906;5.74951050803868;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"05:00:00";14.92175;37.9532231295956;5.73502125150352;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"06:00:00";14.9333;37.9621910319006;5.72503199496836;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"07:00:00";14.92185;37.9604089342056;5.72754273843321;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"08:00:00";14.93165;37.9634268365106;5.72305348189805;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"09:00:00";14.9161;37.9616447388157;5.73656422536289;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"10:00:00";14.9056;37.9641126411207;5.76207496882773;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"11:00:00";14.91395;37.9684305434257;5.76558571229258;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"12:00:00";14.93285;37.9806484457307;5.75759645575742;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"13:00:00";14.9469;37.9830163480357;5.73560719922226;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"14:00:00";14.94415;37.9867342503407;5.74661794268711;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"15:00:00";14.92215;37.9933521526457;5.74512868615195;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"16:00:00";14.9171;37.9941700549507;5.73213942961679;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"17:00:00";14.8967;37.9930379572557;5.73565017308163;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"18:00:00";14.8544;38.0010058595607;5.73566091654648;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"19:00:00";14.8544;38.0075737618657;5.73417166001132;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"20:00:00";14.8063;38.0225916641707;5.71768240347616;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"21:00:00";14.8033;38.0287095664758;5.688693146941;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"22:00:00";14.7462;38.0479774687808;5.66670389040585;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-20";"23:00:00";14.7543;38.0502453710858;5.67571463387069;"2020";"01";"2020-01";"2020-01-20";31;24
"2020-01-21";"00:00:00";14.7425;38.0507132733908;5.68172537733553;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"01:00:00";14.7322;38.0559311756958;5.68623612080038;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"02:00:00";14.7314;38.0675490780008;5.68224686426522;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"03:00:00";14.67985;38.0516169803058;5.68675760773006;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"04:00:00";14.6816;38.0299348826108;5.7202683511949;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"05:00:00";14.67595;38.0313527849158;5.72527909465975;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"06:00:00";14.67915;38.0355706872209;5.71578983812459;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"07:00:00";14.64665;38.0413385895259;5.72830058158943;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"08:00:00";14.6686;38.0526064918309;5.71831132505427;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"09:00:00";14.6495;38.0543243941359;5.72332206851912;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"10:00:00";14.6473;38.0573922964409;5.73933281198396;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"11:00:00";14.6592;38.0502101987459;5.7448435554488;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"12:00:00";14.66625;38.0498781010509;5.74435429891365;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"13:00:00";14.7067;38.0493960033559;5.72986504237849;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"14:00:00";14.70305;38.0502139056609;5.73037578584333;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"15:00:00";14.6954;38.0540318079659;5.73238652930818;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"16:00:00";14.6762;38.0573997102709;5.74839727277302;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"17:00:00";14.66575;38.059817612576;5.75540801623786;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"18:00:00";14.65845;38.062535514881;5.7339187597027;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"19:00:00";14.65275;38.061353417186;5.74692950316755;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"20:00:00";14.64105;38.059721319491;5.75194024663239;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"21:00:00";14.6675;38.059039221796;5.74595099009723;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"22:00:00";14.6292;38.065207124101;5.74696173356207;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-21";"23:00:00";14.6167;38.064575026406;5.75597247702692;"2020";"01";"2020-01";"2020-01-21";31;24
"2020-01-22";"00:00:00";14.61245;38.065542928711;5.75148322049176;"2020";"01";"2020-01";"2020-01-22";31;24
"2020-01-22";"01:00:00";14.62355;38.064710831016;5.7429939639566;"2020";"01";"2020-01";"2020-01-22";31;24
"2020-01-22";"02:00:00";14.6211;38.064778733321;5.73950470742144;"2020";"01";"2020-01";"2020-01-22";31;24
"2020-01-22";"03:00:00";14.6061;38.0657966356261;5.74751545088629;"2020";"01";"2020-01";"2020-01-22";31;24
"2020-01-22";"04:00:00";14.57345;38.0701645379311;5.76302619435113;"2020";"01";"2020-01";"2020-01-22";31;24
"2020-01-22";"05:00:00";14.5258;38.0782324402361;5.77203693781597;"2020";"01";"2020-01";"2020-01-22";31;24
