Sampling date	Depth water [m]	CSC flag	Sal	Temp [°C]	[HCO3]- [µmol/kg]	[CO3]2- [µmol/kg]	pH	AT [µmol/kg]	DIC [µmol/kg]	Omega Cal	Omega Arg	pCO2water_SST_wet [µatm]	fCO2water_SST_wet [µatm]
2011-10-18T00:00:00	50	15	38.11000	18.0000	1991.7	221.1		2538.4	2225.6	5.1	3.3	378.5	377.2
2011-10-26T00:00:00	1	15	38.18000	19.1200	1987.3	228.1		2549.9	2227.9	5.3	3.5	384.9	383.6
2011-10-26T00:00:00	50	15	38.24000	18.9000	1984.0	232.9		2558.5	2229.0	5.4	3.5	372.1	370.8
2011-11-02T00:00:00	1	15	38.23000	19.3900	1986.2	231.3		2556.3	2229.8	5.4	3.5	384.1	382.8
2011-11-02T00:00:00	50	15	38.23000	18.8800	1983.6	233.0		2558.5	2228.8	5.4	3.5	371.3	370.0
2011-11-10T00:00:00	1	15	37.85000	18.4500	1989.6	228.4		2552.7	2230.4	5.3	3.5	371.6	370.3
2011-11-10T00:00:00	50	15	38.09000	18.8300	1995.5	226.5		2554.1	2234.5	5.2	3.4	384.7	383.3
2011-11-15T00:00:00	1												
2011-11-15T00:00:00	50												
2011-11-22T00:00:00	1	15	38.13000	18.1200	1985.4	230.2		2553.7	2227.8	5.4	3.5	363.9	362.6
2011-11-22T00:00:00	50												
2011-11-29T00:00:00	1	15	38.08000	17.8100	1987.7	229.9		2555.1	2229.7	5.4	3.5	359.9	358.6
2011-11-29T00:00:00	50	15	38.08000	17.8100	1991.2	227.5		2552.9	2231.0	5.3	3.4	364.5	363.2
2011-12-06T00:00:00	1	15	38.09000	17.5500	1992.3	227.6		2554.4	2232.2	5.3	3.4	361.0	359.8
2011-12-06T00:00:00	50	15	38.09000	17.5400	1988.3	229.6		2555.3	2230.0	5.3	3.4	355.9	354.7
2011-12-13T00:00:00	1	15	38.10000	17.2800	1996.5	226.3		2555.4	2235.1	5.3	3.4	360.3	359.1
2011-12-13T00:00:00	50	15	38.10000	17.2800	1996.9	226.2		2555.8	2235.5	5.2	3.4	360.2	358.9
2011-12-19T00:00:00	1	15	38.08000	15.3400	2016.7	217.6		2555.2	2247.0	5.1	3.3	350.5	349.2
2011-12-19T00:00:00	50	15	38.05000	15.1000	2021.5	214.7		2553.2	2249.1	5.0	3.2	352.2	351.0
2011-12-27T00:00:00	1												
2011-12-27T00:00:00	50												
2012-01-03T00:00:00	1	15	38.09000	15.0700	2014.9	217.8		2554.2	2245.3	5.1	3.3	345.3	344.1
2012-01-03T00:00:00	50												
2012-01-10T00:00:00	1	15	38.09000	15.1100	2044.0	208.9		2560.9	2266.5	4.9	3.1	371.3	369.9
2012-01-10T00:00:00	50	15	38.09000	15.1300	2048.9	206.7		2560.6	2269.4	4.8	3.1	376.8	375.4
2012-01-17T00:00:00	1	15	38.10000	14.8000	2019.3	215.7		2553.7	2247.8	5.0	3.2	346.1	344.8
2012-01-17T00:00:00	50	15	38.10000	14.8300	2018.8	215.2		2552.1	2246.8	5.0	3.2	346.6	345.4
2012-01-24T00:00:00	1												
2012-01-24T00:00:00	50												
2012-01-31T00:00:00	1	15	38.09000	14.3700	2026.6	212.4		2552.8	2252.0	5.0	3.2	347.1	345.9
2012-01-31T00:00:00	50	15	38.11000	14.3800	2029.3	210.8		2551.8	2253.2	4.9	3.1	350.5	349.2
2012-02-07T00:00:00	1												
2012-02-07T00:00:00	50												
2012-02-14T00:00:00	1	15	38.21000	13.1500	2065.6	201.6		2565.7	2281.2	4.7	3.0	360.3	359.0
2012-02-14T00:00:00	50	15	38.21000	13.1700	2071.7	199.9		2567.5	2285.7	4.6	3.0	365.4	364.0
2012-02-21T00:00:00	1	15	38.15000	13.4000	2045.8	207.6		2560.5	2266.7	4.8	3.1	346.8	345.5
2012-02-21T00:00:00	50	15	38.16000	13.4200	2049.5	206.8		2562.5	2269.8	4.8	3.1	349.2	347.9
2012-02-28T00:00:00	1	15	38.17000	13.4800	2045.3	208.6		2562.6	2267.3	4.9	3.1	346.3	345.1
2012-02-28T00:00:00	50	15	38.17000	13.3800	2052.5	207.1		2566.2	2273.1	4.8	3.1	349.1	347.8
2012-03-06T00:00:00	1	15	38.12000	13.3900	2038.4	209.8		2558.6	2261.3	4.9	3.1	340.3	339.1
2012-03-06T00:00:00	50	15	38.18000	13.4200	2049.6	208.0		2565.5	2271.0	4.8	3.1	347.3	346.0
2012-03-13T00:00:00	1	15	38.14000	13.4700	2043.3	208.8		2561.1	2265.4	4.9	3.1	344.9	343.6
2012-03-13T00:00:00	50	15	38.16000	13.4400	2055.8	205.7		2565.8	2275.1	4.8	3.1	353.6	352.3
2012-03-20T00:00:00	1	15	38.15000	13.4700	2039.8	211.3		2563.7	2264.2	4.9	3.2	339.7	338.5
2012-03-20T00:00:00	50	15	38.15000	13.4500	2042.7	207.9		2558.6	2264.0	4.8	3.1	345.4	344.1
2012-03-27T00:00:00	1	15	38.14000	14.2800	2038.3	211.2		2561.4	2262.7	4.9	3.2	352.1	350.9
2012-03-27T00:00:00	50	15	38.16000	13.5100	2046.6	208.8		2564.3	2268.7	4.8	3.1	346.3	345.0
2012-04-03T00:00:00	1	15	38.13000	15.2400	2027.3	216.3		2562.3	2256.5	5.0	3.3	355.1	353.8
2012-04-03T00:00:00	50	15	38.14000	13.9500	2033.3	212.9		2561.1	2259.2	4.9	3.2	341.9	340.6
2012-04-10T00:00:00	1	15	38.16000	14.5500	2042.7	209.2		2560.9	2265.4	4.9	3.1	361.4	360.1
2012-04-10T00:00:00	50	15	38.15000	13.6100	2046.3	205.2		2555.5	2265.1	4.7	3.0	353.8	352.5
2012-04-17T00:00:00	1	15	38.03000	14.7900	2023.8	216.6		2559.9	2253.2	5.1	3.3	345.6	344.3
2012-04-17T00:00:00	50	15	38.10000	14.3800	2036.4	212.8		2563.5	2262.3	4.9	3.2	349.5	348.3
2012-04-25T00:00:00	1	15	38.09000	13.7900	2053.3	207.6		2567.4	2274.4	4.8	3.1	355.2	353.9
2012-04-25T00:00:00	50		38.19000	13.3100				2569.2					
2012-05-02T00:00:00	1												
2012-05-02T00:00:00	50												
2012-05-09T00:00:00	1	15	37.63000	16.7400	2031.0	213.0		2556.4	2257.4	5.0	3.2	383.1	381.8
2012-05-09T00:00:00	50	15	38.17000	14.3700	2046.7	208.8		2564.0	2269.0	4.8	3.1	360.2	358.9
2012-05-15T00:00:00	1	15	38.02000	17.4500	2026.2	217.5		2562.7	2256.9	5.1	3.3	388.6	387.2
2012-05-15T00:00:00	50	15	38.11000	15.8900	2028.3	215.6		2561.6	2257.1	5.0	3.2	366.4	365.1
2012-05-22T00:00:00	1	15	37.99000	16.7000	2028.6	215.9		2561.8	2257.8	5.0	3.3	379.1	377.8
2012-05-22T00:00:00	50	15	38.18000	16.0900	2033.8	217.2		2570.6	2264.2	5.0	3.2	369.6	368.3
2012-05-29T00:00:00	1	15	37.94000	18.9800	2023.4	218.9		2562.4	2255.7	5.1	3.3	411.3	409.9
2012-05-29T00:00:00	50	15	38.16000	14.9900	2038.7	212.0		2563.5	2264.0	4.9	3.2	361.9	360.6
2012-06-05T00:00:00	1	15	37.76000	20.6600	2020.2	216.4		2552.4	2250.6	5.1	3.3	444.6	443.1
2012-06-05T00:00:00	50	15	38.14000	15.1000	2037.1	211.7		2561.2	2262.1	4.9	3.2	363.6	362.2
2012-06-13T00:00:00	1	15	38.12000	16.1900	2020.7	218.3		2560.1	2251.9	5.1	3.3	364.7	363.4
2012-06-13T00:00:00	50	15	38.15000	14.4400	2046.3	208.4		2562.4	2268.2	4.8	3.1	361.8	360.4
2012-06-19T00:00:00	1	15	37.97000	23.2200	2001.6	229.4		2564.3	2244.4	5.4	3.5	462.0	460.5
2012-06-19T00:00:00	50	15	38.13000	14.6500	2045.5	208.3		2561.5	2267.4	4.8	3.1	364.9	363.6
2012-06-26T00:00:00	1	15	37.99000	23.8400	1990.7	232.7		2561.4	2236.6	5.5	3.6	462.7	461.2
2012-06-26T00:00:00	50	15	38.12000	15.2300	2030.2	213.9		2559.7	2257.2	4.9	3.2	359.3	358.0
2012-07-03T00:00:00	1	15	37.97000	25.5800	2006.6	231.1		2572.2	2251.7	5.4	3.6	509.4	507.8
2012-07-03T00:00:00	50	15	38.12000	14.7900	2041.1	209.1		2559.1	2263.7	4.8	3.1	364.1	362.8
2012-07-10T00:00:00	1	15	38.16000	26.1100	1988.2	236.8		2568.1	2238.5	5.6	3.7	501.0	499.4
2012-07-10T00:00:00	50	15	38.11000	14.8400	2037.3	210.0		2557.4	2260.7	4.9	3.1	362.1	360.8
2012-07-17T00:00:00	1	15	38.12000	21.9300	2006.8	226.6		2563.5	2246.8	5.3	3.5	446.0	444.5
2012-07-17T00:00:00	50	15	38.09000	15.5100	2027.1	214.4		2557.6	2254.6	5.0	3.2	361.7	360.4
2012-07-24T00:00:00	1	15	38.21000	23.0300	1994.8	232.4		2565.5	2240.4	5.4	3.6	451.3	449.8
2012-07-24T00:00:00	50	15	38.02000	16.2800	2011.5	219.2		2553.6	2243.4	5.1	3.3	360.0	358.8
2012-07-31T00:00:00	1	15	38.23000	23.3000	2001.7	231.7		2570.3	2246.8	5.4	3.6	461.4	459.9
2012-07-31T00:00:00	50	15	38.13000	14.9500	2048.9	208.2		2564.2	2270.7	4.8	3.1	371.4	370.1
2012-08-07T00:00:00	1	15	38.31000	25.2700	2025.5	221.8		2569.1	2262.2	5.2	3.4	537.4	535.7
2012-08-07T00:00:00	50	15	38.14000	14.3900	2033.2	215.5		2566.9	2261.6	5.0	3.2	344.5	343.3
2012-08-14T00:00:00	1												
2012-08-14T00:00:00	50												
2012-08-21T00:00:00	1	15	38.37000	26.7400	2000.2	235.5		2576.5	2249.7	5.5	3.7	525.9	524.2
2012-08-21T00:00:00	50	15	38.12000	14.8800	2029.1	212.5		2555.5	2254.8	4.9	3.2	355.6	354.3
2012-08-28T00:00:00	1	15	38.35000	25.8800	1987.9	242.0		2580.5	2243.1	5.7	3.8	487.2	485.7
2012-08-28T00:00:00	50	15	38.10000	16.1200	2010.2	220.5		2555.6	2243.3	5.1	3.3	355.5	354.3
2012-09-05T00:00:00	1	15	38.39000	24.2600	1997.7	236.5		2577.7	2247.5	5.5	3.6	470.5	469.0
2012-09-05T00:00:00	50	15	38.10000	17.6900	1999.9	224.2		2553.8	2236.7	5.2	3.4	371.1	369.8
2012-09-11T00:00:00	1	15	38.35000	24.0200	2010.2	226.8		2566.7	2251.0	5.3	3.5	491.5	489.9
2012-09-11T00:00:00	50	15	38.12000	14.5200	2041.2	208.9		2558.8	2263.5	4.8	3.1	360.1	358.8
2012-09-18T00:00:00	1	15	38.38000	23.0400	1986.5	240.4		2576.6	2239.5	5.6	3.7	434.4	433.0
2012-09-18T00:00:00	50	15	38.11000	14.8300	2042.9	207.7		2557.3	2264.2	4.8	3.1	367.9	366.6
2012-09-25T00:00:00	1	15	38.35000	22.3100	1988.7	238.4		2574.5	2239.8	5.6	3.7	425.1	423.7
2012-09-25T00:00:00	50	15	38.12000	14.3500	2038.2	210.3		2559.4	2261.8	4.9	3.1	353.9	352.7
2012-10-02T00:00:00	1	15	38.23000	21.8500	1981.0	238.0		2566.1	2231.5	5.6	3.6	413.3	412.0
2012-10-02T00:00:00	50	15	38.14000	19.3200	1989.8	231.4		2560.2	2233.6	5.4	3.5	382.9	381.6
2012-10-09T00:00:00	1	15	38.32000	22.0200	1976.8	242.5		2572.8	2231.5	5.7	3.7	407.6	406.2
2012-10-09T00:00:00	50	15	38.19000	19.7500	1998.5	221.9		2545.9	2233.5	5.1	3.3	410.9	409.5
2012-10-16T00:00:00	1	15	38.22000	21.4700	1973.2	239.5		2562.2	2224.8	5.6	3.7	400.8	399.5
2012-10-16T00:00:00	50	15	38.08000	15.2500	2034.6	208.0		2549.9	2256.2	4.8	3.1	371.1	369.7
2012-10-23T00:00:00	1	15	38.28000	20.7800	1985.4	237.7		2570.6	2235.5	5.5	3.6	397.2	395.9
2012-10-23T00:00:00	50	15	38.21000	18.8600	1988.3	233.4		2563.9	2233.8	5.4	3.5	372.0	370.7
2012-10-30T00:00:00	1	15	38.24000	20.0200	2003.0	227.3		2562.8	2243.3	5.3	3.5	408.7	407.3
2012-10-30T00:00:00	50	15	38.24000	20.0000	1981.9	235.1		2561.2	2229.2	5.4	3.6	386.0	384.7
2012-11-06T00:00:00	1	15	38.10000	19.0000	2003.4	224.9		2557.8	2241.2	5.3	3.4	393.9	392.6
2012-11-06T00:00:00	50	15	38.10000	19.0000	2011.1	222.4		2559.3	2246.6	5.2	3.4	400.9	399.5
2012-11-13T00:00:00	1	15	38.02000	18.0500	1999.9	221.7		2547.4	2234.4	5.2	3.4	381.3	380.0
2012-11-13T00:00:00	50	15	38.10000	18.1400	1996.0	230.7		2565.1	2238.9	5.3	3.5	366.5	365.3
2012-11-20T00:00:00	1	15	38.08000	17.4600	2003.8	227.7		2565.4	2243.8	5.3	3.4	363.6	362.4
2012-11-20T00:00:00	50	15	38.15000	17.3800	2001.8	226.9		2562.2	2241.2	5.2	3.4	362.7	361.5
2012-11-27T00:00:00	1	15	38.12000	17.4700	2007.6	226.0		2565.2	2246.1	5.3	3.4	368.1	366.8
2012-11-27T00:00:00	50	15	38.15000	17.3000	2002.7	226.1		2561.1	2241.2	5.2	3.4	363.1	361.8
2012-12-05T00:00:00	1	15	38.11000	16.9200	1998.4	227.3		2559.8	2237.9	5.3	3.4	353.8	352.5
2012-12-05T00:00:00	50	15	38.12000	16.9000	2041.6	210.8		2562.2	2266.2	4.9	3.2	397.4	396.0
2012-12-11T00:00:00	1	15	38.12000	16.3200	2004.7	222.5		2554.7	2239.6	5.2	3.4	354.2	352.9
2012-12-11T00:00:00	50	15	38.12000	16.3200	2007.8	221.3		2555.1	2241.7	5.1	3.3	356.7	355.4
2012-12-18T00:00:00	1	15	38.09000	15.8100	2013.6	220.6		2559.0	2246.8	5.1	3.3	352.1	350.8
2012-12-18T00:00:00	50	15	38.09000	15.8200	2014.0	221.8		2562.5	2248.3	5.1	3.3	349.9	348.7
2012-12-28T00:00:00	1	15	38.00000	15.0000	2026.3	216.3		2561.3	2255.5	5.0	3.3	350.0	348.7
2012-12-28T00:00:00	50	15	37.98000	14.8200	2021.8	214.8		2553.8	2249.4	5.0	3.2	347.3	346.0
2013-01-04T00:00:00	1	15	37.91000	14.5200	2015.0	216.1		2550.3	2243.7	5.0	3.2	338.3	337.1
2013-01-04T00:00:00	50	15	37.92000	14.5300	2021.3	214.2		2551.8	2248.2	5.0	3.2	343.2	342.0
2013-01-08T00:00:00	1	15	37.99000	14.3900	2019.8	215.9		2554.5	2248.3	5.0	3.2	338.8	337.6
2013-01-08T00:00:00	50	15	38.02000	14.4100	2028.7	212.3		2554.8	2254.0	4.9	3.2	347.5	346.3
2013-01-15T00:00:00	1	15	38.02000	14.1700	2030.5	211.4		2554.4	2255.0	4.9	3.2	346.4	345.2
2013-01-15T00:00:00	50	15	38.02000	14.1900	2015.8	217.7		2555.4	2245.9	5.0	3.2	331.3	330.1
2013-01-22T00:00:00	1	15	38.03000	13.7100	2044.8	205.2		2553.6	2263.6	4.8	3.1	354.5	353.2
2013-01-22T00:00:00	50	15	38.04000	13.7200	2046.7	204.8		2554.7	2265.2	4.7	3.0	355.5	354.2
2013-01-29T00:00:00	1	15	38.03000	13.4500	2045.6	206.1		2556.7	2265.2	4.8	3.1	349.1	347.8
2013-01-29T00:00:00	50	15	38.04000	13.4800	2039.2	209.5		2558.7	2261.8	4.8	3.1	341.3	340.1
2013-02-05T00:00:00	1	15	37.96000	13.2200	2040.7	210.2		2561.7	2264.0	4.9	3.2	336.6	335.4
2013-02-05T00:00:00	50	15	38.15000	13.7000	2050.7	207.4		2564.8	2271.6	4.8	3.1	353.0	351.7
2013-02-12T00:00:00	1	15	38.11000	13.4600	2050.3	206.3		2561.7	2270.1	4.8	3.1	351.2	349.9
2013-02-12T00:00:00	50	15	38.11000	13.4500	2054.1	204.2		2560.6	2272.0	4.7	3.0	355.4	354.1
2013-02-19T00:00:00	1	15	38.11000	13.2700	2051.1	206.7		2563.5	2271.2	4.8	3.1	347.8	346.5
2013-02-19T00:00:00	50	15	38.11000	13.2800	2047.8	209.0		2566.1	2270.1	4.8	3.1	342.4	341.1
2013-02-25T00:00:00	1	15	38.15000	13.1300	2064.1	203.8		2569.4	2281.8	4.8	3.1	355.1	353.8
2013-02-25T00:00:00	50	15	38.16000	13.1900	2060.9	205.2		2569.9	2279.8	4.7	3.0	352.0	350.7
2013-03-07T00:00:00	1	15	37.96000	13.1000	2059.5	203.8		2564.6	2277.0	4.8	3.1	351.8	350.5
2013-03-07T00:00:00	50	15	38.21000	13.2200	2058.1	208.4		2574.8	2279.9	4.8	3.1	346.6	345.3
2013-03-12T00:00:00	1	15	37.40000	13.2800	2063.7	202.6		2564.6	2280.0	4.7	3.0	354.2	352.9
2013-03-12T00:00:00	50	15	38.11000	13.2400	2066.1	203.3		2570.1	2283.3	4.7	3.0	357.7	356.4
2013-03-20T00:00:00	1	15	37.79000	12.9400	2059.7	204.0		2565.0	2277.3	4.8	3.1	347.8	346.5
2013-03-20T00:00:00	50	15	38.13000	13.2700	2063.5	203.4		2567.9	2280.8	4.7	3.0	357.2	355.9
2013-03-26T00:00:00	1	15	37.54000	13.0000	2036.0	206.4		2547.6	2255.5	4.8	3.1	334.9	333.7
2013-03-26T00:00:00	50	15	37.81000	13.1900	2033.9	203.6		2539.4	2250.9	4.7	3.0	343.1	341.8
2013-04-02T00:00:00	1	15	37.63000	13.0600	2028.8	206.0		2539.9	2247.9	4.8	3.1	334.7	333.5
2013-04-02T00:00:00	50	15	38.00000	13.2700	2044.2	204.0		2550.6	2261.8	4.7	3.0	348.6	347.3
2013-04-09T00:00:00	1	15	37.65000	13.5600	2034.1	208.1		2549.6	2255.3	4.9	3.1	341.0	339.8
2013-04-09T00:00:00	50	15	37.93000	13.4500	2044.3	203.7		2549.7	2261.5	4.7	3.0	351.5	350.2
2013-04-16T00:00:00	1	15	37.69000	14.6800	2037.6	209.6		2555.9	2260.5	4.9	3.2	357.7	356.4
2013-04-16T00:00:00	50	15	37.99000	13.5400	2054.6	204.0		2560.3	2272.3	4.7	3.0	356.4	355.1
2013-04-26T00:00:00	1	15	37.23000	16.0700	2054.6	208.5		2568.0	2276.9	4.9	3.2	385.6	384.2
2013-04-26T00:00:00	50	15	37.96000	14.2700	2013.4	224.0		2567.8	2249.5	5.2	3.3	322.1	320.9
2013-04-30T00:00:00	1	15	37.47000	15.5800	2042.8	213.2		2568.5	2269.3	5.0	3.2	366.5	365.2
2013-04-30T00:00:00	50	15	38.01000	14.7000	2068.3	205.0		2575.3	2287.4	4.7	3.1	379.0	377.6
2013-05-07T00:00:00	1	15	37.09000	17.8400	2057.3	216.7		2588.9	2287.6	5.1	3.3	401.4	400.0
2013-05-07T00:00:00	50	15	38.18000	14.0000	2073.5	204.1		2578.8	2291.7	4.7	3.0	371.9	370.6
2013-05-14T00:00:00	1	15	37.50000	18.8500	2016.0	225.3		2569.7	2254.2	5.3	3.4	390.9	389.6
2013-05-14T00:00:00	50	15	38.15000	14.2800	2068.9	201.6		2568.1	2284.7	4.7	3.0	379.6	378.2
2013-05-21T00:00:00	1	15	37.45000	16.6000	2055.0	204.6		2559.5	2273.9	4.8	3.1	404.3	402.8
2013-05-21T00:00:00	50	15	38.19000	13.9900	2074.7	197.5		2564.2	2286.8	4.6	2.9	384.8	383.4
2013-05-28T00:00:00	1	15	37.55000	16.9800	2028.3	218.8		2567.3	2260.1	5.1	3.3	375.4	374.1
2013-05-28T00:00:00	50	15	38.14000	14.3100	2063.4	203.5		2567.4	2281.0	4.7	3.0	374.4	373.0
2013-06-04T00:00:00	1	15	37.80000	18.5600	2031.8	211.4		2552.7	2257.1	4.9	3.2	420.3	418.8
2013-06-04T00:00:00	50	15	38.17000	14.0500	2079.9	201.5		2578.7	2295.8	4.7	3.0	379.9	378.5
2013-06-11T00:00:00	1	15	37.81000	18.1600	2032.4	217.6		2568.1	2263.4	5.1	3.3	401.5	400.2
2013-06-11T00:00:00	50	15	38.18000	14.0600	2065.1	202.5		2566.9	2281.7	4.7	3.0	372.9	371.6
2013-06-18T00:00:00	1	15	37.68000	20.8600	2036.9	211.5		2556.6	2262.9	5.0	3.2	465.7	464.2
2013-06-18T00:00:00	50	15	38.13000	15.1000	2038.4	212.0		2563.2	2263.8	4.9	3.2	363.3	362.0
2013-06-25T00:00:00	1	15	37.96000	21.8200	2024.7	218.1		2560.5	2257.0	5.1	3.3	467.9	466.3
2013-06-25T00:00:00	50	15	38.19000	15.4500	2035.5	216.6		2571.2	2265.2	5.0	3.2	360.7	359.4
2013-07-02T00:00:00	1	15	38.01000	22.0200	2005.6	222.8		2553.2	2242.0	5.2	3.4	453.9	452.4
2013-07-02T00:00:00	50	15	38.16000	15.4300	2039.9	211.1		2562.3	2264.4	4.9	3.1	371.1	369.8
2013-07-09T00:00:00	1	15	38.06000	22.6400	2002.9	225.8		2557.5	2242.3	5.3	3.5	459.2	457.7
2013-07-09T00:00:00	50	15	38.15000	15.5500	2034.2	213.5		2562.5	2261.0	4.9	3.2	366.8	365.5
2013-07-16T00:00:00	1	15	38.06000	24.7500	2001.2	228.5		2561.4	2243.6	5.4	3.5	495.6	494.0
2013-07-16T00:00:00	50	15	38.10000	15.0000	2041.8	207.4		2555.4	2262.8	4.8	3.1	370.9	369.5
2013-07-23T00:00:00	1	15	37.95000	25.7500	1985.5	232.1		2554.1	2231.2	5.5	3.6	500.1	498.5
2013-07-23T00:00:00	50	15	38.11000	14.9000	2055.7	202.2		2556.6	2272.1	4.7	3.0	383.8	382.4
2013-07-30T00:00:00	1	15	37.92000	24.6600	1974.0	232.7		2545.1	2220.0	5.5	3.6	470.5	468.9
2013-07-30T00:00:00	50	15	38.07000	14.2400	2055.9	202.0		2556.6	2272.0	4.7	3.0	372.6	371.3
2013-08-06T00:00:00	1	15	37.97000	26.3400	1988.1	231.2		2554.5	2233.3	5.4	3.6	516.1	514.4
2013-08-06T00:00:00	50	15	38.05000	15.6200	2020.7	214.4		2551.4	2248.1	5.0	3.2	360.8	359.6
2013-08-13T00:00:00	1												
2013-08-13T00:00:00	50												
2013-08-20T00:00:00	1	15	38.15000	26.0800	1980.0	236.2		2558.9	2229.7	5.5	3.7	497.5	495.9
2013-08-20T00:00:00	50	15	38.04000	15.0600	2023.2	211.6		2547.4	2247.9	4.9	3.2	357.4	356.1
2013-08-28T00:00:00	1	15	38.14000	24.7700	1981.5	239.7		2569.1	2234.2	5.6	3.7	464.4	462.9
2013-08-28T00:00:00	50	15	37.98000	15.4900	2024.1	210.7		2545.7	2248.0	4.9	3.1	365.9	364.6
2013-09-03T00:00:00	1	15	38.06000	24.6700	1963.4	244.5		2563.0	2220.4	5.7	3.8	444.4	443.0
2013-09-03T00:00:00	50	15	38.00000	15.1900	2019.7	211.7		2544.2	2244.5	4.9	3.2	357.7	356.4
2013-09-09T00:00:00	1	15	38.14000	23.3500	1974.5	240.5		2564.7	2227.5	5.6	3.7	432.6	431.2
2013-09-09T00:00:00	50	15	37.96000	15.7300	2016.8	212.6		2543.0	2242.4	4.9	3.2	363.7	362.4
2013-09-18T00:00:00	1	15	38.23000	22.0700	1979.9	240.2		2570.0	2232.5	5.6	3.7	413.0	411.7
2013-09-18T00:00:00	50	15	37.95000	15.6200	2028.1	213.1		2555.2	2254.4	4.9	3.2	365.0	363.7
2013-09-24T00:00:00	1	15	38.20000	22.5500	1981.8	238.8		2568.2	2233.1	5.6	3.7	424.6	423.3
2013-09-24T00:00:00	50	15	37.96000	15.2000	2036.4	207.1		2549.1	2257.0	4.8	3.1	371.7	370.3
2013-10-01T00:00:00	1												
2013-10-01T00:00:00	50												
2013-10-08T00:00:00	1	15	38.08000	20.4900	1988.8	228.8		2552.3	2230.4	5.3	3.5	407.2	405.8
2013-10-08T00:00:00	50	15	38.18000	20.0300	1981.4	235.5		2561.6	2229.1	5.5	3.6	385.1	383.8
2013-10-15T00:00:00	1	15	38.09000	18.9500	1989.3	228.8		2553.5	2230.5	5.3	3.5	380.9	379.6
2013-10-15T00:00:00	50	15	38.03000	18.0400	2002.9	223.3		2554.1	2238.9	5.2	3.4	379.1	377.7
2013-10-22T00:00:00	1	15	38.07000	19.9100	1991.8	231.2		2560.9	2235.5	5.4	3.5	394.1	392.8
2013-10-22T00:00:00	50	15	38.02000	17.1700	2021.7	213.6		2549.6	2248.7	4.9	3.2	388.3	387.0
2013-10-29T00:00:00	1	15	37.99000	19.7300	1989.2	228.5		2552.2	2230.3	5.3	3.5	393.8	392.5
2013-10-29T00:00:00	50	15	38.12000	19.3000	1999.5	227.9		2561.3	2240.1	5.3	3.4	392.0	390.7
2013-11-05T00:00:00	1	15	38.09000	18.9800	1994.0	227.3		2554.4	2233.9	5.3	3.5	385.8	384.5
2013-11-05T00:00:00	50	15	38.05000	16.3800	2037.2	207.6		2550.6	2258.6	4.8	3.1	392.0	390.6
2013-11-12T00:00:00	1	15	38.15000	18.5700	2005.0	228.6		2568.3	2246.1	5.3	3.5	381.4	380.1
2013-11-12T00:00:00	50	15	38.13000	18.2200	2003.5	226.6		2562.5	2242.6	5.2	3.4	377.6	376.3
2013-11-21T00:00:00	1		38.10000					2574.7	2251.6				
2013-11-21T00:00:00	50		38.20000					2575.2	2253.3				
2013-11-27T00:00:00	1	15	38.15000	17.0900	2029.0	220.7		2573.4	2262.8	5.1	3.3	378.8	377.5
2013-11-27T00:00:00	50	15	38.15000	17.1000	2017.7	223.7		2569.7	2254.1	5.2	3.4	369.3	368.0
2013-12-03T00:00:00	1	15	38.19000	16.5500	2030.8	222.3		2579.3	2266.0	5.2	3.4	368.1	366.8
2013-12-03T00:00:00	50	15	38.19000	15.9300	2041.5	215.6		2574.1	2270.3	5.0	3.2	372.6	371.2
2013-12-10T00:00:00	1	15	38.20000	16.1700	2027.9	218.9		2568.6	2259.7	5.1	3.3	366.6	365.3
2013-12-10T00:00:00	50	15	38.20000	16.1700	2023.5	220.7		2568.8	2257.0	5.1	3.3	361.5	360.2
2013-12-17T00:00:00	1	15	38.18000	15.7900	2030.9	221.3		2577.4	2265.0	5.2	3.3	357.4	356.1
2013-12-17T00:00:00	50	15	38.18000	15.8100	2027.6	222.2		2576.5	2262.5	5.1	3.3	354.6	353.3
2013-12-23T00:00:00	1	15	38.12000	15.6300	2028.6	217.9		2567.2	2259.5	5.1	3.3	359.1	357.8
2013-12-23T00:00:00	50	15	38.17000	15.7400	2027.1	219.5		2569.6	2259.4	5.1	3.3	357.6	356.3
2013-12-31T00:00:00	1												
2013-12-31T00:00:00	50												
2014-01-07T00:00:00	1	15	37.70000	14.6700	2027.7	212.5		2553.6	2253.3	5.0	3.2	349.3	348.0
2014-01-07T00:00:00	50	15	37.93000	14.9700	2031.8	215.7		2565.5	2260.4	5.0	3.2	351.4	350.1
2014-01-14T00:00:00	1	15	37.75000	14.6100	2035.4	210.9		2557.4	2259.6	4.9	3.2	353.9	352.7
2014-01-14T00:00:00	50	15	38.07000	14.9800	2025.4	218.0		2565.0	2256.2	5.0	3.3	346.6	345.4
2014-01-21T00:00:00	1	15	35.59000	13.5500	2053.2	182.9		2504.7	2250.8	4.3	2.8	378.8	377.4
2014-01-21T00:00:00	50	15	37.95000	14.9300	2029.6	216.2		2564.6	2258.7	5.0	3.2	349.4	348.1
2014-01-28T00:00:00	1	15	37.52000	14.2900	2049.1	200.5		2545.2	2263.5	4.7	3.0	370.3	368.9
2014-01-28T00:00:00	50	15	37.87000	14.8000	2040.7	211.0		2562.9	2265.0	4.9	3.1	359.1	357.8
