"sampling_date";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month"
2013-05-07;50;14;38.18;2578.81566;2291.65824;0.183;1.473;0.21;NA;NA;NA;NA;0.0554125820836981;1.01298088651252;2;5;19;1;5;8.10689333700478;1.4058420610476e-05;370.581194714211;371.942023025351;370.497026935018;371.85767456583;373.096453241282;381.301297529249;0.00207348138940925;0.00020411842998027;3.03451921710232;4.71724706102684;8.04522873054504;2566.65780722892;2280.85419381875;"2013-05";2013;5
2013-05-14;0;18.85;37.5;2569.71384;2254.15074;0.013;0.414;0.29;NA;NA;NA;NA;0.0642665889129946;0.915312023912348;2;5;20;1;0;8.08932733211267;1.28618877305634e-05;389.588550969866;390.934137690302;389.588550969866;390.934137690302;389.588550969866;390.934139730706;0.00201603583248757;0.00022525301978186;3.43291915170346;5.28237424952296;8.10237186839431;2603.9766912;2284.2060832;"2013-05";2013;5
2013-05-14;50;14.28;38.15;2568.06351;2284.65684;0.434;0.89;0.39;NA;NA;NA;NA;0.0573615771966637;0.941118758074076;2;5;20;1;5;8.09796574373574;1.42262452343631e-05;378.171668182325;379.55542741481;378.085112709072;379.468687283641;380.735936906608;389.0787147112;0.00206887273489559;0.00020155785987003;2.99885185877656;4.65913376513443;8.04068910528738;2557.96627470511;2275.67391664482;"2013-05";2013;5
2013-05-21;0;16.6;37.45;2559.46179;2273.85468;0.055;1.1;0.04;NA;NA;NA;NA;0.072020003937998;1.78687469229952;2;5;21;1;0;8.07683175470629;1.41920355397238e-05;402.831750848292;404.263010717964;402.831750848292;404.263010717964;402.831750848292;404.263013005509;0.00205503629800194;0.00020462634645833;3.1000975151665;4.79657223225382;8.0553450780199;2597.05068144192;2307.24907449933;"2013-05";2013;5
2013-05-21;50;13.99;38.19;2564.21274;2286.75726;0.112;1.418;0.12;NA;NA;NA;NA;0.0495792012162894;1.08296529715581;2;5;21;1;5;8.09237439819246;1.45475709514825e-05;383.379063083768;384.787086751505;383.292006900542;384.69984363954;385.981275953242;394.47068864248;0.00207471873383405;0.00019749095521446;2.93573048486825;4.56375008933145;8.03066592632644;2551.45546268657;2275.38035820896;"2013-05";2013;5
2013-05-28;0;16.98;37.55;2567.26335;2260.10193;0.008;0.354;0.39;NA;NA;NA;NA;0.0535291298723477;1.41414228553675;2;5;22;1;0;8.10432764638703;1.30265016639743e-05;374.087669716242;375.410400849941;374.087669716242;375.410400849941;374.087669716242;375.410402806888;0.00202830095414299;0.00021877447419303;3.31546778701193;5.12486172232149;8.08862627483377;2598.02948868176;2287.18703968043;"2013-05";2013;5
2013-05-28;50;14.31;38.14;2567.41338;2280.9561;0.229;0.479;0.27;NA;NA;NA;NA;0.0418064768533372;0.922659221716675;2;5;22;1;5;8.10286678001646;1.40205478873487e-05;373.024470341922;374.388865628597;372.939027856378;374.303240983358;375.553572597001;383.779569037187;0.00206343427138571;0.00020350128072693;3.0281698461808;4.70440879911799;8.04602294703326;2557.98920922916;2272.58342422653;"2013-05";2013;5
2013-06-04;0;18.56;37.8;2552.71044;2257.10133;0.014;1.241;0.17;NA;NA;NA;NA;0.0798227173698127;0.678493097643408;2;6;23;1;0;8.06034260241926;1.39174270983547e-05;418.807228369612;420.259040886863;418.807228369612;420.259040886863;418.807228369612;420.259043259254;0.00203177824104175;0.00021140566185988;3.21224343458125;4.94539722737866;8.06890578111204;2566.21684444444;2269.04366507937;"2013-06";2013;6
2013-06-04;50;14.05;38.17;2578.71564;2295.75906;0.114;1.022;0.47;NA;NA;NA;NA;0.0690239364062556;0.908977190702098;2;6;23;1;5;8.09916015700279;1.43393527094532e-05;378.545857809903;379.93505849357;378.459764563451;379.848780632984;381.114726350695;389.490578835319;0.00207993420501228;0.00020148550227826;2.99589608505082;4.65674335261367;8.03831937450091;2567.23066072832;2285.53430128373;"2013-06";2013;6
2013-06-11;0;18.16;37.81;2568.11352;2263.40259;0.032;0.597;0.27;NA;NA;NA;NA;0.0535339292073779;1.08917212332829;2;6;24;1;0;8.07914308254355;1.34489313479247e-05;400.156629138944;401.55073262205;400.156629138944;401.55073262205;400.156629138944;401.550734806177;0.00203239691293934;0.00021755674571273;3.30166738610055;5.08810380818444;8.08159131814537;2581.01861306533;2274.77647236181;"2013-06";2013;6
2013-06-11;50;14.06;38.18;2566.86327;2281.70625;0.228;1.055;0.26;NA;NA;NA;NA;0.0408308397929618;0.839948704312358;2;6;24;1;5;8.10417030023404;1.40698231378398e-05;371.565394696957;372.928793628472;371.48085846191;372.844076164;374.086804685922;382.307079437533;0.00206514150870486;0.00020249491815729;3.01076342139827;4.67973216890973;8.04346017808772;2554.76176689366;2270.94912257727;"2013-06";2013;6
2013-06-18;0;20.86;37.68;2556.56121;2262.90249;0.132;0.4;0.41;NA;NA;NA;NA;0.070136178006519;1.12315296168773;2;6;25;1;0;8.02308500203823;1.44812421136879e-05;464.17225490241;465.735930473625;464.17225490241;465.735930473625;464.17225490241;465.735933250276;0.00203688997591348;0.00021153127197283;3.24043673392043;4.95932260620171;8.06663858302922;2578.27298248408;2282.1203455414;"2013-06";2013;6
2013-06-18;50;15.1;38.13;2563.21254;2263.75266;NA;0.171;0.24;NA;NA;NA;NA;0.0301449376624131;0.54747096464318;2;6;25;1;5;8.11290906410972;1.32856953189597e-05;362.024763807637;363.335657306833;361.940071466221;363.250787583781;364.472538412129;372.375108475389;0.00203842779910124;0.00021203916557979;3.1610291738651;4.90250082382217;8.06820624035567;2554.47355153422;2256.03464673485;"2013-06";2013;6
2013-06-25;0;21.82;37.96;2560.46199;2257.00131;0.053;0.464;0.2;NA;NA;NA;NA;0.0448115979545226;0.721856393136984;2;6;26;1;0;8.02085449216102;1.41566575098367e-05;466.341437867199;467.893863196789;466.341437867199;467.893863196789;466.341437867199;467.893865943625;0.00202471893304101;0.00021812571944914;3.34555890193202;5.10570673462222;8.07900896423921;2563.16005321391;2259.37960432034;"2013-06";2013;6
2013-06-25;50;15.45;38.19;2571.21414;2265.15294;NA;0.633;0.27;NA;NA;NA;NA;0.05251224547693;0.885901030175615;2;6;26;1;5;8.11642440742146;1.30478314453388e-05;359.419394284519;360.715077081909;359.334527507241;360.630033968496;361.846595977799;369.657096230523;0.0020354893998503;0.00021661570870435;3.23056581978071;5.00633171421699;8.07710430812001;2558.42202985075;2253.88352238806;"2013-06";2013;6
2013-07-02;0;22.02;38.01;2553.16053;2242.04832;0.186;0.347;0.27;NA;NA;NA;NA;0.0594251578967661;0.784217247654045;3;7;27;1;0;8.03044823664923;1.36559218295609e-05;452.367811329667;453.869979901294;452.367811329667;453.869979901294;452.367811329667;453.869982475176;0.00200561095001666;0.00022278144815377;3.41809366279243;5.21330716722731;8.09170809231924;2552.48882241515;2241.45846250987;"2013-07";2013;7
2013-07-02;50;15.43;38.16;2562.26235;2264.40279;0.049;0.281;0.27;NA;NA;NA;NA;0.0437609944045609;0.667112048033973;3;7;27;1;5;8.10493486737477;1.34351370194413e-05;369.80483041109;371.13830586106;369.717572410635;371.050866462963;372.302339843928;380.340680910321;0.00203985218762102;0.00021111546535953;3.14904623846681;4.88029194013954;8.06535822485253;2551.51911163522;2254.90843867925;"2013-07";2013;7
2013-07-09;0;22.64;38.06;2557.46139;2242.29837;0.045;0.233;0.16;NA;NA;NA;NA;0.0477414738582894;0.597255581125131;3;7;28;1;0;8.02637131952445;1.35887286264711e-05;457.694646742071;459.202938288658;457.694646742071;459.202938288658;457.694646742071;459.202940889556;0.00200292941585195;0.00022578022552157;3.47060887814586;5.28389926400304;8.09704528647877;2553.42965895954;2238.76348029427;"2013-07";2013;7
2013-07-09;50;15.55;38.15;2562.46239;2260.9521;NA;0.385;0.15;NA;NA;NA;NA;0.0301474976711005;0.704089945608928;3;7;28;1;5;8.10916518716952;1.32319849686758e-05;365.502185877728;366.818134715317;365.415691482833;366.731460999417;367.969607539489;375.902166071227;0.00203419512177218;0.00021352499325913;3.18612548381494;4.9364626597476;8.07142148012127;2552.3871774574;2252.06238007864;"2013-07";2013;7
2013-07-16;0;24.75;38.06;2561.41218;2243.64864;0.002;0.348;0.27;NA;NA;NA;NA;0.0692188145650786;0.738983963948304;3;7;29;1;0;7.99817004303223;1.38926586208233e-05;494.049723012591;495.636301029244;494.049723012591;495.636301029244;494.049723012591;495.636303929162;0.00200122626254099;0.00022852971883818;3.54214104816606;5.35913198581433;8.10064825163415;2557.37422070415;2240.11162165003;"2013-07";2013;7
2013-07-16;50;15;38.1;2555.36097;2262.80247;NA;0.387;0.19;NA;NA;NA;NA;0.0320897905760295;0.616512946218263;3;7;29;1;5;8.10444294401941;1.3604238399461e-05;369.526995185208;370.866767723616;369.440789659379;370.780381230549;372.02636497887;380.103140590959;0.00204183573750157;0.00020736249409896;3.09123579649262;4.7953774707279;8.05824247392033;2548.65398582677;2256.86335590551;"2013-07";2013;7
2013-07-23;0;25.75;37.95;2554.06071;2231.24616;0.04;0.547;0.35;NA;NA;NA;NA;0.0614430587879144;0.71390982591672;3;7;30;1;0;7.99334149454958;1.3681046527386e-05;498.553512556092;500.135169680364;498.553512556092;500.135169680364;498.553512556092;500.135172572541;0.0019855107161392;0.00023205439733341;3.61538186086807;5.45340894092031;8.11092939998017;2557.42574387352;2234.18587826087;"2013-07";2013;7
2013-07-23;50;14.9;38.11;2556.61122;2272.05432;0.073;0.249;0.5;NA;NA;NA;NA;0.0680672525834793;0.778883847419527;3;7;30;1;5;8.09224283233274;1.41188497321116e-05;382.370177615921;383.758299142586;382.281203126742;383.669137446158;384.957315718313;393.325678077094;0.0020556847309945;0.00020225073927338;3.0141333602215;4.67676227889942;8.04456232459968;2549.23186460247;2265.49630438205;"2013-07";2013;7
2013-07-30;0;24.66;37.92;2545.05891;2219.99391;0.001;0.257;0.22;NA;NA;NA;NA;0.0555742893521039;1.03738673457261;3;7;31;1;0;8.0147240409883;1.32266069483117e-05;468.953236449629;470.460832909067;468.953236449629;470.460832909067;468.953236449629;470.460835526746;0.00197405301581423;0.00023271428723745;3.60974547834126;5.46342822248291;8.11600847266162;2550.42823259494;2224.6774414557;"2013-07";2013;7
2013-07-30;50;14.24;38.07;2556.61122;2271.9543;0.064;0.202;0.28;NA;NA;NA;NA;0.0495862986247591;0.621287153357275;3;7;31;1;5;8.10311904000768;1.39909121753871e-05;371.294440188916;372.653718209169;371.209604773064;372.568701635834;373.812428091058;382.007651718314;0.0020559324143777;0.0002020309734469;3.00726840550056;4.67279472409827;8.04520153494887;2551.91033254531;2267.77681639086;"2013-07";2013;7
2013-08-06;0;26.34;37.97;2554.46079;2233.29657;0.008;0.234;0.3;NA;NA;NA;NA;0.0516988257217934;0.745243450027362;3;8;32;1;0;7.98170989442911;1.3912408285032e-05;514.455532937575;516.076012627849;514.455532937575;516.076012627849;514.455532937575;516.076015669917;0.00198813623407816;0.0002312479276368;3.61165089494578;5.43753131633998;8.10808429488855;2556.47906294443;2235.06109191467;"2013-08";2013;8
2013-08-06;50;15.62;38.05;2551.41018;2248.09953;NA;0.346;0.35;NA;NA;NA;NA;0.0476568194070363;0.462951959954067;3;8;32;1;5;8.11363210840286;1.29968536501756e-05;359.557986403751;360.851376312255;359.472807855523;360.766021439382;361.984689759168;369.781187870414;0.00202068528880129;0.00021441738754853;3.20221312584378;4.96087064617141;8.07695569085914;2548.05747279895;2245.1453913272;"2013-08";2013;8
2013-08-13;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;8;33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2013-08";2013;8
2013-08-13;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;8;33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2013-08";2013;8
2013-08-20;0;26.08;38.15;2558.86167;2229.74586;0.006;0.283;0.23;NA;NA;NA;NA;0.0380344264920489;0.969390254694785;3;8;34;1;0;7.9951530096678;1.34842128029891e-05;495.910060011542;497.477028283793;495.910060011542;497.477028283793;495.910060011542;497.477031125803;0.00198005171082012;0.00023620993637688;3.67934909927327;5.54336877300082;8.1177812369509;2548.80061494102;2220.97883826999;"2013-08";2013;8
2013-08-20;50;15.06;38.04;2547.35937;2247.89949;NA;0.34;0.3;NA;NA;NA;NA;0.0184770158301524;0.591264506564879;3;8;34;1;5;8.11669052239854;1.30921493787022e-05;356.141840383064;357.432079273978;356.05866230578;357.348726819669;358.550173836097;366.328271981053;0.00202323986132557;0.00021156747929572;3.15566147951854;4.89483400369323;8.07136130147327;2544.68075867508;2245.5357681388;"2013-08";2013;8
2013-08-28;0;24.77;38.14;2569.06371;2234.24676;NA;0.442;0.19;NA;NA;NA;NA;0.0565419444468517;0.771115138921719;3;8;35;1;0;8.02212348990802;1.30061253544943e-05;462.949280290466;464.435566912977;462.949280290466;464.435566912977;462.949280290466;464.435569458213;0.00198154318215141;0.00023969745249409;3.71311863997574;5.61718615944992;8.12519033052034;2559.63348138437;2226.04553959098;"2013-08";2013;8
2013-08-28;50;15.49;37.98;2545.65903;2247.99951;NA;0.36;0.31;NA;NA;NA;NA;0.0282057167247883;0.43086663824418;3;8;35;1;5;8.10799762066351;1.32346821223477e-05;364.575793502387;365.889405291178;364.489743677062;365.803176798205;367.037474630843;374.956009978742;0.00202411998749331;0.00021064484038433;3.14640256114092;4.87600944752005;8.06934127331481;2546.99955608215;2249.18329067931;"2013-08";2013;8
2013-09-03;0;24.67;38.06;2563.0125;2220.444;NA;0.401;0.21;NA;NA;NA;NA;0.0428951437332063;0.978789188821345;3;9;36;1;0;8.03708196228865;1.24817195352185e-05;442.978271165569;444.40214645835;442.978271165569;444.40214645835;442.978271165569;444.402148793582;0.00196344957167519;0.00024451270878958;3.78861716182704;5.73344314179639;8.13878528301064;2558.97201786653;2216.94356279559;"2013-09";2013;9
2013-09-03;50;15.19;38;2544.20874;2244.49881;NA;0.188;0.34;NA;NA;NA;NA;0.0311210098557644;0.474595400300408;3;9;36;1;5;8.1159598388996;1.30551082239408e-05;356.447280321062;357.736494307592;356.363774053776;357.652813481694;358.856588837858;366.628370085357;0.00201972511775769;0.00021171858401836;3.15974342217665;4.89987711804676;8.07264240811607;2544.20874;2244.49881;"2013-09";2013;9
2013-09-09;0;23.35;38.14;2564.71284;2227.54542;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;9;36;1;0;8.04780000953742;1.25633383225477e-05;431.248325269973;432.657068698122;431.248325269973;432.657068698122;431.248325269973;432.657070973116;0.00197450851482281;0.00024047356685463;3.7040613016056;5.62741896605111;NA;2555.29858206607;2219.36879811222;"2013-09";2013;9
2013-09-09;50;15.73;37.96;2543.0085;2242.4484;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;9;36;1;5;8.10971393177481;1.30638644664322e-05;362.417396855086;363.719259584704;362.33135990036;363.633044956903;364.862464215764;372.709919193131;0.00201681422718135;0.00021257030835221;3.17746330705881;4.92155899442472;NA;2545.68817175975;2244.81135932561;"2013-09";2013;9
2013-09-18;0;22.07;38.23;2570.0139;2232.49641;NA;0.14;0.1;NA;NA;NA;NA;0.0321432388655145;0.772411770313727;3;9;38;1;0;8.06581241569508;1.23967337707834e-05;411.683406635672;413.049568359437;411.683406635672;413.049568359437;411.683406635672;413.049570488923;0.00197994378697691;0.0002401558892523;3.67899958366122;5.60973219969101;8.12808252847422;2554.55213706513;2219.06522573895;"2013-09";2013;9
2013-09-18;50;15.62;37.95;2555.16093;2254.35078;NA;0.178;0.33;NA;NA;NA;NA;0.0213985444549584;0.466877333562728;3;9;38;1;5;8.11025434708719;1.31549610856147e-05;363.729302588103;365.037703485456;363.643192402433;364.951415028671;366.184158695965;374.07114285278;0.00202811345977143;0.00021308235914294;3.18447613488339;4.93366539461806;8.07358878011935;2558.52741343874;2257.32093913043;"2013-09";2013;9
2013-09-24;0;22.55;38.2;2568.21354;2233.14654;NA;0.019;0.12;NA;NA;NA;NA;0.0253289407573906;0.825138954673455;3;9;39;1;0;8.0554338458278;1.25867585513047e-05;423.259236475197;424.655541339696;423.259236475197;424.655541339696;423.259236475197;424.65554356813;0.00198178679707053;0.00023877298437816;3.66505698468627;5.58092537804597;8.12496536461357;2554.76739581152;2221.45467329843;"2013-09";2013;9
2013-09-24;50;15.2;37.96;2549.05971;2257.00131;0.035;0.174;0.36;NA;NA;NA;NA;0.0204238211498643;0.73331243557132;3;9;39;1;5;8.1029792893931;1.35623290274247e-05;370.324679380196;371.663936206549;370.23792348608;371.576998987425;372.827701303639;380.901146808914;0.00203636007014218;0.00020707891083039;3.09141954474092;4.79392747494704;8.05987224838375;2551.74575816649;2259.37960432034;"2013-09";2013;9
2013-10-01;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;10;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2013-10";2013;10
2013-10-01;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;10;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2013-10";2013;10
2013-10-08;0;20.49;38.08;2552.31036;2230.446;NA;0.29;0.18;NA;NA;NA;NA;0.045765219053707;0.886092539124965;4;10;41;1;0;8.06989207547611;1.27611206994737e-05;405.807778980203;407.181042979767;405.807778980203;407.181042979767;405.807778980203;407.181045118577;0.00198884789872575;0.00022883698057477;3.49072756260163;5.34634867279268;8.10800892846847;2546.94836344538;2225.76018907563;"2013-10";2013;10
2013-10-08;50;20.03;38.18;2561.56221;2229.09573;NA;0.008;0.22;NA;NA;NA;NA;0.0360208942846114;0.772015382910725;4;10;41;1;5;8.08913909085084;1.22153801268945e-05;383.788336339908;385.094504650548;383.688982970835;384.994965760445;386.339482025915;394.20844572811;0.00198135596742725;0.00023552438244585;3.55882136869577;5.45389413405254;8.12028269545567;2549.48569879518;2218.58663541121;"2013-10";2013;10
2013-10-15;0;18.95;38.09;2553.46059;2230.54602;NA;0.083;NA;NA;NA;NA;NA;0.0447732969879918;0.742652730474733;4;10;42;1;0;8.09475366249375;1.24581364681831e-05;379.641477220786;380.951054373473;379.641477220786;380.951054373473;379.641477220786;380.951056306938;0.0019892960287061;0.00022879185482571;3.47306589454868;5.34075064068616;8.109337413373;2547.42720976634;2225.27563034917;"2013-10";2013;10
2013-10-15;50;18.04;38.03;2554.06071;2238.9477;0.009;0.159;0.26;NA;NA;NA;NA;0.0155704905802004;0.587786019402566;4;10;42;1;5;8.09529871013936;1.27238219214386e-05;377.742472221544;379.060437354482;377.648120319605;378.965900714443;380.270646644374;388.21271947692;0.00200290504422405;0.0002233188338545;3.35730120089892;5.17169873832942;8.0959074759936;2552.04593689193;2237.18150407573;"2013-10";2013;10
2013-10-22;0;19.91;38.07;2560.91208;2235.54702;NA;0.388;0.15;NA;NA;NA;NA;0.028234018921567;0.660091890649049;4;10;43;1;0;8.08314452261813;1.25509350325243e-05;392.794016451357;394.132846921391;392.794016451357;394.132846921391;392.794016451357;394.132848949778;0.0019918462826108;0.00023114980235666;3.51970288901635;5.39908213646002;8.11242966983211;2556.20328447597;2231.43647911742;"2013-10";2013;10
2013-10-22;50;17.17;38.02;2549.60982;2248.69965;0.132;0.393;0.09;NA;NA;NA;NA;0.0574045543556889;0.797826009689235;4;10;43;1;5;8.08641532917843;1.33662066716458e-05;386.972877171764;388.337915649662;386.877917397892;388.242766137261;389.570616612855;397.797299026551;0.00202170023385791;0.00021363320947044;3.20401387814137;4.94600661255678;8.07366614433771;2548.26862598632;2247.51674644924;"2013-10";2013;10
2013-10-29;0;19.73;37.99;2552.16033;2230.29597;0.074;0.34;0.29;NA;NA;NA;NA;0.104175125745841;0.973599306035899;4;10;44;1;0;8.08243152893465;1.2609657050438e-05;392.501520898485;393.842357704196;392.501520898485;393.842357704196;392.501520898485;393.842359737239;0.00198916976526575;0.0002285165476838;3.47971589851988;5.34051547972654;8.10895359294683;2552.8321279284;2230.88304448539;"2013-10";2013;10
2013-10-29;50;19.3;38.12;2561.26215;2240.09793;0.007;0.298;0.2;NA;NA;NA;NA;0.0856589687844252;1.09117845462887;4;10;44;1;5;8.08340158560872;1.26930116213049e-05;390.673916704055;392.015685983944;390.57401851668;391.9155979457;393.277336570839;401.361532493003;0.00199948495956305;0.00022791995881564;3.43735259799248;5.2779647679257;8.10333655092475;2553.19941500525;2233.04620514166;"2013-10";2013;10
2013-11-05;0;18.98;38.09;2554.36077;2233.89669;0.056;0.288;0.26;NA;NA;NA;NA;0.0292001977748306;1.10668749566608;4;11;45;1;0;8.09033631961991;1.26071378202266e-05;384.506014378455;385.831881611836;384.506014378455;385.831881611836;384.506014378455;385.831883593917;0.0019940183832496;0.00022727116893017;3.45028858492166;5.30531885690695;8.10537393047965;2548.32526279863;2228.6183833027;"2013-11";2013;11
2013-11-05;50;16.38;38.05;2550.56001;2258.60163;0.118;0.78;0.12;NA;NA;NA;NA;0.022373400462028;0.93190076707056;4;11;45;1;5;8.0833839666795;1.38052889413318e-05;390.624929532846;392.016663187572;390.530708864517;391.922250806365;393.25436412141;401.642816002966;0.00203722409510008;0.00020757224595858;3.10590345050577;4.80336470293358;8.05850601338015;2547.20841997372;2255.63369093298;"2013-11";2013;11
2013-11-12;0;18.57;38.15;2568.31356;2246.14914;0.061;0.411;0.27;NA;NA;NA;NA;0.0817484729960568;0.942053831668845;4;11;46;1;0;8.09658707387123;1.26029214595095e-05;380.084367340146;381.401723022566;380.084367340146;381.401723022566;380.084367340146;381.401724976115;0.00200498102890966;0.00022856518963082;3.464245493636;5.33213908823247;8.10533952557908;2558.21534154653;2237.31762306684;"2013-11";2013;11
2013-11-12;50;18.22;38.13;2562.5124;2242.64844;0.057;0.462;0.13;NA;NA;NA;NA;0.109963248602158;0.937120428352904;4;11;46;1;5;8.09755965060805;1.26030953338436e-05;376.29070682342;377.600642413604;376.196343234908;377.506094861956;378.807603772916;386.701104393156;0.00200347856531871;0.00022656677934744;3.40544865752853;5.24324766386868;8.10093484824165;2553.77579858379;2235.00237922895;"2013-11";2013;11
2013-11-21;0;NA;38.1;2574.66483;2251.60023;NA;NA;0.33;NA;NA;NA;NA;NA;NA;4;11;47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2567.90717952756;2245.69051811024;"2013-11";2013;11
2013-11-21;50;NA;38.2;2575.21494;2253.25056;NA;NA;0.25;NA;NA;NA;NA;NA;NA;4;11;47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2561.73213926702;2241.45343664921;"2013-11";2013;11
2013-11-27;0;17.09;38.15;2573.41458;2262.75246;NA;NA;0.25;NA;NA;NA;NA;NA;NA;4;11;48;1;0;8.10061373640966;1.30589240655938e-05;377.469721907204;378.802567050085;377.469721907204;378.802567050085;377.469721907204;378.802569037952;0.0020289768714228;0.0002207166645116;3.33181506832588;5.14689712868262;NA;2563.2963051114;2253.85566133683;"2013-11";2013;11
2013-11-27;50;17.1;38.15;2569.71384;2254.05072;NA;NA;0.26;NA;NA;NA;NA;NA;NA;4;11;48;1;5;8.10713753726018;1.27274618217308e-05;367.995698406422;369.294913250698;367.905463397286;369.20449768557;370.466642284105;378.29669593486;0.00201767120315872;0.00022365205501954;3.35051600026014;5.17266111012634;NA;2559.61011585845;2245.18813525557;"2013-11";2013;11
2013-12-03;0;16.55;38.19;2579.31576;2266.00311;NA;NA;0.26;NA;NA;NA;NA;NA;NA;4;12;49;1;0;8.11189556907542;1.28891008023536e-05;366.812544154639;368.116598824008;366.812544154639;368.116598824008;366.812544154639;368.116600722759;0.00203081046427962;0.00022230354491802;3.35024378492293;5.18183777727678;NA;2566.48334328358;2254.72946268657;"2013-12";2013;12
2013-12-03;50;15.93;38.19;2574.06471;2270.30397;NA;NA;0.33;NA;NA;NA;NA;NA;NA;4;12;49;1;5;8.1050448038632;1.32854019783534e-05;371.236195716529;372.566374744257;371.147508796179;372.477505541242;373.739020940769;381.756946481196;0.00204146118414038;0.00021555738388126;3.2185353297339;4.98231835247745;NA;2561.25841791045;2259.00892537313;"2013-12";2013;12
2013-12-10;0;16.17;38.2;2568.56361;2259.70185;NA;NA;0.31;NA;NA;NA;NA;NA;NA;4;12;50;1;0;8.11197385052781;1.29794496561416e-05;365.293815631854;366.598723049266;365.293815631854;366.598723049266;365.293815631854;366.598724947525;0.00202785310458593;0.00021886929575792;3.29521316542665;5.10117085065542;NA;2555.11563298429;2247.87095026178;"2013-12";2013;12
2013-12-10;50;16.17;38.2;2568.81366;2256.9513;NA;NA;0.31;NA;NA;NA;NA;NA;NA;4;12;50;1;5;8.11496007757362;1.27997441042569e-05;360.236180025005;361.523013233825;360.149628837333;361.436285132601;362.662823177764;370.41922036708;0.00202349581112001;0.00022065574477572;3.29640553106789;5.10004766171335;NA;2555.36437382199;2245.13480104712;"2013-12";2013;12
2013-12-17;0;15.79;38.18;2577.41538;2265.00291;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;51;1;0;8.12256688119002;1.27989633203407e-05;356.139188685276;357.417517554468;356.139188685276;357.417517554468;356.139188685276;357.417519373347;0.00203092502151813;0.00022127892516152;3.32898658983973;5.15795913998714;NA;2565.26412886328;2254.32453064432;"2013-12";2013;12
2013-12-17;50;15.81;38.18;2576.5152;2262.4524;NA;NA;0.36;NA;NA;NA;NA;NA;NA;4;12;51;1;5;8.12321952789899;1.26901379632769e-05;353.321170905238;354.589059374758;353.237011096296;354.504726123602;355.704207956487;363.346786736187;0.0020275895457833;0.00022217271625341;3.31656207624879;5.1354831945547;NA;2564.36819277108;2251.78604504976;"2013-12";2013;12
2013-12-23;0;15.63;38.12;2567.16333;2259.4518;NA;NA;0.23;NA;NA;NA;NA;NA;NA;4;12;51;1;0;8.11957701953834;1.29255102185446e-05;357.83052443957;359.11753466885;357.83052443957;359.11753466885;357.83052443957;359.117536511279;0.00202863271044582;0.00021789357933563;3.27822713231103;5.08129308695894;NA;2559.08201836306;2252.33915005247;"2013-12";2013;12
2013-12-23;50;15.74;38.17;2569.61382;2259.35178;NA;NA;0.17;NA;NA;NA;NA;NA;NA;4;12;51;1;5;8.11927829508923;1.2823954652755e-05;356.284142319418;357.56380242851;356.199425515904;357.47891075355;358.687747882774;366.401357298983;0.00202705570363941;0.00021947212170782;3.27591654620449;5.07337117613636;NA;2558.16937804559;2249.28917055279;"2013-12";2013;12
2013-12-31;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2013-12";2013;12
2013-12-31;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2013-12";2013;12
2014-01-07;0;14.67;37.7;2553.61062;2253.25056;0.731;0.485;0.61;NA;NA;NA;NA;0.0914282001033907;3.53068474867349;1;1;1;1;0;8.12885809356455;1.2969037786304e-05;347.991846772033;349.258819870901;347.991846772033;349.258819870901;347.991846772033;349.258821649242;0.00202774901380943;0.00021253250840425;3.19989306119001;4.97154079365082;8.07743124287041;2573.93112891247;2271.18093580902;"2014-01";2014;1
