"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"// hydro ad5809933917e603";2023-02-01;14:57:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4;SIOH4;qSIOH4;COP;qCOP;NOP;qNOP;MES;qMES;DN15;qDN15;DC13;qDC13;CHLA;qCHLA
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);°C;;PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µg/l;;µg/l;;mg/l;;‰;;‰;;µg/l;
12;2005-04-26;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.851;2;38.155;2;5.73;6;999999;9;999999;9;0.26;2;0.06;2;0.01;0;1.48;2;40.750;2;19.150;2;999999;9;999999;9;999999;9;0.20;2
12;2005-04-26;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.269;2;38.103;2;5.84;6;999999;9;999999;9;0.00;0;0.10;2;0.00;0;2.07;2;50.970;2;16.750;2;999999;9;999999;9;999999;9;0.46;2
12;2005-05-03;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.164;2;38.115;2;5.71;2;999999;9;999999;9;0.02;0;0.04;2;0.00;0;1.38;2;45.460;2;32.450;2;999999;9;999999;9;999999;9;0.46;2
12;2005-05-03;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.941;2;37.967;2;5.65;6;999999;9;999999;9;0.00;0;0.00;0;0.01;0;1.59;2;35.610;2;19.560;2;999999;9;999999;9;999999;9;0.13;2
12;2005-05-10;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.516;2;38.040;2;5.62;3;999999;9;999999;9;0.00;0;0.02;0;0.02;0;2.31;2;55.340;2;20.460;2;999999;9;999999;9;999999;9;0.32;2
12;2005-05-10;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.779;2;37.720;2;5.80;6;999999;9;999999;9;0.00;0;0.03;0;0.02;0;2.42;2;61.970;2;23.090;2;999999;9;999999;9;999999;9;0.12;2
12;2005-05-17;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.690;2;38.167;2;5.73;3;999999;9;999999;9;0.09;2;0.03;0;0.00;0;1.79;2;24.140;2;37.250;2;1.060;3;999999;9;999999;9;0.19;2
12;2005-05-17;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.206;2;37.846;2;5.51;6;999999;9;999999;9;0.00;0;0.00;0;0.02;0;2.16;2;44.620;2;25.890;2;1.200;3;999999;9;999999;9;0.14;2
12;2005-05-24;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.658;2;38.106;2;5.76;6;999999;9;999999;9;0.14;2;0.01;0;0.00;0;2.34;2;45.150;2;29.300;2;1.800;3;999999;9;999999;9;0.43;2
12;2005-05-24;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.751;2;37.815;2;5.64;6;999999;9;999999;9;0.33;2;0.00;0;0.01;0;1.85;2;91.540;2;27.280;2;1.380;3;999999;9;999999;9;0.25;2
12;2005-05-31;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.406;2;38.159;2;5.75;6;999999;9;999999;9;0.13;2;0.07;2;0.01;0;2.08;2;54.710;2;22.730;2;1.820;3;999999;9;999999;9;0.40;2
12;2005-05-31;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.803;2;37.985;2;5.42;6;999999;9;999999;9;0.55;2;0.06;2;0.01;0;1.93;2;119.190;2;29.510;2;1.270;3;999999;9;999999;9;0.27;2
12;2005-06-07;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.399;2;38.188;2;5.67;6;999999;9;999999;9;0.42;2;0.07;2;0.01;0;1.97;2;37.590;2;19.080;2;1.750;3;999999;9;999999;9;0.34;2
12;2005-06-07;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.794;2;38.036;2;5.37;6;999999;9;999999;9;1.72;2;0.03;0;0.00;0;1.28;2;89.340;2;28.660;2;1.470;3;999999;9;999999;9;0.31;2
12;2005-06-15;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.067;2;38.188;2;5.77;6;999999;9;999999;9;0.20;2;0.03;0;0.01;0;2.23;2;73.550;2;34.120;2;1.350;3;999999;9;999999;9;0.41;2
12;2005-06-15;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.212;2;38.215;2;5.31;6;999999;9;999999;9;0.43;2;0.03;0;0.00;0;2.05;2;137.340;2;32.540;2;2.230;3;999999;9;999999;9;0.23;2
12;2005-06-21;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;999999;9;999999;9;5.80;6;999999;9;999999;9;0.01;0;0.03;0;0.00;0;1.75;2;83.990;2;34.840;2;1.800;3;999999;9;999999;9;0.31;2
12;2005-06-21;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;999999;9;999999;9;5.20;6;999999;9;999999;9;0.10;2;0.03;0;0.00;0;1.45;2;120.820;2;35.320;2;1.170;3;999999;9;999999;9;0.21;2
12;2005-06-28;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.930;2;38.204;2;5.61;6;999999;9;999999;9;0.10;2;0.09;2;0.00;0;1.17;2;82.370;2;43.780;2;1.420;3;999999;9;999999;9;0.52;2
12;2005-06-28;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.335;2;38.209;2;5.04;6;999999;9;999999;9;0.04;0;0.00;0;0.00;0;1.24;2;115.230;2;42.200;2;1.040;3;999999;9;999999;9;0.23;2
12;2005-07-06;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.097;2;38.230;2;5.29;6;999999;9;999999;9;0.95;2;0.18;2;0.00;0;1.22;2;67.930;2;19.130;2;1.050;3;999999;9;999999;9;0.23;2
12;2005-07-06;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.017;2;38.240;2;5.09;6;999999;9;999999;9;0.23;2;0.00;0;0.00;0;0.85;2;139.530;2;35.090;2;1.310;3;999999;9;999999;9;0.32;2
12;2005-07-12;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.063;2;38.234;2;5.43;6;999999;9;999999;9;0.66;2;0.10;2;0.01;0;1.58;2;85.950;2;16.320;2;3.230;3;999999;9;999999;9;0.35;2
12;2005-07-12;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.217;2;38.238;2;5.09;6;999999;9;999999;9;0.39;2;0.00;0;0.02;0;1.53;2;121.850;2;23.930;2;3.300;3;999999;9;999999;9;0.16;2
12;2005-07-19;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.330;2;38.215;2;5.49;6;999999;9;999999;9;0.60;2;0.09;2;0.01;0;1.59;2;52.190;2;9.460;2;1.060;3;999999;9;999999;9;0.37;2
12;2005-07-19;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.584;2;38.253;2;4.92;6;999999;9;999999;9;0.05;0;0.03;0;0.01;0;0.94;2;83.410;2;14.430;2;1.140;3;999999;9;999999;9;0.19;2
12;2005-07-26;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.218;2;38.170;2;6.00;6;999999;9;999999;9;0.05;0;0.00;0;0.03;2;1.53;2;67.530;2;8.730;2;1.760;3;999999;9;999999;9;0.40;2
12;2005-07-26;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;25.418;2;38.379;2;4.86;6;999999;9;999999;9;1.36;2;0.00;0;0.04;2;1.12;2;101.840;2;12.980;2;1.000;3;999999;9;999999;9;0.13;2
12;2005-08-02;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.717;2;38.162;2;5.87;6;999999;9;999999;9;0.23;2;0.05;2;0.01;0;2.13;2;53.520;2;13.630;2;0.800;3;999999;9;999999;9;0.37;2
12;2005-08-02;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;26.179;2;38.414;2;4.76;6;999999;9;999999;9;0.28;2;0.02;0;0.01;0;1.35;2;101.580;2;18.570;2;1.050;3;999999;9;999999;9;0.30;2
12;2005-08-09;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.442;2;38.160;2;5.67;6;999999;9;999999;9;0.89;2;0.03;0;0.01;0;1.05;2;61.780;2;12.180;2;0.690;3;999999;9;999999;9;0.32;2
12;2005-08-09;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.908;2;38.476;2;4.84;6;999999;9;999999;9;0.79;2;0.01;0;0.00;0;1.98;2;104.450;2;18.740;2;0.550;3;999999;9;999999;9;0.16;2
12;2005-08-16;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.093;2;38.130;2;6.10;6;999999;9;999999;9;0.07;2;0.10;2;0.01;0;2.01;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.31;2
12;2005-08-16;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.265;2;38.460;2;4.83;6;999999;9;999999;9;0.00;0;0.02;0;999999;9;1.50;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.10;2
12;2005-08-23;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.397;2;38.123;2;5.88;6;999999;9;999999;9;0.00;0;0.00;0;0.00;0;0.73;2;24.850;2;8.270;2;999999;9;999999;9;999999;9;0.34;2
12;2005-08-23;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.026;2;38.408;2;4.85;6;999999;9;999999;9;0.00;0;0.01;0;0.00;0;0.84;2;51.360;2;16.270;2;999999;9;999999;9;999999;9;0.13;2
12;2005-08-30;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.552;2;38.129;2;5.89;6;999999;9;999999;9;1.57;2;0.03;0;0.00;0;0.64;2;55.530;2;45.920;2;10.110;2;999999;9;999999;9;0.39;2
12;2005-08-30;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.334;2;38.451;2;4.82;6;999999;9;999999;9;0.00;0;0.02;0;0.00;0;0.71;2;70.690;2;41.730;2;6.480;2;999999;9;999999;9;0.25;2
12;2005-09-06;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.562;2;38.155;2;5.68;6;999999;9;999999;9;0.12;2;0.14;2;0.00;0;0.72;2;66.390;2;41.310;2;3.490;2;999999;9;999999;9;0.34;2
12;2005-09-06;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.237;2;38.393;2;4.89;6;999999;9;999999;9;0.22;2;0.02;0;0.00;0;1.33;2;83.570;2;44.230;2;6.700;2;999999;9;999999;9;0.27;2
12;2005-09-13;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.033;2;38.160;2;5.79;6;999999;9;999999;9;1.51;2;0.05;2;0.00;0;0.69;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;2005-09-13;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.755;2;38.277;2;4.87;6;999999;9;999999;9;2.96;2;0.01;0;0.00;0;1.23;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.28;2
12;2005-09-20;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.150;2;38.169;2;5.66;6;999999;9;999999;9;2.35;2;0.10;2;0.00;0;1.09;2;71.770;2;58.170;2;4.170;2;999999;9;999999;9;0.25;2
12;2005-09-20;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.981;2;38.347;2;4.91;6;999999;9;999999;9;2.45;2;0.01;0;0.00;0;1.28;2;133.150;2;75.310;2;5.610;2;999999;9;999999;9;0.33;2
12;2005-09-27;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.125;2;38.136;2;5.71;6;999999;9;999999;9;3.78;2;0.14;2;0.01;0;0.88;2;63.600;2;46.850;2;2.140;2;999999;9;999999;9;0.43;2
12;2005-09-27;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.697;2;38.419;2;4.95;6;999999;9;999999;9;3.01;2;0.02;0;0.02;0;1.18;2;88.050;2;47.930;2;2.660;2;999999;9;999999;9;999999;9
12;2005-10-04;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.699;2;38.066;2;6.02;6;999999;9;999999;9;1.21;2;0.02;0;0.01;0;1.11;2;63.620;2;36.580;2;999999;9;999999;9;999999;9;0.32;2
12;2005-10-04;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.473;2;38.330;2;4.96;6;999999;9;999999;9;1.59;2;0.02;0;0.00;0;1.19;2;91.410;2;38.920;2;999999;9;999999;9;999999;9;0.30;2
12;2005-10-11;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.855;2;38.325;2;5.21;6;999999;9;999999;9;0.00;0;0.01;0;0.00;0;1.17;2;70.320;2;9.610;2;2.060;2;999999;9;999999;9;0.30;2
12;2005-10-11;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.715;2;38.382;2;5.07;6;999999;9;999999;9;0.00;0;0.00;0;0.01;0;0.74;2;76.420;2;10.110;2;2.350;2;999999;9;999999;9;0.19;2
12;2005-10-18;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;20.143;2;38.383;2;5.11;6;999999;9;999999;9;0.00;0;0.00;0;0.00;0;1.02;2;999999;1;999999;1;2.100;2;999999;9;999999;9;0.31;2
12;2005-10-18;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.320;2;38.387;2;5.13;6;999999;9;999999;9;0.35;2;0.00;0;0.00;0;1.29;2;999999;1;999999;1;1.370;2;999999;9;999999;9;0.17;2
12;2005-10-25;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.187;2;38.323;2;5.23;6;999999;9;999999;9;0.00;0;0.02;0;0.00;0;0.82;2;999999;1;999999;1;999999;9;999999;9;999999;9;0.32;2
12;2005-10-25;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.989;2;38.318;2;5.04;6;999999;9;999999;9;0.14;2;0.01;0;0.00;0;1.24;2;999999;1;999999;1;999999;9;999999;9;999999;9;0.38;2
12;2005-11-02;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.644;2;38.330;2;5.10;6;999999;9;999999;9;0.17;2;0.00;0;0.00;0;0.62;2;999999;1;999999;1;0.510;2;999999;9;999999;9;0.29;2
12;2005-11-02;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.772;2;38.274;2;5.17;6;999999;9;999999;9;0.15;2;0.00;0;0.00;0;0.92;2;999999;1;999999;1;0.500;2;999999;9;999999;9;0.34;2
12;2005-11-08;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.575;2;38.284;2;5.11;6;999999;9;999999;9;0.03;0;0.00;0;0.00;0;0.71;2;999999;1;999999;1;1.110;2;999999;9;999999;9;0.29;2
12;2005-11-08;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.633;2;38.284;2;5.13;6;999999;9;999999;9;0.10;2;0.00;0;0.00;0;0.68;2;999999;1;999999;1;0.930;2;999999;9;999999;9;0.41;2
12;2005-11-15;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.193;2;38.242;2;5.13;6;999999;9;999999;9;0.11;2;0.02;0;0.00;0;0.84;2;999999;1;999999;1;999999;9;999999;9;999999;9;0.31;2
12;2005-11-15;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.165;2;38.238;2;5.13;6;999999;9;999999;9;0.07;2;0.01;0;0.00;0;0.89;2;999999;1;999999;1;999999;9;999999;9;999999;9;0.29;2
12;2005-11-23;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;18.136;2;38.233;2;5.33;6;999999;9;999999;9;0.30;2;0.02;0;0.00;0;1.61;2;999999;1;999999;1;2.700;2;999999;9;999999;9;0.28;2
12;2005-11-23;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.086;2;38.237;2;5.32;6;999999;9;999999;9;0.06;2;0.02;0;0.00;0;1.57;2;999999;1;999999;1;3.560;2;999999;9;999999;9;0.34;2
12;2005-11-29;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.956;2;38.263;2;5.39;6;999999;9;999999;9;1.73;2;0.01;0;0.00;0;0.43;2;999999;1;999999;1;1.780;2;999999;9;999999;9;0.35;2
12;2005-11-29;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.950;2;38.261;2;5.30;6;999999;9;999999;9;1.59;2;0.02;0;0.00;0;0.76;2;999999;1;999999;1;2.250;2;999999;9;999999;9;0.38;2
12;2005-12-06;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.483;2;38.223;2;5.37;6;999999;9;0.030;0;0.68;2;0.04;2;0.00;0;0.40;2;999999;1;999999;1;1.860;2;999999;9;999999;9;0.29;2
12;2005-12-06;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.452;2;38.218;2;5.11;6;999999;9;0.100;4;1.00;2;0.05;2;0.00;0;0.64;2;999999;1;999999;1;3.660;2;999999;9;999999;9;0.26;2
12;2005-12-13;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.436;2;38.186;2;5.35;6;999999;9;0.200;3;0.26;2;0.00;0;0.02;0;2.57;2;999999;1;999999;1;2.030;2;999999;9;999999;9;0.18;2
12;2005-12-13;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.683;2;38.178;2;5.30;6;999999;9;0.210;3;0.55;2;0.00;0;0.00;0;1.77;2;999999;1;999999;1;2.400;2;999999;9;999999;9;0.34;2
12;2005-12-20;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.720;2;38.120;2;5.48;6;999999;9;0.050;3;0.37;2;0.09;2;0.00;0;1.32;2;999999;1;999999;1;11.270;3;999999;9;999999;9;0.37;2
12;2005-12-20;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.712;2;38.112;2;5.48;6;999999;9;0.050;3;0.49;2;0.10;2;0.00;0;1.61;2;999999;1;999999;1;17.640;3;999999;9;999999;9;0.29;2
12;2005-12-27;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.145;2;38.151;2;5.43;6;999999;9;999999;9;0.42;2;0.02;0;0.02;0;2.44;2;999999;1;999999;1;2.570;2;999999;9;999999;9;0.30;2
12;2005-12-27;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.151;2;38.149;2;5.48;6;999999;9;999999;9;0.44;2;0.00;0;0.00;0;2.27;2;999999;1;999999;1;1.810;2;999999;9;999999;9;0.34;2
12;2006-01-04;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.955;2;38.195;2;5.58;6;999999;9;999999;9;0.00;0;0.07;2;0.00;0;1.27;2;61.700;2;10.500;2;3.400;2;999999;9;999999;9;0.31;2
12;2006-01-04;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.951;2;38.193;2;5.43;6;999999;9;999999;9;0.06;2;0.08;2;0.00;0;1.35;2;61.200;2;9.800;2;1.000;2;999999;9;999999;9;0.23;2
12;2006-01-10;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.668;2;38.213;2;5.48;6;999999;9;999999;1;0.02;0;0.08;2;0.00;0;0.98;2;47.000;2;8.500;2;1.320;2;999999;9;999999;9;0.26;2
12;2006-01-10;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.661;2;38.211;2;5.46;6;999999;9;999999;1;0.13;2;0.09;2;0.01;0;1.21;2;45.600;2;8.300;2;1.630;2;999999;9;999999;9;0.26;2
12;2006-01-17;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.315;2;38.206;2;5.46;2;999999;9;999999;1;1.84;2;0.27;2;0.04;2;0.70;2;8.300;2;6.000;2;2.190;2;999999;9;999999;9;0.29;2
12;2006-01-17;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.274;2;38.187;2;5.47;6;999999;9;999999;1;1.97;2;0.29;2;0.03;2;0.74;2;68.600;2;27.900;2;2.020;2;999999;9;999999;9;0.24;2
12;2006-01-24;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.230;2;38.201;2;5.56;6;999999;9;999999;9;1.61;2;0.14;2;0.02;0;1.54;2;55.100;2;9.700;2;2.840;2;999999;9;999999;9;0.36;2
12;2006-01-24;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.206;2;38.203;2;5.53;6;999999;9;999999;9;1.36;2;0.14;2;0.01;0;1.18;2;17.400;2;11.000;2;2.890;2;999999;9;999999;9;0.37;2
12;2006-01-31;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.890;2;38.172;2;5.49;6;999999;9;999999;1;2.38;2;0.16;2;0.06;2;1.07;2;999999;1;999999;1;2.100;2;999999;9;999999;9;0.35;2
12;2006-01-31;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.864;2;38.122;2;5.47;6;999999;9;0.010;0;2.39;2;0.14;2;0.05;2;1.09;2;999999;1;999999;1;2.050;2;999999;9;999999;9;0.28;2
12;2006-02-07;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.793;2;38.132;2;5.66;6;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;59.800;2;15.400;2;1.760;2;999999;9;999999;9;0.67;2
12;2006-02-07;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.754;2;38.122;2;5.69;6;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;1;999999;1;2.920;2;999999;9;999999;9;0.66;2
12;2006-02-14;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.786;2;38.186;2;5.55;6;999999;9;999999;9;2.02;2;0.12;2;0.03;2;2.18;2;56.800;2;14.400;2;2.060;2;999999;9;999999;9;0.33;2
12;2006-02-14;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.777;2;38.183;2;5.52;6;999999;9;999999;9;2.01;2;0.12;2;0.03;2;2.36;2;78.500;2;12.500;2;2.070;2;999999;9;999999;9;0.32;2
12;2006-02-23;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.750;2;38.253;2;5.44;6;999999;9;999999;9;3.22;2;0.13;2;0.08;2;1.94;2;999999;1;999999;1;1.260;2;999999;9;999999;9;0.42;2
12;2006-02-23;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.736;2;38.249;2;5.46;6;999999;9;999999;9;3.09;2;0.12;2;0.07;2;1.99;2;999999;1;999999;1;1.150;2;999999;9;999999;9;0.49;2
12;2006-02-28;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.744;2;38.245;2;5.44;6;999999;9;999999;9;3.02;2;0.14;2;0.06;2;2.03;2;999999;1;999999;1;2.680;2;999999;9;999999;9;0.28;2
12;2006-02-28;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.673;2;38.222;2;5.48;6;999999;9;999999;9;3.20;2;0.14;2;0.04;2;2.08;2;999999;1;999999;1;2.100;2;999999;9;999999;9;0.40;2
12;2006-03-07;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.793;2;38.293;2;5.46;6;999999;9;999999;9;3.42;2;0.14;2;0.10;2;2.21;2;27.900;2;5.900;2;1.480;2;999999;9;999999;9;0.34;2
12;2006-03-07;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.610;2;38.215;2;5.63;6;999999;9;999999;9;2.91;2;0.17;2;0.06;2;1.53;2;80.900;2;5.900;2;1.400;2;999999;9;999999;9;0.31;2
12;2006-03-14;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.694;2;38.294;2;5.65;6;999999;9;999999;9;3.40;2;0.14;2;0.08;2;2.65;2;999999;1;999999;1;1.670;2;999999;9;999999;9;0.42;2
12;2006-03-14;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.704;2;38.296;2;5.58;6;999999;9;999999;9;3.50;2;0.16;2;0.08;2;2.36;2;54.600;2;9.900;2;1.580;2;999999;9;999999;9;0.33;2
12;2006-03-21;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.450;2;38.185;2;5.86;6;999999;9;999999;9;1.83;2;0.28;2;0.01;0;1.72;2;999999;1;999999;1;2.000;2;999999;9;999999;9;1.60;2
12;2006-03-21;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.508;2;38.179;2;5.95;6;999999;9;999999;9;1.20;2;0.21;2;0.00;0;1.71;2;999999;1;999999;1;1.810;2;999999;9;999999;9;1.93;2
12;2006-03-30;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.593;2;38.205;2;5.67;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;113.700;2;13.800;2;5.850;2;999999;9;999999;9;0.54;2
12;2006-03-30;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;12.785;2;38.163;2;6.07;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;20.700;2;2.050;2;999999;9;999999;9;1.13;2
12;2006-04-04;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.747;2;38.145;2;5.84;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;8.750;2;999999;9;999999;9;1.20;2
12;2006-04-04;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.449;2;38.076;2;6.13;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;4.180;2;999999;9;999999;9;1.51;2
12;2006-04-11;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;12.959;2;38.188;2;5.84;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;151.100;2;24.600;2;2.780;2;999999;9;999999;9;0.96;2
12;2006-04-11;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.170;2;37.919;2;6.02;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;113.000;2;22.700;2;2.120;2;999999;9;999999;9;1.15;2
12;2006-04-18;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.470;2;38.197;2;5.82;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;88.200;2;19.100;2;2.760;2;999999;9;999999;9;0.90;2
12;2006-04-18;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.526;2;38.035;2;6.11;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;120.300;2;24.300;2;4.670;2;999999;9;999999;9;0.56;2
12;2006-04-25;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.604;2;38.188;2;5.79;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;2.970;2;999999;9;999999;9;0.40;2
12;2006-04-25;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.377;2;38.081;2;6.01;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;1;999999;1;1.960;2;999999;9;999999;9;0.59;2
